Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,OrderStatus,1548968422.544858,6666,56,0
2,Payment,1548968422.556216,29220,19,0
4,Delivery,1548968422.566402,64247,9,0
2,Payment,1548968422.577619,2814,53,0
1,NewOrder,1548968422.588804,92081,49,0
3,OrderStatus,1548968422.599920,4589,18,0
4,Delivery,1548968422.611151,19869,6,0
1,NewOrder,1548968422.622297,4256,44,0
2,Payment,1548968422.633448,2287,8,0
2,Payment,1548968422.644691,2946,4,0
2,Payment,1548968422.655973,2868,17,0
2,Payment,1548968422.667247,2941,45,0
2,Payment,1548968422.677426,3128,10,0
5,StockLevel,1548968422.688637,15765,48,0
1,NewOrder,1548968422.699781,19075,11,0
2,Payment,1548968422.710940,11787,20,0
1,NewOrder,1548968422.722132,20894,21,0
2,Payment,1548968422.733280,89620,47,0
1,NewOrder,1548968422.744449,3349,3,0
1,NewOrder,1548968422.755619,3743,1,0
1,NewOrder,1548968422.766767,3878,50,0
2,Payment,1548968422.778087,3680,13,0
2,Payment,1548968422.789352,2976,12,0
2,Payment,1548968422.800629,2646,22,0
2,Payment,1548968422.810804,2688,35,0
1,NewOrder,1548968422.822087,22997,39,0
2,Payment,1548968422.833220,56456,36,0
1,NewOrder,1548968422.844369,3959,7,0
1,NewOrder,1548968422.855536,3403,0,0
1,NewOrder,1548968422.866674,3618,23,0
1,NewOrder,1548968422.877833,3860,46,0
4,Delivery,1548968422.888975,17975,41,0
2,Payment,1548968422.900130,32064,26,0
1,NewOrder,1548968422.911484,3471,40,0
2,Payment,1548968422.922835,2603,30,0
1,NewOrder,1548968422.933064,19567,38,0
2,Payment,1548968422.944287,21360,31,0
2,Payment,1548968422.955500,3341,28,0
2,Payment,1548968422.966605,57439,43,0
1,NewOrder,1548968422.977814,3853,33,0
1,NewOrder,1548968422.989088,2583,42,0
3,OrderStatus,1548968423.000437,5233,29,0
1,NewOrder,1548968423.010647,4293,27,0
1,NewOrder,1548968423.021883,3469,25,0
3,OrderStatus,1548968423.033095,7379,24,0
2,Payment,1548968423.044348,29837,32,0
1,NewOrder,1548968423.055620,3403,37,0
2,Payment,1548968423.066805,4124,65,0
2,Payment,1548968423.078149,71003,69,0
1,NewOrder,1548968423.089500,3584,67,0
2,Payment,1548968423.099764,49723,61,0
1,NewOrder,1548968423.111005,4112,34,0
2,Payment,1548968423.122733,26965,60,0
4,Delivery,1548968423.132972,102021,57,0
1,NewOrder,1548968423.144225,3647,68,0
2,Payment,1548968423.155422,20183,64,0
1,NewOrder,1548968423.166572,2654,63,0
2,Payment,1548968423.177781,107355,58,0
2,Payment,1548968423.189043,2981,5,0
3,OrderStatus,1548968423.200328,4545,62,0
1,NewOrder,1548968423.211760,3107,16,0
2,Payment,1548968423.222161,63347,59,0
2,Payment,1548968423.233375,52519,54,0
2,Payment,1548968423.244609,3929,14,0
2,Payment,1548968423.256032,29523,55,0
1,NewOrder,1548968423.267240,3735,2,0
2,Payment,1548968423.277373,8689,51,0
2,Payment,1548968423.288564,63244,66,0
2,Payment,1548968423.299811,3303,15,0
3,OrderStatus,1548968423.311000,3334,56,0
1,NewOrder,1548968423.322257,2939,52,0
2,Payment,1548968423.333538,2841,53,0
2,Payment,1548968423.344915,2864,19,0
3,OrderStatus,1548968423.355108,4188,18,0
2,Payment,1548968423.366258,52554,44,0
5,StockLevel,1548968423.377506,11292,9,0
2,Payment,1548968423.388694,2496,9,0
1,NewOrder,1548968423.399858,3930,8,0
2,Payment,1548968423.411031,2738,4,0
2,Payment,1548968423.422185,71439,17,0
5,StockLevel,1548968423.433435,12889,45,0
2,Payment,1548968423.444766,49131,10,0
2,Payment,1548968423.456184,7421,49,0
1,NewOrder,1548968423.466403,22161,48,0
2,Payment,1548968423.477634,16506,11,0
1,NewOrder,1548968423.488751,72497,20,0
1,NewOrder,1548968423.499969,26758,21,0
2,Payment,1548968423.511191,50028,3,0
1,NewOrder,1548968423.522406,4351,1,0
1,NewOrder,1548968423.533799,23326,50,0
2,Payment,1548968423.544007,8122,13,0
1,NewOrder,1548968423.555177,90795,12,0
2,Payment,1548968423.566373,70704,22,0
2,Payment,1548968423.577577,5822,35,0
2,Payment,1548968423.588798,5224,47,0
1,NewOrder,1548968423.599902,14100,39,0
2,Payment,1548968423.611111,9984,7,0
2,Payment,1548968423.622365,6373,0,0
2,Payment,1548968423.633706,3855,23,0
2,Payment,1548968423.645073,9432,46,0
2,Payment,1548968423.655303,49000,36,0
1,NewOrder,1548968423.666535,47020,41,0
1,NewOrder,1548968423.677723,17082,40,0
2,Payment,1548968423.688919,1079,30,0
1,NewOrder,1548968423.700132,56031,26,0
1,NewOrder,1548968423.711505,35955,38,0
1,NewOrder,1548968423.722784,21436,28,0
5,StockLevel,1548968423.732968,11152,31,0
4,Delivery,1548968423.744077,20747,31,0
1,NewOrder,1548968423.755232,59933,42,0
2,Payment,1548968423.766321,58297,29,0
2,Payment,1548968423.777417,47583,27,0
1,NewOrder,1548968423.788556,16888,43,0
4,Delivery,1548968423.799696,43363,25,0
2,Payment,1548968423.810828,14323,24,0
4,Delivery,1548968423.822025,30296,37,0
3,OrderStatus,1548968423.833158,5997,65,0
1,NewOrder,1548968423.844258,33558,32,0
1,NewOrder,1548968423.855387,18756,67,0
2,Payment,1548968423.866537,19833,34,0
2,Payment,1548968423.877680,16972,68,0
2,Payment,1548968423.888776,6240,69,0
1,NewOrder,1548968423.899897,53149,61,0
2,Payment,1548968423.911045,25579,60,0
3,OrderStatus,1548968423.922150,3808,63,0
1,NewOrder,1548968423.933296,2695,64,0
1,NewOrder,1548968423.944403,59235,5,0
1,NewOrder,1548968423.955573,59606,62,0
4,Delivery,1548968423.966708,48448,16,0
1,NewOrder,1548968423.977888,14471,57,0
1,NewOrder,1548968423.989073,18353,14,0
2,Payment,1548968424.000394,23168,2,0
1,NewOrder,1548968424.011655,28873,58,0
2,Payment,1548968424.021797,10072,59,0
2,Payment,1548968424.032931,16006,55,0
2,Payment,1548968424.044070,5399,54,0
5,StockLevel,1548968424.055221,10423,51,0
2,Payment,1548968424.066320,24468,15,0
1,NewOrder,1548968424.077447,30180,56,0
2,Payment,1548968424.088552,10607,52,0
1,NewOrder,1548968424.099687,75341,53,0
2,Payment,1548968424.110814,55424,19,0
2,Payment,1548968424.122019,4383,66,0
1,NewOrder,1548968424.133152,3780,18,0
1,NewOrder,1548968424.144331,16892,6,0
2,Payment,1548968424.155451,4865,9,0
2,Payment,1548968424.166595,16880,8,0
2,Payment,1548968424.177749,6149,4,0
1,NewOrder,1548968424.188850,78881,44,0
4,Delivery,1548968424.199993,94648,45,0
3,OrderStatus,1548968424.211133,2719,49,0
2,Payment,1548968424.222222,72433,48,0
5,StockLevel,1548968424.233354,7143,17,0
1,NewOrder,1548968424.244492,15102,10,0
2,Payment,1548968424.255628,5367,11,0
2,Payment,1548968424.266801,36594,21,0
4,Delivery,1548968424.278134,25290,1,0
1,NewOrder,1548968424.289360,73433,13,0
1,NewOrder,1548968424.300560,53300,50,0
2,Payment,1548968424.310643,52130,3,0
2,Payment,1548968424.321775,40967,20,0
1,NewOrder,1548968424.332935,15762,35,0
2,Payment,1548968424.344019,5746,47,0
1,NewOrder,1548968424.355147,16124,39,0
1,NewOrder,1548968424.366206,38858,7,0
1,NewOrder,1548968424.377388,36253,0,0
3,OrderStatus,1548968424.388622,3956,22,0
2,Payment,1548968424.399869,22127,23,0
1,NewOrder,1548968424.411073,61279,12,0
5,StockLevel,1548968424.422170,11263,46,0
2,Payment,1548968424.433341,47685,30,0
2,Payment,1548968424.444499,5145,40,0
1,NewOrder,1548968424.455629,28579,36,0
1,NewOrder,1548968424.466778,22647,41,0
5,StockLevel,1548968424.478165,10796,33,0
1,NewOrder,1548968424.488420,17956,28,0
1,NewOrder,1548968424.499654,15192,38,0
3,OrderStatus,1548968424.510874,4262,26,0
2,Payment,1548968424.522273,42792,31,0
1,NewOrder,1548968424.533472,40133,43,0
2,Payment,1548968424.544780,8476,42,0
1,NewOrder,1548968424.556129,135295,29,0
1,NewOrder,1548968424.566274,82981,27,0
1,NewOrder,1548968424.577482,20215,24,0
2,Payment,1548968424.588719,5890,65,0
5,StockLevel,1548968424.599915,12309,25,0
2,Payment,1548968424.611151,6974,37,0
2,Payment,1548968424.622348,5355,67,0
1,NewOrder,1548968424.633722,66785,32,0
1,NewOrder,1548968424.645082,27725,34,0
2,Payment,1548968424.655270,45136,68,0
1,NewOrder,1548968424.666456,3239,69,0
1,NewOrder,1548968424.677699,3692,63,0
1,NewOrder,1548968424.688937,2596,64,0
5,StockLevel,1548968424.700073,9277,60,0
1,NewOrder,1548968424.711228,56030,61,0
1,NewOrder,1548968424.722470,55476,57,0
4,Delivery,1548968424.733776,44121,5,0
1,NewOrder,1548968424.745087,11002,14,0
4,Delivery,1548968424.755253,40219,16,0
1,NewOrder,1548968424.766393,20622,62,0
5,StockLevel,1548968424.777654,9956,2,0
1,NewOrder,1548968424.788803,28631,59,0
1,NewOrder,1548968424.799943,29201,58,0
3,OrderStatus,1548968424.811082,2969,55,0
1,NewOrder,1548968424.822268,73743,54,0
2,Payment,1548968424.833389,71779,51,0
2,Payment,1548968424.844552,60590,15,0
1,NewOrder,1548968424.855996,18405,52,0
1,NewOrder,1548968424.867202,37912,56,0
1,NewOrder,1548968424.877325,11780,66,0
1,NewOrder,1548968424.888464,2383,18,0
1,NewOrder,1548968424.899690,72366,9,0
1,NewOrder,1548968424.910866,70421,6,0
2,Payment,1548968424.922025,59225,19,0
1,NewOrder,1548968424.933236,48002,53,0
1,NewOrder,1548968424.944422,20735,8,0
1,NewOrder,1548968424.955582,34170,4,0
2,Payment,1548968424.966705,4891,49,0
1,NewOrder,1548968424.977829,2054,17,0
1,NewOrder,1548968424.989014,14684,10,0
1,NewOrder,1548968425.000333,81776,11,0
2,Payment,1548968425.011577,61875,44,0
2,Payment,1548968425.021772,52286,45,0
5,StockLevel,1548968425.032977,4708,48,0
2,Payment,1548968425.044170,8405,21,0
2,Payment,1548968425.055361,8065,1,0
1,NewOrder,1548968425.066535,32526,35,0
2,Payment,1548968425.077705,12869,47,0
2,Payment,1548968425.088876,18574,50,0
1,NewOrder,1548968425.100112,57663,20,0
5,StockLevel,1548968425.111496,13245,3,0
2,Payment,1548968425.122826,43733,13,0
1,NewOrder,1548968425.133120,33496,39,0
2,Payment,1548968425.144290,5802,22,0
2,Payment,1548968425.155525,19254,7,0
2,Payment,1548968425.166618,16674,39,0
1,NewOrder,1548968425.177845,30759,23,0
2,Payment,1548968425.189017,27829,46,0
1,NewOrder,1548968425.200335,3136,40,0
2,Payment,1548968425.211758,13443,12,0
4,Delivery,1548968425.221901,12062,30,0
1,NewOrder,1548968425.233182,25893,36,0
2,Payment,1548968425.244352,23037,33,0
2,Payment,1548968425.255602,20380,41,0
1,NewOrder,1548968425.266755,17584,28,0
1,NewOrder,1548968425.278004,56438,38,0
1,NewOrder,1548968425.289290,54289,26,0
1,NewOrder,1548968425.300638,42989,42,0
2,Payment,1548968425.310848,32732,31,0
1,NewOrder,1548968425.322179,38474,43,0
2,Payment,1548968425.333385,18843,65,0
1,NewOrder,1548968425.344580,24647,24,0
1,NewOrder,1548968425.355936,89114,25,0
1,NewOrder,1548968425.367297,68657,37,0
2,Payment,1548968425.377504,4248,67,0
2,Payment,1548968425.388717,7624,27,0
1,NewOrder,1548968425.399924,18810,69,0
2,Payment,1548968425.411106,5201,34,0
5,StockLevel,1548968425.422221,9109,63,0
2,Payment,1548968425.433396,20015,29,0
3,OrderStatus,1548968425.444591,3517,64,0
2,Payment,1548968425.455880,22526,68,0
4,Delivery,1548968425.467126,28404,32,0
2,Payment,1548968425.477334,1452,60,0
1,NewOrder,1548968425.488493,65848,14,0
1,NewOrder,1548968425.499665,64365,61,0
2,Payment,1548968425.510865,53049,5,0
1,NewOrder,1548968425.522234,41712,57,0
1,NewOrder,1548968425.533412,30574,62,0
2,Payment,1548968425.544610,19897,2,0
5,StockLevel,1548968425.555853,9083,16,0
2,Payment,1548968425.566218,47622,55,0
2,Payment,1548968425.577412,37072,59,0
1,NewOrder,1548968425.588593,33770,58,0
2,Payment,1548968425.599780,14641,52,0
1,NewOrder,1548968425.611085,86407,66,0
1,NewOrder,1548968425.622314,84342,18,0
5,StockLevel,1548968425.633700,10303,54,0
1,NewOrder,1548968425.645100,61493,56,0
2,Payment,1548968425.655296,5860,15,0
1,NewOrder,1548968425.666517,40088,51,0
1,NewOrder,1548968425.677732,10061,8,0
1,NewOrder,1548968425.688929,34811,49,0
2,Payment,1548968425.700126,14900,9,0
2,Payment,1548968425.711498,20557,17,0
2,Payment,1548968425.721743,18785,53,0
1,NewOrder,1548968425.732911,49669,19,0
3,OrderStatus,1548968425.744108,3734,6,0
2,Payment,1548968425.755277,35680,4,0
2,Payment,1548968425.766365,24506,10,0
1,NewOrder,1548968425.777515,63701,48,0
1,NewOrder,1548968425.788700,61618,21,0
4,Delivery,1548968425.799844,50475,1,0
2,Payment,1548968425.811053,39257,44,0
2,Payment,1548968425.822203,28657,45,0
2,Payment,1548968425.833403,16864,11,0
1,NewOrder,1548968425.844611,26784,47,0
1,NewOrder,1548968425.855924,52740,35,0
1,NewOrder,1548968425.867219,50610,50,0
1,NewOrder,1548968425.877409,40339,3,0
5,StockLevel,1548968425.888626,9643,22,0
1,NewOrder,1548968425.899875,26375,20,0
1,NewOrder,1548968425.911039,23583,13,0
1,NewOrder,1548968425.922135,21051,0,0
2,Payment,1548968425.933310,18131,7,0
1,NewOrder,1548968425.944492,15523,39,0
2,Payment,1548968425.955710,54851,40,0
2,Payment,1548968425.967129,52182,23,0
1,NewOrder,1548968425.977341,41990,46,0
1,NewOrder,1548968425.988526,30827,12,0
2,Payment,1548968425.999608,19730,30,0
4,Delivery,1548968426.010740,77196,36,0
1,NewOrder,1548968426.021873,66034,33,0
2,Payment,1548968426.033013,45723,41,0
1,NewOrder,1548968426.044167,43764,28,0
3,OrderStatus,1548968426.055322,4059,38,0
1,NewOrder,1548968426.066452,21439,26,0
2,Payment,1548968426.077593,18690,31,0
1,NewOrder,1548968426.088741,24570,42,0
2,Payment,1548968426.099891,21613,65,0
1,NewOrder,1548968426.111022,69288,43,0
2,Payment,1548968426.122182,49592,24,0
2,Payment,1548968426.133341,46948,67,0
1,NewOrder,1548968426.144447,2423,27,0
5,StockLevel,1548968426.155607,8533,34,0
1,NewOrder,1548968426.166776,3074,69,0
1,NewOrder,1548968426.178149,3653,63,0
1,NewOrder,1548968426.189384,66245,37,0
1,NewOrder,1548968426.199518,64683,25,0
2,Payment,1548968426.210660,53583,64,0
1,NewOrder,1548968426.221802,42464,29,0
2,Payment,1548968426.232906,31817,68,0
2,Payment,1548968426.244044,20750,60,0
1,NewOrder,1548968426.255235,59487,32,0
1,NewOrder,1548968426.266354,58232,14,0
4,Delivery,1548968426.277545,47009,5,0
1,NewOrder,1548968426.288693,35793,57,0
2,Payment,1548968426.299794,24791,62,0
1,NewOrder,1548968426.310935,30710,61,0
2,Payment,1548968426.322120,10804,2,0
1,NewOrder,1548968426.333336,84126,16,0
2,Payment,1548968426.344529,63785,55,0
1,NewOrder,1548968426.355772,61644,52,0
2,Payment,1548968426.367199,41565,59,0
1,NewOrder,1548968426.377444,39937,58,0
2,Payment,1548968426.388681,20226,54,0
4,Delivery,1548968426.399863,26349,15,0
5,StockLevel,1548968426.411025,9180,8,0
2,Payment,1548968426.422204,12498,66,0
1,NewOrder,1548968426.433454,51342,56,0
5,StockLevel,1548968426.444866,3955,51,0
2,Payment,1548968426.455091,38193,18,0
2,Payment,1548968426.466301,27031,9,0
1,NewOrder,1548968426.477511,24069,49,0
2,Payment,1548968426.488744,5362,17,0
1,NewOrder,1548968426.499988,27179,53,0
1,NewOrder,1548968426.511221,24549,6,0
1,NewOrder,1548968426.522622,21866,19,0
1,NewOrder,1548968426.533962,27427,10,0
1,NewOrder,1548968426.544198,25712,4,0
2,Payment,1548968426.555320,14464,48,0
2,Payment,1548968426.566561,11717,11,0
2,Payment,1548968426.577823,50613,44,0
2,Payment,1548968426.589031,47844,1,0
1,NewOrder,1548968426.600379,36427,21,0
3,OrderStatus,1548968426.611787,3606,45,0
1,NewOrder,1548968426.622029,2091,47,0
1,NewOrder,1548968426.633265,37597,22,0
1,NewOrder,1548968426.644494,34827,35,0
1,NewOrder,1548968426.655681,32234,3,0
2,Payment,1548968426.667074,20836,50,0
2,Payment,1548968426.677317,18932,20,0
2,Payment,1548968426.688514,16165,13,0
2,Payment,1548968426.699726,13522,0,0
2,Payment,1548968426.710927,2786,7,0
1,NewOrder,1548968426.722219,66123,39,0
2,Payment,1548968426.733365,63915,40,0
1,NewOrder,1548968426.744486,52829,23,0
2,Payment,1548968426.755662,42107,46,0
1,NewOrder,1548968426.766979,38713,30,0
1,NewOrder,1548968426.778265,27427,12,0
1,NewOrder,1548968426.789487,33067,38,0
2,Payment,1548968426.799627,14478,41,0
1,NewOrder,1548968426.810761,62252,26,0
1,NewOrder,1548968426.821891,59917,33,0
1,NewOrder,1548968426.833041,48699,28,0
2,Payment,1548968426.844152,37576,36,0
2,Payment,1548968426.855273,27156,31,0
1,NewOrder,1548968426.866375,23881,42,0
2,Payment,1548968426.877487,12704,65,0
2,Payment,1548968426.888607,9925,27,0
2,Payment,1548968426.899736,48771,34,0
2,Payment,1548968426.910861,47360,69,0
2,Payment,1548968426.922359,35767,24,0
4,Delivery,1548968426.933568,51297,67,0
1,NewOrder,1548968426.944797,31743,43,0
2,Payment,1548968426.956013,2794,63,0
1,NewOrder,1548968426.967210,26281,37,0
1,NewOrder,1548968426.977322,25170,25,0
1,NewOrder,1548968426.988429,64328,64,0
3,OrderStatus,1548968426.999537,2952,29,0
3,OrderStatus,1548968427.010659,3475,68,0
2,Payment,1548968427.021786,39524,60,0
2,Payment,1548968427.032896,28353,32,0
1,NewOrder,1548968427.044034,25799,57,0
1,NewOrder,1548968427.055150,23126,5,0
1,NewOrder,1548968427.066267,54364,62,0
1,NewOrder,1548968427.077388,52308,14,0
2,Payment,1548968427.088520,41091,2,0
2,Payment,1548968427.099650,29934,61,0
4,Delivery,1548968427.110773,36201,55,0
5,StockLevel,1548968427.121888,7174,59,0
4,Delivery,1548968427.133023,14524,54,0
1,NewOrder,1548968427.144156,36317,58,0
5,StockLevel,1548968427.155297,8314,52,0
1,NewOrder,1548968427.166423,22558,16,0
2,Payment,1548968427.177543,19706,8,0
1,NewOrder,1548968427.188670,34118,15,0
2,Payment,1548968427.199791,14362,66,0
1,NewOrder,1548968427.210911,71466,51,0
2,Payment,1548968427.222014,50846,56,0
4,Delivery,1548968427.233167,49119,18,0
2,Payment,1548968427.244281,38034,9,0
2,Payment,1548968427.255438,26895,17,0
1,NewOrder,1548968427.266609,32604,49,0
2,Payment,1548968427.277751,13005,53,0
2,Payment,1548968427.288899,18777,6,0
1,NewOrder,1548968427.300060,57852,19,0
3,OrderStatus,1548968427.311149,3434,10,0
1,NewOrder,1548968427.322365,44027,48,0
2,Payment,1548968427.333786,32799,4,0
2,Payment,1548968427.344013,22482,11,0
3,OrderStatus,1548968427.355214,3442,45,0
2,Payment,1548968427.366346,16821,47,0
1,NewOrder,1548968427.377568,64545,44,0
1,NewOrder,1548968427.388809,62438,21,0
1,NewOrder,1548968427.399934,51312,1,0
1,NewOrder,1548968427.411167,40032,22,0
1,NewOrder,1548968427.422377,28824,35,0
2,Payment,1548968427.433785,17430,50,0
2,Payment,1548968427.444097,15320,3,0
2,Payment,1548968427.455363,12594,20,0
1,NewOrder,1548968427.466546,68808,13,0
2,Payment,1548968427.477727,48860,0,0
1,NewOrder,1548968427.488876,46364,7,0
1,NewOrder,1548968427.500062,35367,39,0
2,Payment,1548968427.511306,24081,40,0
2,Payment,1548968427.522723,20910,23,0
1,NewOrder,1548968427.533002,77960,46,0
1,NewOrder,1548968427.544173,84457,30,0
1,NewOrder,1548968427.555287,73225,12,0
4,Delivery,1548968427.566525,62029,41,0
1,NewOrder,1548968427.577711,51700,38,0
1,NewOrder,1548968427.588895,39613,26,0
1,NewOrder,1548968427.599999,9693,36,0
5,StockLevel,1548968427.611088,8449,28,0
3,OrderStatus,1548968427.622295,5212,33,0
2,Payment,1548968427.633475,28387,31,0
2,Payment,1548968427.644839,25545,65,0
1,NewOrder,1548968427.656191,22728,42,0
1,NewOrder,1548968427.666411,20935,27,0
1,NewOrder,1548968427.677586,60037,34,0
2,Payment,1548968427.688827,57781,24,0
1,NewOrder,1548968427.700093,46552,69,0
1,NewOrder,1548968427.711378,35225,63,0
2,Payment,1548968427.722816,23790,43,0
2,Payment,1548968427.733069,5074,67,0
