Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1548966047.182301,21230,15,0
2,Payment,1548966047.220585,58178,7,0
1,NewOrder,1548966047.258797,28136,5,0
1,NewOrder,1548966047.297061,23192,0,0
2,Payment,1548966047.335347,18208,2,0
2,Payment,1548966047.374754,12211,9,0
2,Payment,1548966047.413100,57433,1,0
2,Payment,1548966047.451530,19561,6,0
1,NewOrder,1548966047.490000,72335,13,0
2,Payment,1548966047.528353,33729,14,0
4,Delivery,1548966047.566738,28819,10,0
2,Payment,1548966047.604979,15312,17,0
1,NewOrder,1548966047.643215,18617,8,0
2,Payment,1548966047.681516,13581,18,0
1,NewOrder,1548966047.719760,9764,11,0
4,Delivery,1548966047.759119,27868,3,0
5,StockLevel,1548966047.797673,9406,4,0
2,Payment,1548966047.836094,34534,19,0
2,Payment,1548966047.874462,71272,16,0
1,NewOrder,1548966047.912662,58120,12,0
1,NewOrder,1548966047.950887,27889,15,0
2,Payment,1548966047.989201,14581,7,0
1,NewOrder,1548966048.027422,17971,5,0
1,NewOrder,1548966048.066873,28595,0,0
2,Payment,1548966048.105246,15213,2,0
2,Payment,1548966048.143471,10276,9,0
1,NewOrder,1548966048.181792,30432,1,0
4,Delivery,1548966048.219976,100985,6,0
1,NewOrder,1548966048.259425,103269,14,0
2,Payment,1548966048.296686,6742,13,0
2,Payment,1548966048.336063,34660,10,0
1,NewOrder,1548966048.374428,29700,17,0
5,StockLevel,1548966048.412662,8430,8,0
1,NewOrder,1548966048.450898,28230,18,0
2,Payment,1548966048.489108,14935,11,0
2,Payment,1548966048.528512,8833,3,0
1,NewOrder,1548966048.566997,20437,4,0
1,NewOrder,1548966048.605393,74201,19,0
2,Payment,1548966048.643727,102471,16,0
1,NewOrder,1548966048.682053,80830,12,0
2,Payment,1548966048.720269,26729,15,0
1,NewOrder,1548966048.758478,29082,7,0
2,Payment,1548966048.796714,24482,5,0
2,Payment,1548966048.836107,18172,0,0
2,Payment,1548966048.874518,13068,2,0
2,Payment,1548966048.912942,7919,9,0
2,Payment,1548966048.951180,11239,1,0
2,Payment,1548966048.989456,14740,13,0
1,NewOrder,1548966049.027703,18188,6,0
2,Payment,1548966049.067056,12106,14,0
1,NewOrder,1548966049.105444,23841,10,0
2,Payment,1548966049.143848,10361,17,0
1,NewOrder,1548966049.182265,22150,8,0
2,Payment,1548966049.220712,75772,18,0
2,Payment,1548966049.259000,38027,11,0
1,NewOrder,1548966049.297200,57455,3,0
2,Payment,1548966049.335445,27315,4,0
1,NewOrder,1548966049.373679,22372,19,0
1,NewOrder,1548966049.413064,24696,16,0
2,Payment,1548966049.451425,11352,15,0
1,NewOrder,1548966049.489861,31287,12,0
1,NewOrder,1548966049.528116,26318,7,0
2,Payment,1548966049.566299,13097,5,0
1,NewOrder,1548966049.604524,25076,0,0
2,Payment,1548966049.643965,77424,2,0
1,NewOrder,1548966049.682440,47015,9,0
1,NewOrder,1548966049.720896,25263,1,0
2,Payment,1548966049.759261,11962,13,0
1,NewOrder,1548966049.797587,40759,6,0
1,NewOrder,1548966049.835972,43969,14,0
2,Payment,1548966049.874166,22408,10,0
1,NewOrder,1548966049.912422,50653,17,0
2,Payment,1548966049.950693,20695,8,0
2,Payment,1548966049.989998,14678,18,0
2,Payment,1548966050.028401,9666,11,0
2,Payment,1548966050.066907,12779,3,0
2,Payment,1548966050.105353,15982,4,0
2,Payment,1548966050.143761,10911,19,0
2,Payment,1548966050.182126,14291,16,0
2,Payment,1548966050.220366,9440,15,0
2,Payment,1548966050.258554,46471,12,0
1,NewOrder,1548966050.296809,24683,7,0
1,NewOrder,1548966050.336282,26924,5,0
1,NewOrder,1548966050.374629,30147,0,0
1,NewOrder,1548966050.413010,25254,2,0
2,Payment,1548966050.451441,11826,9,0
2,Payment,1548966050.489803,14915,1,0
1,NewOrder,1548966050.528093,18457,13,0
1,NewOrder,1548966050.566272,17028,6,0
1,NewOrder,1548966050.604483,25416,14,0
1,NewOrder,1548966050.643868,78159,10,0
2,Payment,1548966050.682254,47660,17,0
1,NewOrder,1548966050.720655,26063,8,0
4,Delivery,1548966050.759100,54496,18,0
1,NewOrder,1548966050.797275,24780,11,0
2,Payment,1548966050.835518,11354,3,0
1,NewOrder,1548966050.873793,23176,4,0
1,NewOrder,1548966050.913135,25560,19,0
1,NewOrder,1548966050.951397,28978,16,0
1,NewOrder,1548966050.989587,40713,15,0
2,Payment,1548966051.027831,36339,12,0
2,Payment,1548966051.066030,48261,7,0
2,Payment,1548966051.105409,9495,5,0
2,Payment,1548966051.143789,11833,0,0
2,Payment,1548966051.182147,15098,2,0
2,Payment,1548966051.220291,10050,9,0
2,Payment,1548966051.258445,97329,1,0
1,NewOrder,1548966051.297740,91565,13,0
2,Payment,1548966051.336062,20261,6,0
5,StockLevel,1548966051.374538,8040,14,0
2,Payment,1548966051.412258,27047,10,0
1,NewOrder,1548966051.450520,80230,17,0
2,Payment,1548966051.489886,48949,8,0
2,Payment,1548966051.528264,18923,18,0
1,NewOrder,1548966051.566419,22427,11,0
2,Payment,1548966051.604688,9164,3,0
4,Delivery,1548966051.642931,54730,4,0
3,OrderStatus,1548966051.682321,4144,19,0
1,NewOrder,1548966051.720715,18275,16,0
1,NewOrder,1548966051.759150,29910,15,0
2,Payment,1548966051.797557,8025,12,0
5,StockLevel,1548966051.835809,8101,7,0
1,NewOrder,1548966051.874009,15023,5,0
2,Payment,1548966051.912231,10227,0,0
2,Payment,1548966051.951592,12407,2,0
1,NewOrder,1548966051.989898,49172,9,0
1,NewOrder,1548966052.028301,127480,1,0
1,NewOrder,1548966052.066487,97696,6,0
1,NewOrder,1548966052.104679,59528,14,0
4,Delivery,1548966052.142916,29728,13,0
1,NewOrder,1548966052.182295,23691,10,0
2,Payment,1548966052.220555,10317,17,0
2,Payment,1548966052.258764,97421,8,0
3,OrderStatus,1548966052.297019,4722,18,0
2,Payment,1548966052.335276,28940,11,0
2,Payment,1548966052.374710,14631,3,0
4,Delivery,1548966052.413205,59593,19,0
1,NewOrder,1548966052.451366,29760,4,0
2,Payment,1548966052.489580,8161,16,0
2,Payment,1548966052.527801,11649,15,0
5,StockLevel,1548966052.566024,7943,12,0
1,NewOrder,1548966052.605395,25706,7,0
1,NewOrder,1548966052.643838,29355,5,0
2,Payment,1548966052.682204,74338,0,0
1,NewOrder,1548966052.720593,43986,2,0
4,Delivery,1548966052.758786,55912,9,0
1,NewOrder,1548966052.797050,26062,1,0
5,StockLevel,1548966052.835310,7354,6,0
3,OrderStatus,1548966052.874687,3784,14,0
1,NewOrder,1548966052.913104,126682,13,0
2,Payment,1548966052.951525,96514,10,0
1,NewOrder,1548966052.989804,14355,17,0
3,OrderStatus,1548966053.027948,3254,18,0
2,Payment,1548966053.066098,6978,8,0
1,NewOrder,1548966053.105322,17779,11,0
1,NewOrder,1548966053.143750,21033,3,0
2,Payment,1548966053.182147,16137,19,0
2,Payment,1548966053.220320,11162,4,0
4,Delivery,1548966053.258576,81615,16,0
5,StockLevel,1548966053.296794,8279,15,0
2,Payment,1548966053.336249,12041,12,0
2,Payment,1548966053.374584,15380,7,0
1,NewOrder,1548966053.412989,27042,5,0
1,NewOrder,1548966053.451408,30315,0,0
1,NewOrder,1548966053.489604,17040,2,0
2,Payment,1548966053.527861,12253,9,0
2,Payment,1548966053.566108,15640,1,0
4,Delivery,1548966053.604364,52588,6,0
2,Payment,1548966053.643725,180142,14,0
1,NewOrder,1548966053.681983,150103,17,0
1,NewOrder,1548966053.720208,111746,18,0
4,Delivery,1548966053.758449,73516,13,0
2,Payment,1548966053.796655,27708,10,0
2,Payment,1548966053.836102,12237,8,0
2,Payment,1548966053.874605,15589,11,0
3,OrderStatus,1548966053.913001,4889,3,0
1,NewOrder,1548966053.951384,30614,19,0
5,StockLevel,1548966053.989608,3908,4,0
2,Payment,1548966054.027750,12467,15,0
2,Payment,1548966054.065918,7566,16,0
1,NewOrder,1548966054.105388,26569,12,0
1,NewOrder,1548966054.143754,13184,7,0
1,NewOrder,1548966054.182163,24878,5,0
2,Payment,1548966054.220406,11569,0,0
3,OrderStatus,1548966054.258636,4804,2,0
1,NewOrder,1548966054.296846,27106,9,0
1,NewOrder,1548966054.336153,29640,1,0
1,NewOrder,1548966054.374630,41130,6,0
1,NewOrder,1548966054.413009,36092,14,0
2,Payment,1548966054.451339,30919,10,0
2,Payment,1548966054.489533,17953,18,0
2,Payment,1548966054.527734,12741,13,0
2,Payment,1548966054.565992,16046,17,0
2,Payment,1548966054.605418,9981,8,0
2,Payment,1548966054.643755,30340,11,0
1,NewOrder,1548966054.682049,33709,3,0
1,NewOrder,1548966054.720293,45410,19,0
1,NewOrder,1548966054.758587,32010,4,0
3,OrderStatus,1548966054.796801,4166,15,0
1,NewOrder,1548966054.836311,46869,16,0
2,Payment,1548966054.873610,133654,12,0
1,NewOrder,1548966054.913033,102712,7,0
1,NewOrder,1548966054.951351,64363,5,0
1,NewOrder,1548966054.989603,26134,0,0
2,Payment,1548966055.027827,12863,2,0
2,Payment,1548966055.066058,7951,9,0
1,NewOrder,1548966055.105484,18481,1,0
2,Payment,1548966055.143815,13492,6,0
2,Payment,1548966055.182177,8494,14,0
2,Payment,1548966055.220388,11940,10,0
1,NewOrder,1548966055.258706,40567,18,0
1,NewOrder,1548966055.296810,27688,13,0
5,StockLevel,1548966055.336074,7001,17,0
1,NewOrder,1548966055.374368,24971,8,0
2,Payment,1548966055.412553,20175,11,0
2,Payment,1548966055.450752,15431,3,0
2,Payment,1548966055.489025,43548,19,0
2,Payment,1548966055.528395,20791,4,0
2,Payment,1548966055.566726,15850,15,0
1,NewOrder,1548966055.605023,27455,16,0
1,NewOrder,1548966055.643273,31209,12,0
1,NewOrder,1548966055.681464,35059,5,0
1,NewOrder,1548966055.720792,45621,0,0
2,Payment,1548966055.759189,32394,7,0
3,OrderStatus,1548966055.797547,4591,2,0
2,Payment,1548966055.835797,13758,9,0
1,NewOrder,1548966055.874040,33892,1,0
1,NewOrder,1548966055.912264,20526,6,0
2,Payment,1548966055.950505,15635,14,0
4,Delivery,1548966055.989903,9811,10,0
1,NewOrder,1548966056.028295,21321,18,0
4,Delivery,1548966056.066510,33481,13,0
1,NewOrder,1548966056.104712,28603,17,0
1,NewOrder,1548966056.142917,23420,8,0
1,NewOrder,1548966056.182319,25772,11,0
1,NewOrder,1548966056.220699,20780,3,0
1,NewOrder,1548966056.259056,15760,19,0
1,NewOrder,1548966056.297238,19235,4,0
1,NewOrder,1548966056.335565,22682,15,0
1,NewOrder,1548966056.374012,17388,16,0
1,NewOrder,1548966056.412260,20940,12,0
2,Payment,1548966056.450507,16055,5,0
1,NewOrder,1548966056.489848,26670,0,0
4,Delivery,1548966056.528111,46832,7,0
1,NewOrder,1548966056.566305,25399,2,0
2,Payment,1548966056.604482,12205,9,0
3,OrderStatus,1548966056.643873,4572,1,0
2,Payment,1548966056.682272,26438,6,0
2,Payment,1548966056.720649,12765,14,0
2,Payment,1548966056.759101,15994,10,0
1,NewOrder,1548966056.797305,19459,18,0
2,Payment,1548966056.835482,14645,13,0
2,Payment,1548966056.873756,9601,17,0
2,Payment,1548966056.913173,11911,8,0
1,NewOrder,1548966056.951583,23471,11,0
1,NewOrder,1548966056.989905,18563,3,0
2,Payment,1548966057.028292,13470,19,0
2,Payment,1548966057.066514,42193,4,0
1,NewOrder,1548966057.104743,9638,15,0
2,Payment,1548966057.142997,7105,16,0
2,Payment,1548966057.182378,9474,12,0
1,NewOrder,1548966057.220782,21113,5,0
2,Payment,1548966057.259196,16035,0,0
1,NewOrder,1548966057.297623,19206,7,0
2,Payment,1548966057.336025,14175,2,0
2,Payment,1548966057.374233,9194,9,0
1,NewOrder,1548966057.412472,29460,1,0
2,Payment,1548966057.450673,16273,6,0
2,Payment,1548966057.490050,18838,14,0
2,Payment,1548966057.528431,13419,10,0
1,NewOrder,1548966057.566825,25034,18,0
2,Payment,1548966057.605204,11755,13,0
2,Payment,1548966057.643428,15220,17,0
2,Payment,1548966057.681741,10201,8,0
2,Payment,1548966057.719963,13745,11,0
1,NewOrder,1548966057.758186,42541,3,0
2,Payment,1548966057.797561,44505,19,0
1,NewOrder,1548966057.835805,23013,4,0
2,Payment,1548966057.873988,9714,15,0
1,NewOrder,1548966057.912244,29823,16,0
1,NewOrder,1548966057.951643,15553,12,0
1,NewOrder,1548966057.989923,18868,5,0
3,OrderStatus,1548966058.028307,3893,0,0
2,Payment,1548966058.066504,34162,7,0
1,NewOrder,1548966058.104704,20671,2,0
1,NewOrder,1548966058.142903,15814,9,0
5,StockLevel,1548966058.182308,7609,1,0
2,Payment,1548966058.220718,13114,6,0
1,NewOrder,1548966058.259157,24687,14,0
1,NewOrder,1548966058.297415,28093,10,0
3,OrderStatus,1548966058.335598,3890,18,0
1,NewOrder,1548966058.373792,18418,13,0
1,NewOrder,1548966058.413264,20621,17,0
1,NewOrder,1548966058.450533,58651,8,0
1,NewOrder,1548966058.489886,52756,11,0
1,NewOrder,1548966058.528249,22388,3,0
2,Payment,1548966058.566472,9108,19,0
1,NewOrder,1548966058.604634,21063,4,0
3,OrderStatus,1548966058.642844,3785,15,0
2,Payment,1548966058.682263,18584,16,0
3,OrderStatus,1548966058.720678,3833,12,0
2,Payment,1548966058.759124,66560,5,0
1,NewOrder,1548966058.797507,36592,0,0
2,Payment,1548966058.835692,6683,7,0
2,Payment,1548966058.873923,68899,2,0
2,Payment,1548966058.912035,31585,9,0
1,NewOrder,1548966058.951450,24364,1,0
2,Payment,1548966058.989788,11045,6,0
2,Payment,1548966059.027960,14483,14,0
2,Payment,1548966059.066215,9438,10,0
2,Payment,1548966059.104442,13013,18,0
2,Payment,1548966059.143827,15327,13,0
2,Payment,1548966059.182193,10307,17,0
1,NewOrder,1548966059.220452,21964,8,0
2,Payment,1548966059.258642,8909,11,0
1,NewOrder,1548966059.296884,87405,3,0
2,Payment,1548966059.335126,57505,19,0
2,Payment,1548966059.374588,17987,4,0
1,NewOrder,1548966059.413003,21252,15,0
2,Payment,1548966059.451287,16216,16,0
1,NewOrder,1548966059.489466,45075,12,0
2,Payment,1548966059.527571,14987,5,0
4,Delivery,1548966059.567034,8899,0,0
2,Payment,1548966059.605424,12198,7,0
2,Payment,1548966059.643742,15555,2,0
1,NewOrder,1548966059.682159,18802,9,0
1,NewOrder,1548966059.720371,13857,1,0
1,NewOrder,1548966059.758575,42749,6,0
2,Payment,1548966059.796773,29702,14,0
2,Payment,1548966059.836160,23172,10,0
2,Payment,1548966059.874514,84846,18,0
1,NewOrder,1548966059.912800,55187,13,0
1,NewOrder,1548966059.950996,41988,17,0
5,StockLevel,1548966059.989249,4201,8,0
1,NewOrder,1548966060.027494,23668,11,0
1,NewOrder,1548966060.066840,26004,3,0
1,NewOrder,1548966060.105207,21020,4,0
1,NewOrder,1548966060.143386,24449,19,0
1,NewOrder,1548966060.181612,19431,15,0
2,Payment,1548966060.219817,14664,16,0
5,StockLevel,1548966060.259248,4841,12,0
1,NewOrder,1548966060.297668,20131,5,0
2,Payment,1548966060.335985,15283,0,0
1,NewOrder,1548966060.374197,27117,7,0
3,OrderStatus,1548966060.412443,3561,2,0
5,StockLevel,1548966060.450686,7742,9,0
2,Payment,1548966060.490023,28341,1,0
2,Payment,1548966060.528386,14951,6,0
1,NewOrder,1548966060.566783,26246,14,0
2,Payment,1548966060.604907,13072,10,0
1,NewOrder,1548966060.643182,24772,18,0
1,NewOrder,1548966060.681367,28396,13,0
4,Delivery,1548966060.720684,39104,17,0
2,Payment,1548966060.758974,9170,8,0
1,NewOrder,1548966060.797183,21101,11,0
1,NewOrder,1548966060.835382,16163,3,0
3,OrderStatus,1548966060.873611,4220,4,0
5,StockLevel,1548966060.912988,7414,19,0
1,NewOrder,1548966060.951411,25194,15,0
2,Payment,1548966060.989715,11840,16,0
1,NewOrder,1548966061.027979,23661,12,0
1,NewOrder,1548966061.066079,27177,5,0
1,NewOrder,1548966061.105466,21188,0,0
1,NewOrder,1548966061.143788,16217,7,0
3,OrderStatus,1548966061.182154,3736,2,0
1,NewOrder,1548966061.220385,131285,9,0
2,Payment,1548966061.258540,135086,1,0
2,Payment,1548966061.296742,97637,6,0
1,NewOrder,1548966061.336133,65733,14,0
1,NewOrder,1548966061.374395,35873,10,0
2,Payment,1548966061.412617,14037,18,0
1,NewOrder,1548966061.450726,17632,13,0
1,NewOrder,1548966061.489999,20170,17,0
2,Payment,1548966061.528409,6823,8,0
2,Payment,1548966061.566772,10212,11,0
1,NewOrder,1548966061.604946,22076,3,0
2,Payment,1548966061.643160,8803,4,0
2,Payment,1548966061.681365,12175,19,0
2,Payment,1548966061.720739,14495,15,0
5,StockLevel,1548966061.759056,7366,16,0
1,NewOrder,1548966061.797268,12936,12,0
3,OrderStatus,1548966061.835520,4775,5,0
1,NewOrder,1548966061.873722,53506,0,0
2,Payment,1548966061.913137,22283,7,0
1,NewOrder,1548966061.951553,17132,2,0
2,Payment,1548966061.989913,12075,9,0
2,Payment,1548966062.028291,15216,1,0
3,OrderStatus,1548966062.066535,3969,6,0
1,NewOrder,1548966062.104761,22339,14,0
2,Payment,1548966062.143002,108952,10,0
2,Payment,1548966062.182372,70149,18,0
1,NewOrder,1548966062.220731,48150,13,0
1,NewOrder,1548966062.258961,51399,17,0
2,Payment,1548966062.297127,21924,8,0
1,NewOrder,1548966062.335266,58573,11,0
5,StockLevel,1548966062.374598,5571,3,0
1,NewOrder,1548966062.413019,30801,4,0
2,Payment,1548966062.451427,9061,19,0
2,Payment,1548966062.489816,12354,15,0
1,NewOrder,1548966062.527996,24268,16,0
1,NewOrder,1548966062.566222,27687,12,0
2,Payment,1548966062.604451,14388,5,0
2,Payment,1548966062.643875,8374,0,0
1,NewOrder,1548966062.682255,36948,7,0
1,NewOrder,1548966062.720632,31963,2,0
1,NewOrder,1548966062.758836,43763,9,0
1,NewOrder,1548966062.797064,38841,1,0
1,NewOrder,1548966062.835317,17044,6,0
1,NewOrder,1548966062.874731,19399,14,0
1,NewOrder,1548966062.913132,22666,10,0
5,StockLevel,1548966062.951577,7476,18,0
1,NewOrder,1548966062.989979,62329,13,0
4,Delivery,1548966063.028393,32470,17,0
1,NewOrder,1548966063.066854,18999,8,0
1,NewOrder,1548966063.105290,22246,3,0
2,Payment,1548966063.143788,8711,11,0
2,Payment,1548966063.182199,12023,4,0
2,Payment,1548966063.220601,15342,19,0
2,Payment,1548966063.258840,10355,15,0
2,Payment,1548966063.297044,39208,16,0
2,Payment,1548966063.335297,1498,12,0
2,Payment,1548966063.373662,12325,5,0
1,NewOrder,1548966063.413038,22766,0,0
2,Payment,1548966063.451464,9571,7,0
1,NewOrder,1548966063.489893,29380,2,0
1,NewOrder,1548966063.528277,15947,9,0
1,NewOrder,1548966063.566506,19328,1,0
3,OrderStatus,1548966063.604769,4016,6,0
1,NewOrder,1548966063.643007,26407,14,0
1,NewOrder,1548966063.682393,20384,10,0
2,Payment,1548966063.720781,23866,18,0
1,NewOrder,1548966063.759237,18509,13,0
2,Payment,1548966063.797613,13497,17,0
1,NewOrder,1548966063.836032,25067,8,0
1,NewOrder,1548966063.874244,20173,3,0
2,Payment,1548966063.912503,15338,11,0
1,NewOrder,1548966063.950723,18654,4,0
1,NewOrder,1548966063.990105,21143,19,0
2,Payment,1548966064.028565,15871,15,0
2,Payment,1548966064.065877,11957,16,0
5,StockLevel,1548966064.105314,4572,12,0
2,Payment,1548966064.143777,17333,5,0
2,Payment,1548966064.182194,12321,0,0
2,Payment,1548966064.220667,7066,7,0
1,NewOrder,1548966064.259098,18595,2,0
1,NewOrder,1548966064.297317,55888,9,0
1,NewOrder,1548966064.335540,34447,1,0
1,NewOrder,1548966064.373793,20766,6,0
1,NewOrder,1548966064.412033,24351,14,0
2,Payment,1548966064.451414,9853,10,0
4,Delivery,1548966064.489691,38303,18,0
2,Payment,1548966064.527935,116726,13,0
1,NewOrder,1548966064.566132,87014,17,0
1,NewOrder,1548966064.604384,48857,8,0
1,NewOrder,1548966064.643793,26182,3,0
4,Delivery,1548966064.682160,21237,11,0
2,Payment,1548966064.720351,41551,4,0
1,NewOrder,1548966064.758608,27922,19,0
1,NewOrder,1548966064.796802,23150,15,0
2,Payment,1548966064.836218,8686,16,0
2,Payment,1548966064.874672,28888,12,0
1,NewOrder,1548966064.913040,23696,5,0
2,Payment,1548966064.951367,10243,0,0
5,StockLevel,1548966064.989597,4205,7,0
1,NewOrder,1548966065.027829,50611,2,0
2,Payment,1548966065.066052,20605,9,0
2,Payment,1548966065.105400,48270,1,0
2,Payment,1548966065.143844,10583,6,0
2,Payment,1548966065.182204,12907,14,0
2,Payment,1548966065.220620,7762,10,0
2,Payment,1548966065.258872,11190,18,0
2,Payment,1548966065.297091,14664,13,0
1,NewOrder,1548966065.335319,17987,17,0
1,NewOrder,1548966065.374628,20415,8,0
2,Payment,1548966065.413042,15307,3,0
2,Payment,1548966065.451448,10099,11,0
1,NewOrder,1548966065.489854,21908,4,0
2,Payment,1548966065.528076,8605,19,0
1,NewOrder,1548966065.566332,20428,15,0
1,NewOrder,1548966065.604581,23746,16,0
2,Payment,1548966065.643928,9542,12,0
1,NewOrder,1548966065.682352,21138,5,0
2,Payment,1548966065.720716,33041,0,0
4,Delivery,1548966065.759129,36043,7,0
5,StockLevel,1548966065.797567,6805,2,0
2,Payment,1548966065.835825,9373,9,0
1,NewOrder,1548966065.874084,21108,1,0
2,Payment,1548966065.912309,7979,6,0
2,Payment,1548966065.950502,36851,14,0
2,Payment,1548966065.989790,13815,10,0
1,NewOrder,1548966066.027918,34137,18,0
4,Delivery,1548966066.066158,46174,13,0
1,NewOrder,1548966066.104365,41333,17,0
2,Payment,1548966066.143735,2851,8,0
2,Payment,1548966066.182142,13279,3,0
2,Payment,1548966066.220346,16844,11,0
1,NewOrder,1548966066.258571,28591,4,0
2,Payment,1548966066.296721,15509,19,0
1,NewOrder,1548966066.336137,26053,15,0
4,Delivery,1548966066.374570,37803,16,0
3,OrderStatus,1548966066.412926,3667,12,0
2,Payment,1548966066.451163,11150,5,0
2,Payment,1548966066.489395,14526,0,0
2,Payment,1548966066.527651,18318,7,0
3,OrderStatus,1548966066.565911,3924,2,0
2,Payment,1548966066.605339,15244,9,0
1,NewOrder,1548966066.643734,18573,1,0
1,NewOrder,1548966066.682113,30322,6,0
2,Payment,1548966066.720349,67398,14,0
1,NewOrder,1548966066.773945,3190,10,0
5,StockLevel,1548966066.797102,4823,18,0
1,NewOrder,1548966066.835385,35458,13,0
2,Payment,1548966066.873562,39096,17,0
1,NewOrder,1548966066.912876,24586,8,0
1,NewOrder,1548966066.951120,28109,3,0
2,Payment,1548966066.989361,40013,11,0
1,NewOrder,1548966067.027574,3221,4,0
1,NewOrder,1548966067.066976,28978,19,0
5,StockLevel,1548966067.105375,4648,15,0
2,Payment,1548966067.143799,18764,16,0
3,OrderStatus,1548966067.182158,3862,12,0
2,Payment,1548966067.220505,8737,5,0
2,Payment,1548966067.258768,95531,0,0
3,OrderStatus,1548966067.296989,4224,7,0
1,NewOrder,1548966067.335191,4125,2,0
2,Payment,1548966067.374583,13014,9,0
1,NewOrder,1548966067.413025,16187,1,0
2,Payment,1548966067.451457,11135,6,0
2,Payment,1548966067.489849,14345,10,0
2,Payment,1548966067.527984,18041,14,0
2,Payment,1548966067.566189,13088,18,0
2,Payment,1548966067.604423,8080,13,0
1,NewOrder,1548966067.643813,35454,17,0
1,NewOrder,1548966067.682209,22084,8,0
2,Payment,1548966067.720575,8699,3,0
2,Payment,1548966067.758749,12277,11,0
1,NewOrder,1548966067.796943,15611,4,0
2,Payment,1548966067.835195,10766,19,0
1,NewOrder,1548966067.874513,54935,15,0
2,Payment,1548966067.912932,2711,16,0
2,Payment,1548966067.951162,11533,12,0
2,Payment,1548966067.989415,14952,5,0
1,NewOrder,1548966068.027603,18556,7,0
2,Payment,1548966068.066904,12433,2,0
1,NewOrder,1548966068.105228,49500,0,0
1,NewOrder,1548966068.143477,3354,9,0
1,NewOrder,1548966068.181716,22766,1,0
2,Payment,1548966068.219921,9615,6,0
1,NewOrder,1548966068.259290,20136,10,0
1,NewOrder,1548966068.297698,31811,14,0
1,NewOrder,1548966068.336093,18292,18,0
2,Payment,1548966068.374491,13424,13,0
1,NewOrder,1548966068.412719,16832,17,0
1,NewOrder,1548966068.450987,28597,8,0
2,Payment,1548966068.489161,7063,3,0
2,Payment,1548966068.527409,19276,11,0
2,Payment,1548966068.566881,12739,4,0
1,NewOrder,1548966068.605292,24429,19,0
2,Payment,1548966068.643595,11011,16,0
1,NewOrder,1548966068.681813,22877,15,0
1,NewOrder,1548966068.719995,26409,12,0
1,NewOrder,1548966068.758239,21536,5,0
2,Payment,1548966068.797580,7150,7,0
2,Payment,1548966068.835742,10760,2,0
1,NewOrder,1548966068.873831,22611,9,0
2,Payment,1548966068.913114,41975,0,0
1,NewOrder,1548966068.951511,2880,1,0
2,Payment,1548966068.989846,15067,6,0
2,Payment,1548966069.027965,10172,10,0
1,NewOrder,1548966069.066146,21916,14,0
2,Payment,1548966069.105410,16077,18,0
1,NewOrder,1548966069.143706,19344,13,0
