Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1548967898.538506,3864,17,0
1,NewOrder,1548967898.551948,3881,52,0
2,Payment,1548967898.564164,17507,56,0
2,Payment,1548967898.577333,4283,53,0
1,NewOrder,1548967898.590605,82557,2,0
1,NewOrder,1548967898.603925,20205,23,0
2,Payment,1548967898.616121,8170,21,0
2,Payment,1548967898.629255,3725,50,0
1,NewOrder,1548967898.642501,4575,7,0
1,NewOrder,1548967898.655842,4974,8,0
1,NewOrder,1548967898.668052,4731,13,0
2,Payment,1548967898.681239,50354,3,0
1,NewOrder,1548967898.694453,3762,44,0
2,Payment,1548967898.707917,3034,30,0
1,NewOrder,1548967898.720167,3634,45,0
2,Payment,1548967898.733393,56572,31,0
2,Payment,1548967898.746761,2744,43,0
1,NewOrder,1548967898.758972,5466,48,0
2,Payment,1548967898.772237,3225,47,0
2,Payment,1548967898.785738,4152,46,0
1,NewOrder,1548967898.798037,20788,32,0
2,Payment,1548967898.811272,62344,33,0
1,NewOrder,1548967898.824542,4839,41,0
1,NewOrder,1548967898.837755,3387,34,0
2,Payment,1548967898.849903,24494,36,0
2,Payment,1548967898.863059,3985,40,0
2,Payment,1548967898.876240,55714,39,0
1,NewOrder,1548967898.889545,2857,37,0
5,StockLevel,1548967898.901649,8994,38,0
1,NewOrder,1548967898.914821,4434,42,0
1,NewOrder,1548967898.928003,3940,27,0
1,NewOrder,1548967898.941178,49842,10,0
1,NewOrder,1548967898.954363,20323,1,0
1,NewOrder,1548967898.967629,6835,14,0
1,NewOrder,1548967898.979879,3469,19,0
3,OrderStatus,1548967898.993112,7653,58,0
2,Payment,1548967899.006531,51301,35,0
1,NewOrder,1548967899.018708,3478,26,0
2,Payment,1548967899.031932,2791,49,0
2,Payment,1548967899.045205,3289,28,0
1,NewOrder,1548967899.057640,83523,25,0
1,NewOrder,1548967899.070922,7839,15,0
1,NewOrder,1548967899.084279,5035,54,0
4,Delivery,1548967899.096536,54142,24,0
2,Payment,1548967899.109726,2833,5,0
2,Payment,1548967899.122842,3414,0,0
1,NewOrder,1548967899.135997,4540,57,0
2,Payment,1548967899.149302,9892,11,0
2,Payment,1548967899.161642,55910,12,0
1,NewOrder,1548967899.174746,3545,16,0
4,Delivery,1548967899.187925,114797,9,0
2,Payment,1548967899.201181,2844,29,0
2,Payment,1548967899.213397,2461,22,0
3,OrderStatus,1548967899.226622,6152,6,0
1,NewOrder,1548967899.239808,72428,55,0
5,StockLevel,1548967899.253101,10170,51,0
2,Payment,1548967899.265291,3261,4,0
4,Delivery,1548967899.278398,109395,18,0
1,NewOrder,1548967899.291576,3392,20,0
1,NewOrder,1548967899.304756,3052,17,0
1,NewOrder,1548967899.318117,18068,52,0
2,Payment,1548967899.330333,66451,59,0
1,NewOrder,1548967899.343598,4658,53,0
4,Delivery,1548967899.356800,40098,56,0
2,Payment,1548967899.370035,2288,23,0
2,Payment,1548967899.382195,2208,21,0
1,NewOrder,1548967899.395349,2874,50,0
2,Payment,1548967899.408563,71732,7,0
2,Payment,1548967899.421737,58912,8,0
4,Delivery,1548967899.434995,62503,13,0
1,NewOrder,1548967899.447269,3069,2,0
2,Payment,1548967899.460496,3444,44,0
2,Payment,1548967899.473668,2868,30,0
1,NewOrder,1548967899.487042,93965,45,0
1,NewOrder,1548967899.499169,7707,3,0
2,Payment,1548967899.512435,2752,43,0
1,NewOrder,1548967899.525614,3816,48,0
2,Payment,1548967899.538804,2239,47,0
4,Delivery,1548967899.551042,97958,46,0
2,Payment,1548967899.564210,2426,31,0
1,NewOrder,1548967899.577450,2934,32,0
1,NewOrder,1548967899.590699,67567,41,0
4,Delivery,1548967899.604018,54381,34,0
2,Payment,1548967899.616202,2685,40,0
2,Payment,1548967899.629387,2298,33,0
1,NewOrder,1548967899.642743,3568,36,0
1,NewOrder,1548967899.654954,3552,37,0
1,NewOrder,1548967899.668233,65535,38,0
1,NewOrder,1548967899.681542,4664,42,0
1,NewOrder,1548967899.694959,3781,27,0
1,NewOrder,1548967899.707216,3624,39,0
5,StockLevel,1548967899.720459,11325,14,0
2,Payment,1548967899.733829,50007,1,0
1,NewOrder,1548967899.746064,2621,19,0
2,Payment,1548967899.759321,2630,10,0
2,Payment,1548967899.772718,2987,58,0
2,Payment,1548967899.784941,40575,26,0
2,Payment,1548967899.798069,2832,49,0
1,NewOrder,1548967899.811255,3837,28,0
2,Payment,1548967899.824570,2750,35,0
2,Payment,1548967899.836794,22079,15,0
1,NewOrder,1548967899.850052,3679,54,0
1,NewOrder,1548967899.863278,37448,5,0
2,Payment,1548967899.876709,8484,0,0
2,Payment,1548967899.888953,2776,57,0
4,Delivery,1548967899.902191,82927,25,0
1,NewOrder,1548967899.915616,111179,24,0
1,NewOrder,1548967899.927742,9090,11,0
2,Payment,1548967899.940965,3447,16,0
2,Payment,1548967899.954160,2927,29,0
2,Payment,1548967899.967545,2797,22,0
5,StockLevel,1548967899.979777,12809,12,0
2,Payment,1548967899.993633,2621,6,0
1,NewOrder,1548967900.006057,3539,51,0
2,Payment,1548967900.019500,2912,4,0
2,Payment,1548967900.031708,62068,20,0
1,NewOrder,1548967900.044942,3720,9,0
2,Payment,1548967900.058302,3867,17,0
2,Payment,1548967900.070576,2682,55,0
1,NewOrder,1548967900.083839,3075,52,0
1,NewOrder,1548967900.097039,20827,53,0
2,Payment,1548967900.110366,49790,23,0
1,NewOrder,1548967900.122580,3327,21,0
1,NewOrder,1548967900.135782,3739,18,0
1,NewOrder,1548967900.149031,3636,59,0
1,NewOrder,1548967900.162421,48748,56,0
1,NewOrder,1548967900.174590,10648,50,0
2,Payment,1548967900.187815,2938,2,0
1,NewOrder,1548967900.201220,3465,44,0
1,NewOrder,1548967900.213621,20356,30,0
2,Payment,1548967900.226797,59537,7,0
1,NewOrder,1548967900.240179,3106,8,0
2,Payment,1548967900.252370,2697,13,0
1,NewOrder,1548967900.265647,3647,3,0
2,Payment,1548967900.278920,3144,43,0
5,StockLevel,1548967900.292185,11507,48,0
2,Payment,1548967900.304345,32029,47,0
2,Payment,1548967900.317524,2577,31,0
2,Payment,1548967900.330756,2849,32,0
1,NewOrder,1548967900.344142,19127,45,0
2,Payment,1548967900.356427,38371,40,0
2,Payment,1548967900.369709,58340,33,0
2,Payment,1548967900.383001,45606,36,0
1,NewOrder,1548967900.395144,16575,46,0
1,NewOrder,1548967900.408283,13127,41,0
2,Payment,1548967900.421395,48495,41,0
2,Payment,1548967900.434646,43932,37,0
1,NewOrder,1548967900.448052,2002,42,0
2,Payment,1548967900.460301,7734,27,0
2,Payment,1548967900.473684,5317,39,0
2,Payment,1548967900.487059,41519,14,0
2,Payment,1548967900.499300,37651,38,0
1,NewOrder,1548967900.512543,2111,19,0
1,NewOrder,1548967900.525951,2143,10,0
1,NewOrder,1548967900.538197,74108,58,0
1,NewOrder,1548967900.551436,19715,1,0
2,Payment,1548967900.564864,55964,49,0
2,Payment,1548967900.577109,7335,28,0
2,Payment,1548967900.590355,4571,26,0
2,Payment,1548967900.603569,25769,35,0
5,StockLevel,1548967900.616976,11378,54,0
1,NewOrder,1548967900.629128,42128,15,0
1,NewOrder,1548967900.642332,37600,0,0
1,NewOrder,1548967900.655608,15788,57,0
1,NewOrder,1548967900.667854,37395,5,0
2,Payment,1548967900.681097,15894,11,0
4,Delivery,1548967900.694353,45049,16,0
1,NewOrder,1548967900.707768,40255,29,0
1,NewOrder,1548967900.719970,27923,22,0
1,NewOrder,1548967900.733228,13651,25,0
2,Payment,1548967900.746623,9852,12,0
3,OrderStatus,1548967900.758850,2676,6,0
1,NewOrder,1548967900.772050,43397,51,0
1,NewOrder,1548967900.785239,22987,4,0
2,Payment,1548967900.798653,33591,24,0
2,Payment,1548967900.810815,21394,9,0
2,Payment,1548967900.823992,16634,17,0
4,Delivery,1548967900.837245,54483,55,0
2,Payment,1548967900.850772,32248,52,0
1,NewOrder,1548967900.862970,28840,20,0
2,Payment,1548967900.876121,1003,53,0
1,NewOrder,1548967900.889455,35951,21,0
5,StockLevel,1548967900.902725,9230,18,0
1,NewOrder,1548967900.914898,27526,59,0
1,NewOrder,1548967900.928050,72837,23,0
1,NewOrder,1548967900.941302,68676,50,0
5,StockLevel,1548967900.954579,7927,2,0
2,Payment,1548967900.966738,6913,44,0
1,NewOrder,1548967900.979904,13234,56,0
1,NewOrder,1548967900.993075,25403,30,0
1,NewOrder,1548967901.006344,28853,8,0
1,NewOrder,1548967901.018568,75685,13,0
3,OrderStatus,1548967901.031790,4099,3,0
1,NewOrder,1548967901.045002,57968,43,0
1,NewOrder,1548967901.058386,22078,7,0
2,Payment,1548967901.070605,7196,48,0
2,Payment,1548967901.083836,6576,31,0
2,Payment,1548967901.097045,14487,32,0
2,Payment,1548967901.110430,9288,47,0
2,Payment,1548967901.122602,63838,45,0
1,NewOrder,1548967901.135809,59473,40,0
2,Payment,1548967901.148983,37912,46,0
1,NewOrder,1548967901.162237,41615,34,0
1,NewOrder,1548967901.174460,37843,33,0
2,Payment,1548967901.187575,7145,36,0
1,NewOrder,1548967901.200812,61821,42,0
1,NewOrder,1548967901.214159,57099,27,0
1,NewOrder,1548967901.226374,44901,41,0
1,NewOrder,1548967901.239584,31642,37,0
1,NewOrder,1548967901.252777,19227,39,0
2,Payment,1548967901.266084,13680,19,0
2,Payment,1548967901.279253,17125,10,0
1,NewOrder,1548967901.291452,71782,14,0
1,NewOrder,1548967901.304621,67387,38,0
2,Payment,1548967901.317711,54309,1,0
2,Payment,1548967901.330991,5692,28,0
1,NewOrder,1548967901.343229,20210,26,0
1,NewOrder,1548967901.356423,24095,58,0
1,NewOrder,1548967901.369599,19466,49,0
2,Payment,1548967901.382751,14866,54,0
2,Payment,1548967901.395974,60184,35,0
2,Payment,1548967901.408167,56827,15,0
1,NewOrder,1548967901.421337,43538,57,0
1,NewOrder,1548967901.434548,30381,0,0
2,Payment,1548967901.447777,1309,11,0
5,StockLevel,1548967901.461173,9002,5,0
2,Payment,1548967901.473339,58315,16,0
2,Payment,1548967901.486472,53808,25,0
1,NewOrder,1548967901.499651,40564,22,0
2,Payment,1548967901.513017,27813,29,0
2,Payment,1548967901.525185,1367,12,0
2,Payment,1548967901.538352,10266,6,0
1,NewOrder,1548967901.551556,30535,4,0
1,NewOrder,1548967901.564784,25723,51,0
2,Payment,1548967901.578042,20741,9,0
2,Payment,1548967901.590212,17068,24,0
2,Payment,1548967901.603397,12231,17,0
2,Payment,1548967901.616684,73943,53,0
2,Payment,1548967901.630043,61366,52,0
2,Payment,1548967901.642241,49119,55,0
1,NewOrder,1548967901.655496,44071,20,0
2,Payment,1548967901.668764,5222,18,0
2,Payment,1548967901.680950,18518,21,0
2,Payment,1548967901.694106,13609,59,0
1,NewOrder,1548967901.707306,59183,2,0
1,NewOrder,1548967901.720574,54685,44,0
2,Payment,1548967901.733858,7614,56,0
1,NewOrder,1548967901.746010,29184,23,0
2,Payment,1548967901.759195,16021,50,0
2,Payment,1548967901.772436,11297,30,0
2,Payment,1548967901.785821,56138,8,0
1,NewOrder,1548967901.798014,3586,3,0
1,NewOrder,1548967901.811235,39505,48,0
1,NewOrder,1548967901.824553,2950,7,0
2,Payment,1548967901.836736,4581,31,0
1,NewOrder,1548967901.849849,76183,13,0
5,StockLevel,1548967901.862980,8285,43,0
2,Payment,1548967901.876112,58164,32,0
3,OrderStatus,1548967901.889453,4948,47,0
2,Payment,1548967901.902657,31619,45,0
1,NewOrder,1548967901.914863,3945,46,0
2,Payment,1548967901.928036,6942,36,0
1,NewOrder,1548967901.941130,68504,40,0
1,NewOrder,1548967901.954507,63844,34,0
3,OrderStatus,1548967901.966719,4925,33,0
1,NewOrder,1548967901.979947,38385,42,0
2,Payment,1548967901.993123,25214,37,0
1,NewOrder,1548967902.006639,70404,27,0
5,StockLevel,1548967902.018739,3640,41,0
1,NewOrder,1548967902.031886,53961,39,0
2,Payment,1548967902.045062,40917,19,0
1,NewOrder,1548967902.058340,27453,10,0
3,OrderStatus,1548967902.070518,3705,28,0
1,NewOrder,1548967902.083811,77251,14,0
3,OrderStatus,1548967902.096904,4866,26,0
1,NewOrder,1548967902.110256,59603,38,0
1,NewOrder,1548967902.122459,14783,1,0
1,NewOrder,1548967902.135612,34192,58,0
1,NewOrder,1548967902.148762,29551,49,0
4,Delivery,1548967902.161906,25409,54,0
5,StockLevel,1548967902.175238,9768,11,0
1,NewOrder,1548967902.188487,40987,35,0
2,Payment,1548967902.200648,20009,57,0
2,Payment,1548967902.213800,15693,0,0
2,Payment,1548967902.227241,10563,15,0
1,NewOrder,1548967902.239442,56844,5,0
1,NewOrder,1548967902.252672,52428,12,0
2,Payment,1548967902.265934,39177,16,0
1,NewOrder,1548967902.279353,25783,22,0
1,NewOrder,1548967902.291536,30335,25,0
1,NewOrder,1548967902.304758,25781,29,0
1,NewOrder,1548967902.318089,20911,6,0
2,Payment,1548967902.330328,17035,4,0
1,NewOrder,1548967902.343568,79549,51,0
2,Payment,1548967902.356740,49113,9,0
1,NewOrder,1548967902.370139,52973,24,0
2,Payment,1548967902.382343,40706,17,0
1,NewOrder,1548967902.395573,3750,18,0
2,Payment,1548967902.408755,22662,53,0
2,Payment,1548967902.422080,9994,55,0
1,NewOrder,1548967902.434287,39188,52,0
1,NewOrder,1548967902.447495,34408,21,0
1,NewOrder,1548967902.460713,29730,20,0
2,Payment,1548967902.474131,16341,59,0
2,Payment,1548967902.486379,4598,56,0
1,NewOrder,1548967902.499615,65986,2,0
2,Payment,1548967902.512978,61400,23,0
1,NewOrder,1548967902.525213,49040,50,0
1,NewOrder,1548967902.538377,35976,44,0
4,Delivery,1548967902.551642,22670,30,0
1,NewOrder,1548967902.564009,27200,3,0
1,NewOrder,1548967902.577142,22596,7,0
1,NewOrder,1548967902.590291,68205,31,0
1,NewOrder,1548967902.603437,63661,8,0
2,Payment,1548967902.616710,50327,48,0
1,NewOrder,1548967902.629980,15335,43,0
5,StockLevel,1548967902.642067,7559,47,0
1,NewOrder,1548967902.655338,3251,46,0
2,Payment,1548967902.668632,56930,13,0
2,Payment,1548967902.681866,52203,32,0
2,Payment,1548967902.694102,39875,45,0
2,Payment,1548967902.707279,27169,36,0
2,Payment,1548967902.720676,14144,33,0
2,Payment,1548967902.732899,1524,40,0
2,Payment,1548967902.746114,38342,42,0
1,NewOrder,1548967902.759299,50161,37,0
3,OrderStatus,1548967902.772519,4738,34,0
1,NewOrder,1548967902.785671,74063,41,0
1,NewOrder,1548967902.797815,36238,28,0
2,Payment,1548967902.810949,57435,27,0
2,Payment,1548967902.824086,44300,10,0
1,NewOrder,1548967902.837199,31214,39,0
2,Payment,1548967902.850460,18304,19,0
2,Payment,1548967902.862663,6168,26,0
2,Payment,1548967902.875886,50508,1,0
2,Payment,1548967902.889126,79269,14,0
1,NewOrder,1548967902.902510,65780,58,0
1,NewOrder,1548967902.914631,129156,38,0
2,Payment,1548967902.927733,116106,49,0
2,Payment,1548967902.940938,28160,11,0
2,Payment,1548967902.954150,89597,54,0
1,NewOrder,1548967902.967473,11617,57,0
2,Payment,1548967902.979572,73253,35,0
2,Payment,1548967902.992761,60000,0,0
2,Payment,1548967903.005950,46906,15,0
1,NewOrder,1548967903.019101,33633,5,0
1,NewOrder,1548967903.032407,28797,12,0
4,Delivery,1548967903.044633,33827,16,0
1,NewOrder,1548967903.057732,29281,22,0
2,Payment,1548967903.070906,16166,25,0
2,Payment,1548967903.084127,3749,29,0
2,Payment,1548967903.097562,31138,6,0
1,NewOrder,1548967903.109666,69296,4,0
2,Payment,1548967903.122745,5731,18,0
1,NewOrder,1548967903.135918,52065,9,0
1,NewOrder,1548967903.149063,38916,17,0
1,NewOrder,1548967903.162271,25653,24,0
1,NewOrder,1548967903.174418,22002,51,0
1,NewOrder,1548967903.187634,67434,53,0
2,Payment,1548967903.200777,62771,55,0
1,NewOrder,1548967903.213928,49544,52,0
2,Payment,1548967903.227264,36244,21,0
1,NewOrder,1548967903.239456,32514,20,0
1,NewOrder,1548967903.252691,13702,59,0
1,NewOrder,1548967903.265838,23037,56,0
3,OrderStatus,1548967903.279184,3610,2,0
1,NewOrder,1548967903.291432,81147,50,0
1,NewOrder,1548967903.304617,77418,30,0
1,NewOrder,1548967903.317826,64209,44,0
1,NewOrder,1548967903.331121,51007,23,0
4,Delivery,1548967903.343411,38636,3,0
2,Payment,1548967903.356650,25391,7,0
2,Payment,1548967903.369989,20289,43,0
1,NewOrder,1548967903.383336,73940,47,0
1,NewOrder,1548967903.395557,70138,31,0
2,Payment,1548967903.408824,56862,46,0
3,OrderStatus,1548967903.422245,4284,48,0
2,Payment,1548967903.434483,31130,8,0
1,NewOrder,1548967903.447714,26402,13,0
1,NewOrder,1548967903.461103,12700,45,0
2,Payment,1548967903.473198,17868,32,0
1,NewOrder,1548967903.486421,38145,40,0
1,NewOrder,1548967903.499641,33371,36,0
1,NewOrder,1548967903.513084,28438,33,0
1,NewOrder,1548967903.525198,24771,34,0
4,Delivery,1548967903.538423,20567,42,0
1,NewOrder,1548967903.551641,57411,37,0
1,NewOrder,1548967903.564970,52911,28,0
1,NewOrder,1548967903.577161,40668,41,0
2,Payment,1548967903.590300,6420,27,0
2,Payment,1548967903.603519,22721,10,0
1,NewOrder,1548967903.616881,26148,39,0
2,Payment,1548967903.629076,22292,19,0
1,NewOrder,1548967903.642263,17614,26,0
2,Payment,1548967903.655326,12961,1,0
2,Payment,1548967903.668620,66512,58,0
1,NewOrder,1548967903.681990,64433,14,0
1,NewOrder,1548967903.694187,52209,11,0
1,NewOrder,1548967903.707348,39022,57,0
1,NewOrder,1548967903.720672,23407,54,0
2,Payment,1548967903.732864,21925,38,0
5,StockLevel,1548967903.746036,9006,49,0
1,NewOrder,1548967903.759221,37568,5,0
1,NewOrder,1548967903.772523,32678,0,0
1,NewOrder,1548967903.785791,27988,35,0
4,Delivery,1548967903.797992,91186,15,0
1,NewOrder,1548967903.811212,86925,12,0
2,Payment,1548967903.824453,6459,16,0
1,NewOrder,1548967903.837686,60538,22,0
2,Payment,1548967903.849860,48246,25,0
1,NewOrder,1548967903.863066,35198,29,0
1,NewOrder,1548967903.876272,16528,18,0
4,Delivery,1548967903.889515,51347,6,0
2,Payment,1548967903.901655,30557,4,0
2,Payment,1548967903.914799,25948,24,0
2,Payment,1548967903.928017,1243,9,0
1,NewOrder,1548967903.941181,33031,17,0
1,NewOrder,1548967903.954446,28222,51,0
1,NewOrder,1548967903.966674,24458,53,0
1,NewOrder,1548967903.979825,69924,52,0
5,StockLevel,1548967903.993022,11289,21,0
2,Payment,1548967904.006290,51942,55,0
1,NewOrder,1548967904.019583,15286,59,0
1,NewOrder,1548967904.031809,26506,20,0
2,Payment,1548967904.044953,21674,2,0
2,Payment,1548967904.058310,16686,20,0
1,NewOrder,1548967904.070554,21381,50,0
2,Payment,1548967904.083696,16462,30,0
1,NewOrder,1548967904.096869,86727,7,0
1,NewOrder,1548967904.110071,82729,3,0
2,Payment,1548967904.123427,69378,44,0
2,Payment,1548967904.135635,57160,23,0
3,OrderStatus,1548967904.148840,3424,43,0
1,NewOrder,1548967904.162197,30597,48,0
4,Delivery,1548967904.174371,35442,47,0
2,Payment,1548967904.187548,13720,8,0
1,NewOrder,1548967904.200770,17680,46,0
1,NewOrder,1548967904.213906,88271,31,0
1,NewOrder,1548967904.227075,84369,45,0
4,Delivery,1548967904.240316,71105,13,0
1,NewOrder,1548967904.252459,58934,32,0
2,Payment,1548967904.265547,45918,40,0
2,Payment,1548967904.278720,5716,36,0
2,Payment,1548967904.292149,6347,33,0
1,NewOrder,1548967904.304327,82269,34,0
1,NewOrder,1548967904.317620,78006,42,0
1,NewOrder,1548967904.330870,64791,27,0
1,NewOrder,1548967904.344243,51420,37,0
2,Payment,1548967904.356414,39148,41,0
2,Payment,1548967904.369574,26140,28,0
1,NewOrder,1548967904.382704,21225,10,0
2,Payment,1548967904.396005,16476,39,0
2,Payment,1548967904.408227,12669,19,0
4,Delivery,1548967904.421406,50589,26,0
2,Payment,1548967904.434565,28732,1,0
2,Payment,1548967904.447898,24102,58,0
1,NewOrder,1548967904.460109,20255,54,0
3,OrderStatus,1548967904.473241,4797,57,0
2,Payment,1548967904.486467,52413,11,0
2,Payment,1548967904.499667,39682,14,0
1,NewOrder,1548967904.513068,34157,38,0
1,NewOrder,1548967904.525230,30581,49,0
2,Payment,1548967904.538409,17456,5,0
1,NewOrder,1548967904.551600,71190,0,0
3,OrderStatus,1548967904.564886,3668,35,0
2,Payment,1548967904.577052,54066,16,0
1,NewOrder,1548967904.590259,40797,15,0
1,NewOrder,1548967904.603399,3257,18,0
1,NewOrder,1548967904.616682,23021,25,0
2,Payment,1548967904.629937,1770,12,0
1,NewOrder,1548967904.642129,64253,22,0
2,Payment,1548967904.655308,59562,29,0
2,Payment,1548967904.668482,46492,9,0
3,OrderStatus,1548967904.681882,5193,4,0
1,NewOrder,1548967904.694058,19231,24,0
5,StockLevel,1548967904.707248,9571,6,0
2,Payment,1548967904.720450,410550,17,0
2,Payment,1548967904.733833,431827,51,0
2,Payment,1548967904.746066,420131,53,0
2,Payment,1548967904.759296,406332,21,0
1,NewOrder,1548967904.772656,393037,59,0
1,NewOrder,1548967904.784751,11448,52,0
2,Payment,1548967904.797925,368578,55,0
1,NewOrder,1548967904.811143,20847,56,0
1,NewOrder,1548967904.824282,341448,2,0
4,Delivery,1548967904.837524,328441,20,0
4,Delivery,1548967904.849752,316229,50,0
2,Payment,1548967904.862953,302739,30,0
2,Payment,1548967904.876181,289926,43,0
1,NewOrder,1548967904.889470,276551,7,0
2,Payment,1548967904.902642,262991,3,0
1,NewOrder,1548967904.914914,251025,44,0
2,Payment,1548967904.928119,237972,23,0
1,NewOrder,1548967904.941450,224118,48,0
4,Delivery,1548967904.953562,212069,8,0
1,NewOrder,1548967904.966733,10921,47,0
1,NewOrder,1548967904.979870,185693,46,0
2,Payment,1548967904.993035,173050,36,0
2,Payment,1548967905.006443,160043,33,0
1,NewOrder,1548967905.018673,147230,31,0
2,Payment,1548967905.031765,134370,32,0
1,NewOrder,1548967905.044929,120753,13,0
2,Payment,1548967905.058022,108231,45,0
2,Payment,1548967905.071409,94876,40,0
2,Payment,1548967905.083584,82856,34,0
1,NewOrder,1548967905.096806,68827,41,0
2,Payment,1548967905.109905,56477,42,0
1,NewOrder,1548967905.123102,129249,27,0
4,Delivery,1548967905.136348,126174,37,0
5,StockLevel,1548967905.148524,10749,28,0
1,NewOrder,1548967905.161710,100793,10,0
3,OrderStatus,1548967905.174926,3474,39,0
2,Payment,1548967905.188288,74320,19,0
1,NewOrder,1548967905.200466,62112,1,0
2,Payment,1548967905.213699,48752,26,0
2,Payment,1548967905.226927,35634,58,0
2,Payment,1548967905.240272,22813,57,0
1,NewOrder,1548967905.252450,28341,54,0
1,NewOrder,1548967905.265611,76860,11,0
2,Payment,1548967905.278816,52436,14,0
4,Delivery,1548967905.292168,49968,38,0
5,StockLevel,1548967905.304374,3847,49,0
1,NewOrder,1548967905.317579,33330,5,0
2,Payment,1548967905.330802,20222,35,0
1,NewOrder,1548967905.344200,91811,18,0
2,Payment,1548967905.356386,70700,0,0
2,Payment,1548967905.369516,66536,15,0
2,Payment,1548967905.382689,53722,16,0
2,Payment,1548967905.396009,40422,12,0
2,Payment,1548967905.408248,27865,25,0
1,NewOrder,1548967905.421558,31971,4,0
2,Payment,1548967905.434822,1631,22,0
2,Payment,1548967905.448092,13974,24,0
2,Payment,1548967905.460301,2374,29,0
2,Payment,1548967905.473751,38412,9,0
1,NewOrder,1548967905.486938,34065,6,0
5,StockLevel,1548967905.499029,10156,52,0
2,Payment,1548967905.512168,17161,9,0
3,OrderStatus,1548967905.525376,3496,47,0
2,Payment,1548967905.538619,65889,17,0
4,Delivery,1548967905.551905,65415,28,0
2,Payment,1548967905.564073,53192,46,0
2,Payment,1548967905.577274,40570,48,0
