Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1548967420.390836,70117,6,0
2,Payment,1548967420.406956,8118,26,0
2,Payment,1548967420.422105,1595,12,0
1,NewOrder,1548967420.438257,31366,37,0
1,NewOrder,1548967420.453454,82940,35,0
5,StockLevel,1548967420.469701,8986,32,0
1,NewOrder,1548967420.484853,60326,31,0
2,Payment,1548967420.501070,6310,25,0
4,Delivery,1548967420.516231,38889,14,0
1,NewOrder,1548967420.532462,21923,11,0
2,Payment,1548967420.547619,15919,29,0
2,Payment,1548967420.562781,17269,10,0
2,Payment,1548967420.579019,76341,27,0
1,NewOrder,1548967420.594160,4172,23,0
1,NewOrder,1548967420.610495,53306,24,0
2,Payment,1548967420.625660,38214,13,0
2,Payment,1548967420.640836,5935,7,0
1,NewOrder,1548967420.656996,90447,22,0
1,NewOrder,1548967420.672144,84396,28,0
4,Delivery,1548967420.688257,68221,15,0
2,Payment,1548967420.703371,6311,40,0
3,OrderStatus,1548967420.719545,5224,47,0
1,NewOrder,1548967420.734703,38620,39,0
2,Payment,1548967420.750955,13881,30,0
1,NewOrder,1548967420.766102,24057,8,0
4,Delivery,1548967420.782328,66648,1,0
1,NewOrder,1548967420.797594,60245,5,0
1,NewOrder,1548967420.812744,44879,3,0
2,Payment,1548967420.828880,9208,42,0
1,NewOrder,1548967420.844070,13002,44,0
2,Payment,1548967420.860326,13898,36,0
4,Delivery,1548967420.875482,74166,0,0
2,Payment,1548967420.891761,66129,48,0
2,Payment,1548967420.906911,51130,34,0
2,Payment,1548967420.922064,36489,38,0
2,Payment,1548967420.938214,20525,33,0
1,NewOrder,1548967420.953363,12995,17,0
2,Payment,1548967420.969851,63376,46,0
2,Payment,1548967420.984995,48737,45,0
2,Payment,1548967421.001219,32502,41,0
2,Payment,1548967421.016415,17337,43,0
2,Payment,1548967421.031635,9939,4,0
2,Payment,1548967421.047868,60604,20,0
1,NewOrder,1548967421.063011,53801,16,0
1,NewOrder,1548967421.079297,12636,2,0
1,NewOrder,1548967421.094438,22297,9,0
2,Payment,1548967421.110686,14589,19,0
2,Payment,1548967421.125974,16027,49,0
1,NewOrder,1548967421.141204,67828,21,0
2,Payment,1548967421.157586,60260,26,0
1,NewOrder,1548967421.172835,10105,12,0
1,NewOrder,1548967421.187986,18926,18,0
1,NewOrder,1548967421.204249,96861,6,0
2,Payment,1548967421.219410,90305,37,0
1,NewOrder,1548967421.234647,3740,32,0
2,Payment,1548967421.250891,6079,25,0
1,NewOrder,1548967421.266037,3616,35,0
2,Payment,1548967421.282291,27801,31,0
1,NewOrder,1548967421.297608,10567,11,0
2,Payment,1548967421.312764,38877,14,0
2,Payment,1548967421.328946,30882,29,0
2,Payment,1548967421.344130,1532,10,0
2,Payment,1548967421.360422,74480,23,0
2,Payment,1548967421.375597,67781,7,0
1,NewOrder,1548967421.391900,2369,27,0
2,Payment,1548967421.407191,1497,24,0
4,Delivery,1548967421.422359,29681,13,0
1,NewOrder,1548967421.438759,21673,40,0
1,NewOrder,1548967421.453886,65361,47,0
1,NewOrder,1548967421.469107,58725,22,0
5,StockLevel,1548967421.485439,8917,15,0
1,NewOrder,1548967421.500745,12908,28,0
2,Payment,1548967421.515953,20317,30,0
1,NewOrder,1548967421.532296,3423,39,0
1,NewOrder,1548967421.547514,55554,8,0
1,NewOrder,1548967421.562762,49078,42,0
4,Delivery,1548967421.578940,32776,1,0
2,Payment,1548967421.594168,7920,44,0
1,NewOrder,1548967421.610378,43305,3,0
2,Payment,1548967421.625560,36377,5,0
2,Payment,1548967421.640812,21209,36,0
1,NewOrder,1548967421.657011,3737,0,0
2,Payment,1548967421.672239,64824,48,0
1,NewOrder,1548967421.688664,57190,34,0
1,NewOrder,1548967421.703884,23326,38,0
2,Payment,1548967421.719101,26909,33,0
2,Payment,1548967421.735486,18535,17,0
2,Payment,1548967421.750740,11820,46,0
2,Payment,1548967421.765916,80178,41,0
2,Payment,1548967421.782335,63988,45,0
1,NewOrder,1548967421.797628,3534,43,0
1,NewOrder,1548967421.812800,58592,4,0
1,NewOrder,1548967421.829107,51054,2,0
1,NewOrder,1548967421.844312,35830,20,0
2,Payment,1548967421.860668,8023,9,0
1,NewOrder,1548967421.876045,96386,16,0
2,Payment,1548967421.891307,72132,19,0
1,NewOrder,1548967421.906489,65831,49,0
2,Payment,1548967421.922718,41164,12,0
2,Payment,1548967421.937923,26111,18,0
2,Payment,1548967421.954364,26411,21,0
2,Payment,1548967421.969777,11634,26,0
1,NewOrder,1548967421.985018,112646,32,0
5,StockLevel,1548967422.000248,10725,25,0
1,NewOrder,1548967422.016496,90754,35,0
4,Delivery,1548967422.031716,75505,6,0
1,NewOrder,1548967422.048098,12461,11,0
1,NewOrder,1548967422.063335,43887,37,0
1,NewOrder,1548967422.078547,14244,31,0
1,NewOrder,1548967422.094918,79239,10,0
2,Payment,1548967422.110030,72393,14,0
2,Payment,1548967422.126358,56163,29,0
2,Payment,1548967422.142197,40907,27,0
5,StockLevel,1548967422.157744,10204,24,0
1,NewOrder,1548967422.173133,25311,23,0
1,NewOrder,1548967422.188306,36052,7,0
2,Payment,1548967422.203537,20892,13,0
1,NewOrder,1548967422.219975,71366,40,0
2,Payment,1548967422.235277,64436,15,0
1,NewOrder,1548967422.250469,10266,28,0
2,Payment,1548967422.266963,32755,47,0
1,NewOrder,1548967422.282376,26006,22,0
2,Payment,1548967422.297633,19014,39,0
1,NewOrder,1548967422.312878,54308,30,0
2,Payment,1548967422.329194,29554,44,0
2,Payment,1548967422.344463,22758,8,0
2,Payment,1548967422.359698,7994,1,0
1,NewOrder,1548967422.376034,74559,42,0
2,Payment,1548967422.391317,67718,3,0
2,Payment,1548967422.406552,53040,0,0
1,NewOrder,1548967422.422989,9513,5,0
2,Payment,1548967422.438162,20907,36,0
1,NewOrder,1548967422.453373,3635,38,0
2,Payment,1548967422.469804,55990,48,0
1,NewOrder,1548967422.485071,49262,34,0
1,NewOrder,1548967422.500345,34103,33,0
1,NewOrder,1548967422.516593,26111,17,0
2,Payment,1548967422.531804,19415,46,0
2,Payment,1548967422.548209,3367,43,0
1,NewOrder,1548967422.563500,71433,41,0
1,NewOrder,1548967422.578697,20825,45,0
2,Payment,1548967422.595072,48271,9,0
2,Payment,1548967422.610370,33613,4,0
2,Payment,1548967422.625573,17708,20,0
2,Payment,1548967422.640812,3410,2,0
1,NewOrder,1548967422.656987,36681,19,0
1,NewOrder,1548967422.672205,5953,12,0
1,NewOrder,1548967422.688539,21564,18,0
2,Payment,1548967422.703686,15002,49,0
2,Payment,1548967422.719977,57188,16,0
3,OrderStatus,1548967422.735214,3856,21,0
2,Payment,1548967422.750445,34960,26,0
2,Payment,1548967422.766816,19224,25,0
1,NewOrder,1548967422.781986,78783,11,0
1,NewOrder,1548967422.797195,105650,31,0
1,NewOrder,1548967422.813545,89222,32,0
5,StockLevel,1548967422.828741,6997,6,0
1,NewOrder,1548967422.845017,66445,37,0
1,NewOrder,1548967422.860257,51268,35,0
2,Payment,1548967422.875456,7788,24,0
2,Payment,1548967422.891851,19714,10,0
2,Payment,1548967422.907098,5051,14,0
2,Payment,1548967422.922328,64224,29,0
2,Payment,1548967422.937766,49411,27,0
5,StockLevel,1548967422.954000,11535,23,0
5,StockLevel,1548967422.969206,7630,7,0
1,NewOrder,1548967422.985595,51248,13,0
2,Payment,1548967423.000780,27549,28,0
2,Payment,1548967423.016046,20846,40,0
2,Payment,1548967423.032428,12756,15,0
2,Payment,1548967423.047640,81001,47,0
2,Payment,1548967423.062789,75795,22,0
4,Delivery,1548967423.079105,59448,39,0
2,Payment,1548967423.094270,34837,44,0
2,Payment,1548967423.109576,28911,30,0
1,NewOrder,1548967423.125685,21302,8,0
2,Payment,1548967423.140904,14548,1,0
3,OrderStatus,1548967423.157377,5052,5,0
1,NewOrder,1548967423.172560,49691,42,0
2,Payment,1548967423.187700,43098,38,0
1,NewOrder,1548967423.203804,26939,3,0
1,NewOrder,1548967423.220010,111430,36,0
2,Payment,1548967423.235194,87462,0,0
2,Payment,1548967423.250392,81325,48,0
1,NewOrder,1548967423.266692,64770,34,0
3,OrderStatus,1548967423.281898,4788,33,0
1,NewOrder,1548967423.297075,34330,17,0
5,StockLevel,1548967423.313164,7367,46,0
1,NewOrder,1548967423.328377,3127,43,0
2,Payment,1548967423.344484,87192,45,0
1,NewOrder,1548967423.359682,80393,41,0
2,Payment,1548967423.376012,64043,20,0
2,Payment,1548967423.391227,48784,9,0
2,Payment,1548967423.406473,34140,4,0
2,Payment,1548967423.422770,17875,2,0
2,Payment,1548967423.437869,10546,12,0
1,NewOrder,1548967423.454239,44393,19,0
1,NewOrder,1548967423.469442,37573,18,0
2,Payment,1548967423.484588,22416,49,0
1,NewOrder,1548967423.500763,106618,21,0
2,Payment,1548967423.515964,99890,16,0
1,NewOrder,1548967423.532340,83476,26,0
2,Payment,1548967423.547566,5397,25,0
2,Payment,1548967423.562756,53098,6,0
2,Payment,1548967423.578989,37396,11,0
2,Payment,1548967423.594246,5908,24,0
2,Payment,1548967423.610697,13667,32,0
1,NewOrder,1548967423.626064,73538,31,0
2,Payment,1548967423.641238,66760,37,0
2,Payment,1548967423.656470,51858,35,0
2,Payment,1548967423.672719,35173,10,0
1,NewOrder,1548967423.687833,36951,14,0
2,Payment,1548967423.704128,12312,23,0
3,OrderStatus,1548967423.719356,4414,7,0
1,NewOrder,1548967423.734635,174047,29,0
1,NewOrder,1548967423.750729,167040,27,0
2,Payment,1548967423.765823,8819,28,0
2,Payment,1548967423.781983,135757,13,0
1,NewOrder,1548967423.797263,120568,40,0
1,NewOrder,1548967423.813556,104137,15,0
3,OrderStatus,1548967423.828770,4686,47,0
1,NewOrder,1548967423.843945,73801,44,0
1,NewOrder,1548967423.860107,57557,30,0
2,Payment,1548967423.875316,42423,39,0
2,Payment,1548967423.891742,5611,22,0
2,Payment,1548967423.906980,19078,8,0
2,Payment,1548967423.922212,4476,1,0
2,Payment,1548967423.938591,45989,5,0
1,NewOrder,1548967423.953800,39173,42,0
2,Payment,1548967423.969063,16192,3,0
1,NewOrder,1548967423.985563,40775,38,0
5,StockLevel,1548967424.000789,7348,33,0
1,NewOrder,1548967424.015963,77733,46,0
1,NewOrder,1548967424.032168,52890,0,0
1,NewOrder,1548967424.047382,46280,17,0
2,Payment,1548967424.063698,29980,36,0
1,NewOrder,1548967424.078957,23032,34,0
1,NewOrder,1548967424.094133,41414,43,0
1,NewOrder,1548967424.110426,12104,48,0
1,NewOrder,1548967424.125558,18381,45,0
2,Payment,1548967424.141894,10467,9,0
2,Payment,1548967424.157120,53622,20,0
1,NewOrder,1548967424.172339,47145,41,0
1,NewOrder,1548967424.188697,30765,4,0
1,NewOrder,1548967424.203873,24265,2,0
3,OrderStatus,1548967424.219060,4313,12,0
1,NewOrder,1548967424.235414,26033,19,0
1,NewOrder,1548967424.250562,86239,49,0
2,Payment,1548967424.266898,78387,18,0
2,Payment,1548967424.282093,63044,25,0
2,Payment,1548967424.297298,48321,24,0
2,Payment,1548967424.313676,32045,21,0
1,NewOrder,1548967424.328889,14363,26,0
1,NewOrder,1548967424.344182,2132,16,0
5,StockLevel,1548967424.360490,3145,6,0
2,Payment,1548967424.375757,61542,11,0
1,NewOrder,1548967424.391011,104748,32,0
2,Payment,1548967424.407263,88547,31,0
1,NewOrder,1548967424.422488,73227,10,0
1,NewOrder,1548967424.438650,65654,37,0
1,NewOrder,1548967424.453812,10503,35,0
1,NewOrder,1548967424.469034,35298,23,0
1,NewOrder,1548967424.485287,18970,7,0
5,StockLevel,1548967424.500441,12229,14,0
2,Payment,1548967424.516881,21004,28,0
5,StockLevel,1548967424.532089,7520,47,0
1,NewOrder,1548967424.547292,74045,22,0
1,NewOrder,1548967424.563660,91429,29,0
1,NewOrder,1548967424.578845,76281,30,0
2,Payment,1548967424.594060,61106,15,0
1,NewOrder,1548967424.610266,53530,13,0
1,NewOrder,1548967424.625376,38510,39,0
1,NewOrder,1548967424.641879,30306,44,0
5,StockLevel,1548967424.657040,8920,27,0
1,NewOrder,1548967424.672221,33505,40,0
1,NewOrder,1548967424.688441,67380,8,0
1,NewOrder,1548967424.703645,60977,1,0
1,NewOrder,1548967424.720028,44554,5,0
1,NewOrder,1548967424.735346,29213,3,0
1,NewOrder,1548967424.750549,22320,42,0
1,NewOrder,1548967424.766882,48062,33,0
2,Payment,1548967424.782031,24211,38,0
1,NewOrder,1548967424.797295,26031,0,0
1,NewOrder,1548967424.813573,18314,17,0
2,Payment,1548967424.828707,11472,36,0
1,NewOrder,1548967424.845026,28677,46,0
2,Payment,1548967424.860390,21420,34,0
1,NewOrder,1548967424.875582,73380,48,0
4,Delivery,1548967424.890798,67284,43,0
1,NewOrder,1548967424.906997,51009,45,0
1,NewOrder,1548967424.922263,35805,9,0
2,Payment,1548967424.938573,19470,20,0
2,Payment,1548967424.953665,12733,4,0
2,Payment,1548967424.970033,63015,41,0
1,NewOrder,1548967424.985373,56190,12,0
2,Payment,1548967425.000545,41023,2,0
1,NewOrder,1548967425.016975,32965,19,0
1,NewOrder,1548967425.032322,25860,49,0
1,NewOrder,1548967425.047515,19158,26,0
1,NewOrder,1548967425.063781,78278,25,0
2,Payment,1548967425.079151,54274,18,0
2,Payment,1548967425.094298,47796,24,0
2,Payment,1548967425.109573,32981,21,0
1,NewOrder,1548967425.125769,2446,16,0
1,NewOrder,1548967425.140976,67740,6,0
2,Payment,1548967425.157219,60099,11,0
1,NewOrder,1548967425.172405,44955,35,0
2,Payment,1548967425.188708,29563,10,0
2,Payment,1548967425.203919,13349,32,0
5,StockLevel,1548967425.219060,6579,31,0
2,Payment,1548967425.235470,56865,7,0
2,Payment,1548967425.250641,50111,37,0
2,Payment,1548967425.265847,35016,23,0
2,Payment,1548967425.282018,18845,14,0
2,Payment,1548967425.297193,4073,28,0
2,Payment,1548967425.313663,28865,47,0
5,StockLevel,1548967425.328839,8017,22,0
1,NewOrder,1548967425.344049,48889,29,0
1,NewOrder,1548967425.360277,99239,30,0
1,NewOrder,1548967425.375479,84099,15,0
1,NewOrder,1548967425.391930,76484,13,0
1,NewOrder,1548967425.407225,61293,39,0
1,NewOrder,1548967425.422422,46066,27,0
1,NewOrder,1548967425.437833,30652,44,0
1,NewOrder,1548967425.454131,22751,40,0
2,Payment,1548967425.469346,16068,8,0
1,NewOrder,1548967425.484554,25972,3,0
2,Payment,1548967425.500754,18079,5,0
1,NewOrder,1548967425.516006,17906,1,0
1,NewOrder,1548967425.532382,36687,42,0
1,NewOrder,1548967425.547560,30114,38,0
2,Payment,1548967425.562770,14904,33,0
2,Payment,1548967425.578982,15314,0,0
2,Payment,1548967425.594165,50275,17,0
2,Payment,1548967425.610632,42272,36,0
1,NewOrder,1548967425.625839,27098,46,0
2,Payment,1548967425.640980,12752,34,0
2,Payment,1548967425.657357,28781,48,0
1,NewOrder,1548967425.672583,22110,45,0
2,Payment,1548967425.687773,15373,20,0
2,Payment,1548967425.703969,49208,9,0
2,Payment,1548967425.719136,42735,43,0
4,Delivery,1548967425.735375,34952,4,0
2,Payment,1548967425.750473,12010,41,0
2,Payment,1548967425.766726,12015,12,0
2,Payment,1548967425.781953,46671,2,0
4,Delivery,1548967425.797181,49168,19,0
1,NewOrder,1548967425.813344,24437,49,0
1,NewOrder,1548967425.828605,26261,26,0
2,Payment,1548967425.844887,18465,16,0
1,NewOrder,1548967425.860112,21715,18,0
5,StockLevel,1548967425.875284,4014,25,0
3,OrderStatus,1548967425.891678,7048,24,0
2,Payment,1548967425.906803,31500,21,0
1,NewOrder,1548967425.923199,23546,6,0
2,Payment,1548967425.938516,16585,32,0
1,NewOrder,1548967425.953756,43269,11,0
5,StockLevel,1548967425.968962,6872,35,0
2,Payment,1548967425.985224,20220,10,0
1,NewOrder,1548967426.000435,55054,31,0
1,NewOrder,1548967426.016775,47198,7,0
1,NewOrder,1548967426.031868,32021,37,0
1,NewOrder,1548967426.047056,25447,14,0
2,Payment,1548967426.063226,17667,23,0
1,NewOrder,1548967426.078393,77704,28,0
2,Payment,1548967426.094619,69809,22,0
2,Payment,1548967426.109852,54635,47,0
1,NewOrder,1548967426.126098,38331,29,0
3,OrderStatus,1548967426.141323,4799,30,0
1,NewOrder,1548967426.157583,23638,15,0
4,Delivery,1548967426.172846,17244,13,0
2,Payment,1548967426.187942,52379,44,0
1,NewOrder,1548967426.204282,44650,27,0
1,NewOrder,1548967426.219491,29336,39,0
2,Payment,1548967426.234683,6191,40,0
3,OrderStatus,1548967426.251039,4671,8,0
1,NewOrder,1548967426.266290,57861,3,0
2,Payment,1548967426.281683,51083,5,0
1,NewOrder,1548967426.298022,34787,1,0
2,Payment,1548967426.313272,5983,42,0
5,StockLevel,1548967426.328446,9434,38,0
2,Payment,1548967426.344816,21307,33,0
1,NewOrder,1548967426.360049,56134,0,0
2,Payment,1548967426.375266,50474,17,0
2,Payment,1548967426.391503,33911,36,0
4,Delivery,1548967426.406734,35782,46,0
2,Payment,1548967426.423077,3101,34,0
1,NewOrder,1548967426.438309,62745,48,0
1,NewOrder,1548967426.453629,55838,45,0
2,Payment,1548967426.469999,39542,20,0
5,StockLevel,1548967426.485241,3734,9,0
1,NewOrder,1548967426.500548,25659,43,0
1,NewOrder,1548967426.516859,17926,41,0
1,NewOrder,1548967426.532050,44603,4,0
2,Payment,1548967426.547291,20946,12,0
1,NewOrder,1548967426.563683,21228,2,0
2,Payment,1548967426.578924,14544,49,0
2,Payment,1548967426.594162,57417,19,0
1,NewOrder,1548967426.610591,49544,26,0
2,Payment,1548967426.625721,26413,16,0
1,NewOrder,1548967426.640935,27711,25,0
1,NewOrder,1548967426.657256,19782,18,0
5,StockLevel,1548967426.672396,3455,24,0
1,NewOrder,1548967426.688638,63830,21,0
2,Payment,1548967426.703818,57232,6,0
1,NewOrder,1548967426.718971,41987,32,0
1,NewOrder,1548967426.735136,25997,35,0
1,NewOrder,1548967426.750244,19059,11,0
2,Payment,1548967426.766368,11616,10,0
2,Payment,1548967426.781668,54492,31,0
2,Payment,1548967426.797936,38703,37,0
1,NewOrder,1548967426.813106,31615,7,0
1,NewOrder,1548967426.829347,23888,14,0
1,NewOrder,1548967426.844490,75536,23,0
2,Payment,1548967426.859637,69036,30,0
1,NewOrder,1548967426.875832,52858,28,0
1,NewOrder,1548967426.891028,37611,22,0
2,Payment,1548967426.907223,5707,29,0
2,Payment,1548967426.922358,22989,47,0
2,Payment,1548967426.938633,15147,15,0
2,Payment,1548967426.953836,16501,13,0
2,Payment,1548967426.969049,9834,44,0
1,NewOrder,1548967426.985357,60423,40,0
2,Payment,1548967427.000514,53553,39,0
3,OrderStatus,1548967427.016786,3839,27,0
1,NewOrder,1548967427.031923,30850,8,0
2,Payment,1548967427.047073,15580,42,0
1,NewOrder,1548967427.063252,57931,3,0
2,Payment,1548967427.078368,51175,5,0
1,NewOrder,1548967427.094508,12456,1,0
2,Payment,1548967427.109663,28123,38,0
1,NewOrder,1548967427.125928,20273,33,0
2,Payment,1548967427.141176,13441,0,0
2,Payment,1548967427.157594,72112,36,0
4,Delivery,1548967427.172878,66123,17,0
1,NewOrder,1548967427.188047,50958,34,0
1,NewOrder,1548967427.204291,34717,46,0
1,NewOrder,1548967427.219460,19455,9,0
2,Payment,1548967427.234600,12892,48,0
1,NewOrder,1548967427.250731,38404,45,0
1,NewOrder,1548967427.265866,31826,20,0
2,Payment,1548967427.282044,15616,43,0
1,NewOrder,1548967427.297184,67331,41,0
2,Payment,1548967427.313578,59340,12,0
3,OrderStatus,1548967427.328719,3755,4,0
1,NewOrder,1548967427.344972,27991,2,0
4,Delivery,1548967427.360145,105525,49,0
1,NewOrder,1548967427.375288,81702,19,0
2,Payment,1548967427.391523,74275,16,0
1,NewOrder,1548967427.406670,59048,26,0
2,Payment,1548967427.422918,42768,25,0
2,Payment,1548967427.438065,28039,24,0
1,NewOrder,1548967427.454385,19788,18,0
2,Payment,1548967427.469679,12786,21,0
2,Payment,1548967427.484845,14399,32,0
2,Payment,1548967427.501104,73281,6,0
2,Payment,1548967427.516337,66418,35,0
3,OrderStatus,1548967427.531479,3756,11,0
2,Payment,1548967427.547642,35108,10,0
2,Payment,1548967427.562832,20717,31,0
1,NewOrder,1548967427.579052,86964,37,0
1,NewOrder,1548967427.594186,82118,7,0
1,NewOrder,1548967427.610461,65895,14,0
4,Delivery,1548967427.625653,50646,29,0
2,Payment,1548967427.640801,35547,23,0
2,Payment,1548967427.656958,19876,22,0
1,NewOrder,1548967427.672101,96110,30,0
1,NewOrder,1548967427.688258,88596,28,0
2,Payment,1548967427.703386,73466,47,0
1,NewOrder,1548967427.719515,57373,15,0
2,Payment,1548967427.734649,42228,13,0
1,NewOrder,1548967427.750787,26008,44,0
2,Payment,1548967427.765874,19472,27,0
1,NewOrder,1548967427.781999,45287,40,0
2,Payment,1548967427.797144,38321,39,0
1,NewOrder,1548967427.813284,30769,42,0
2,Payment,1548967427.828414,15686,8,0
1,NewOrder,1548967427.844652,24429,1,0
1,NewOrder,1548967427.859796,84519,3,0
1,NewOrder,1548967427.876056,77016,5,0
3,OrderStatus,1548967427.891165,4258,38,0
2,Payment,1548967427.907431,45454,33,0
1,NewOrder,1548967427.922588,30388,0,0
3,OrderStatus,1548967427.937803,6043,36,0
1,NewOrder,1548967427.954101,40555,9,0
1,NewOrder,1548967427.969295,33838,17,0
1,NewOrder,1548967427.985656,25806,46,0
1,NewOrder,1548967428.000971,19015,34,0
2,Payment,1548967428.016115,12221,48,0
2,Payment,1548967428.032511,45807,45,0
2,Payment,1548967428.047604,31189,43,0
2,Payment,1548967428.062695,32739,20,0
2,Payment,1548967428.078827,24611,4,0
1,NewOrder,1548967428.093996,59688,41,0
2,Payment,1548967428.110261,51799,12,0
2,Payment,1548967428.125359,36676,2,0
3,OrderStatus,1548967428.141563,3830,19,0
2,Payment,1548967428.156783,13768,49,0
2,Payment,1548967428.173160,14041,25,0
2,Payment,1548967428.188561,65366,26,0
1,NewOrder,1548967428.203762,59021,16,0
1,NewOrder,1548967428.219997,42718,24,0
1,NewOrder,1548967428.235225,27494,18,0
1,NewOrder,1548967428.250432,20853,21,0
2,Payment,1548967428.266831,12777,32,0
2,Payment,1548967428.282064,64248,11,0
1,NewOrder,1548967428.297245,57442,6,0
2,Payment,1548967428.313838,33017,10,0
5,StockLevel,1548967428.329199,4279,35,0
1,NewOrder,1548967428.344439,18804,31,0
2,Payment,1548967428.359649,12062,37,0
4,Delivery,1548967428.375869,47079,29,0
1,NewOrder,1548967428.391075,40157,7,0
2,Payment,1548967428.407414,23934,23,0
2,Payment,1548967428.422647,17027,14,0
2,Payment,1548967428.437849,10159,22,0
3,OrderStatus,1548967428.454292,3883,30,0
2,Payment,1548967428.469660,20036,44,0
2,Payment,1548967428.484866,5585,47,0
1,NewOrder,1548967428.501133,63608,28,0
3,OrderStatus,1548967428.516254,3583,13,0
2,Payment,1548967428.532521,40827,15,0
2,Payment,1548967428.547701,25661,27,0
2,Payment,1548967428.562796,18833,40,0
2,Payment,1548967428.579053,11029,39,0
1,NewOrder,1548967428.594246,62572,42,0
1,NewOrder,1548967428.610685,54632,8,0
2,Payment,1548967428.625842,39455,1,0
1,NewOrder,1548967428.640953,32839,38,0
1,NewOrder,1548967428.657095,33412,36,0
2,Payment,1548967428.672236,9771,3,0
2,Payment,1548967428.688556,10422,33,0
1,NewOrder,1548967428.703752,37076,0,0
1,NewOrder,1548967428.720004,29205,5,0
1,NewOrder,1548967428.735210,22419,9,0
2,Payment,1548967428.750413,15733,17,0
1,NewOrder,1548967428.766880,74710,46,0
1,NewOrder,1548967428.782118,59419,34,0
1,NewOrder,1548967428.797253,44276,48,0
2,Payment,1548967428.813584,3963,45,0
2,Payment,1548967428.828744,3704,43,0
1,NewOrder,1548967428.843953,72954,20,0
2,Payment,1548967428.860131,73825,4,0
2,Payment,1548967428.875269,58586,19,0
1,NewOrder,1548967428.891466,42503,41,0
1,NewOrder,1548967428.906635,35633,2,0
2,Payment,1548967428.923009,11358,12,0
2,Payment,1548967428.938194,12400,49,0
1,NewOrder,1548967428.953429,22283,25,0
2,Payment,1548967428.969693,14341,26,0
