Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,Delivery,1548966935.431990,38181,10,0
1,NewOrder,1548966935.451176,27566,15,0
4,Delivery,1548966935.470318,67221,14,0
4,Delivery,1548966935.490488,56116,32,0
4,Delivery,1548966935.509621,45124,26,0
2,Payment,1548966935.529898,16757,18,0
1,NewOrder,1548966935.549078,39480,17,0
1,NewOrder,1548966935.569379,27492,27,0
1,NewOrder,1548966935.588649,58433,5,0
1,NewOrder,1548966935.607852,47605,25,0
1,NewOrder,1548966935.628206,44391,16,0
1,NewOrder,1548966935.647510,33655,20,0
1,NewOrder,1548966935.666737,11634,28,0
5,StockLevel,1548966935.687061,8726,0,0
2,Payment,1548966935.706420,24769,29,0
2,Payment,1548966935.725634,13900,19,0
2,Payment,1548966935.744845,28146,21,0
2,Payment,1548966935.765051,8279,22,0
5,StockLevel,1548966935.784293,6895,13,0
1,NewOrder,1548966935.804716,26612,38,0
1,NewOrder,1548966935.824107,49266,37,0
1,NewOrder,1548966935.843322,38644,35,0
2,Payment,1548966935.862539,19259,2,0
1,NewOrder,1548966935.882968,57382,23,0
2,Payment,1548966935.902201,46594,36,0
2,Payment,1548966935.921299,27523,24,0
3,OrderStatus,1548966935.941469,3295,39,0
2,Payment,1548966935.960666,71488,3,0
2,Payment,1548966935.981093,59448,33,0
1,NewOrder,1548966936.000302,40240,34,0
5,StockLevel,1548966936.019568,7247,12,0
1,NewOrder,1548966936.039933,34153,31,0
2,Payment,1548966936.059171,23285,7,0
1,NewOrder,1548966936.078435,45931,6,0
1,NewOrder,1548966936.098847,33868,4,0
2,Payment,1548966936.118231,23004,9,0
2,Payment,1548966936.137429,4524,1,0
1,NewOrder,1548966936.156689,17941,8,0
2,Payment,1548966936.177135,14285,30,0
1,NewOrder,1548966936.196374,20119,11,0
2,Payment,1548966936.215601,17825,10,0
1,NewOrder,1548966936.235971,22509,15,0
1,NewOrder,1548966936.255194,78467,14,0
1,NewOrder,1548966936.274426,101320,32,0
1,NewOrder,1548966936.294752,80936,18,0
1,NewOrder,1548966936.313982,61700,26,0
2,Payment,1548966936.333194,84394,17,0
4,Delivery,1548966936.353591,72576,27,0
1,NewOrder,1548966936.372720,53404,5,0
2,Payment,1548966936.391857,34296,25,0
1,NewOrder,1548966936.411998,20078,16,0
1,NewOrder,1548966936.431101,62165,28,0
4,Delivery,1548966936.451242,50758,20,0
2,Payment,1548966936.470400,31651,0,0
2,Payment,1548966936.490721,19595,29,0
2,Payment,1548966936.509898,58652,19,0
2,Payment,1548966936.530169,46712,21,0
2,Payment,1548966936.549520,27850,22,0
1,NewOrder,1548966936.568668,25007,13,0
1,NewOrder,1548966936.588963,63419,38,0
2,Payment,1548966936.608132,52586,37,0
2,Payment,1548966936.627292,33421,2,0
2,Payment,1548966936.647611,13835,35,0
2,Payment,1548966936.666854,43883,23,0
2,Payment,1548966936.686026,33019,39,0
1,NewOrder,1548966936.706291,29687,36,0
2,Payment,1548966936.725397,18956,24,0
5,StockLevel,1548966936.745715,4532,12,0
1,NewOrder,1548966936.764865,21298,3,0
2,Payment,1548966936.784025,10681,33,0
1,NewOrder,1548966936.804170,32171,34,0
2,Payment,1548966936.823335,21466,31,0
1,NewOrder,1548966936.843572,67970,7,0
1,NewOrder,1548966936.862766,57496,6,0
2,Payment,1548966936.882987,37196,4,0
1,NewOrder,1548966936.902174,26470,9,0
2,Payment,1548966936.921404,15696,1,0
2,Payment,1548966936.941649,45413,8,0
1,NewOrder,1548966936.960839,34676,30,0
2,Payment,1548966936.981096,22793,11,0
1,NewOrder,1548966937.000284,45358,10,0
1,NewOrder,1548966937.019462,67899,15,0
1,NewOrder,1548966937.039853,55986,14,0
1,NewOrder,1548966937.059087,36746,26,0
1,NewOrder,1548966937.078308,25985,18,0
2,Payment,1548966937.098666,14115,32,0
1,NewOrder,1548966937.117913,69941,17,0
1,NewOrder,1548966937.137083,59682,5,0
4,Delivery,1548966937.157399,39334,25,0
2,Payment,1548966937.176604,20168,27,0
1,NewOrder,1548966937.195783,59344,16,0
2,Payment,1548966937.215888,47422,28,0
1,NewOrder,1548966937.235087,28377,20,0
1,NewOrder,1548966937.255452,58230,0,0
2,Payment,1548966937.274718,55655,29,0
3,OrderStatus,1548966937.293930,3348,19,0
2,Payment,1548966937.314099,16867,21,0
1,NewOrder,1548966937.333324,30493,22,0
5,StockLevel,1548966937.353537,3573,13,0
2,Payment,1548966937.372790,24590,38,0
2,Payment,1548966937.391991,122197,2,0
3,OrderStatus,1548966937.412410,79036,37,0
2,Payment,1548966937.431586,82664,35,0
2,Payment,1548966937.450816,72046,23,0
3,OrderStatus,1548966937.471086,19848,39,0
4,Delivery,1548966937.490298,32679,36,0
1,NewOrder,1548966937.510461,20967,24,0
1,NewOrder,1548966937.529660,60274,12,0
1,NewOrder,1548966937.548892,49508,3,0
1,NewOrder,1548966937.569199,29216,33,0
2,Payment,1548966937.588419,18422,34,0
1,NewOrder,1548966937.607652,57704,31,0
1,NewOrder,1548966937.627929,46111,7,0
2,Payment,1548966937.647076,26750,4,0
3,OrderStatus,1548966937.667447,4736,6,0
1,NewOrder,1548966937.686822,62096,9,0
2,Payment,1548966937.706061,59747,1,0
1,NewOrder,1548966937.725399,40287,8,0
3,OrderStatus,1548966937.745781,5464,30,0
3,OrderStatus,1548966937.765092,4433,11,0
4,Delivery,1548966937.784316,23105,10,0
1,NewOrder,1548966937.804657,36590,15,0
2,Payment,1548966937.823858,50392,26,0
4,Delivery,1548966937.843055,40296,14,0
2,Payment,1548966937.863302,19919,18,0
5,StockLevel,1548966937.882503,11642,32,0
2,Payment,1548966937.902796,13747,17,0
2,Payment,1548966937.922212,44702,25,0
2,Payment,1548966937.941384,50218,5,0
2,Payment,1548966937.960628,6973,27,0
2,Payment,1548966937.981057,18963,16,0
2,Payment,1548966938.000302,49707,28,0
2,Payment,1548966938.019568,31236,20,0
2,Payment,1548966938.039897,18472,19,0
1,NewOrder,1548966938.059101,82768,0,0
1,NewOrder,1548966938.078347,72019,29,0
1,NewOrder,1548966938.098699,51731,21,0
2,Payment,1548966938.117929,32471,13,0
1,NewOrder,1548966938.137156,21785,22,0
2,Payment,1548966938.157517,9797,38,0
2,Payment,1548966938.176734,23977,39,0
2,Payment,1548966938.195870,5529,37,0
4,Delivery,1548966938.216175,51378,2,0
2,Payment,1548966938.235345,40454,35,0
1,NewOrder,1548966938.255714,28582,23,0
1,NewOrder,1548966938.275115,59355,36,0
1,NewOrder,1548966938.294297,48556,24,0
5,StockLevel,1548966938.313407,4217,12,0
1,NewOrder,1548966938.333536,67891,3,0
2,Payment,1548966938.352744,57197,33,0
1,NewOrder,1548966938.373137,36875,34,0
2,Payment,1548966938.392398,18271,31,0
1,NewOrder,1548966938.411596,31717,6,0
2,Payment,1548966938.431934,19651,4,0
1,NewOrder,1548966938.451168,58937,7,0
5,StockLevel,1548966938.470375,7386,9,0
1,NewOrder,1548966938.490820,27718,30,0
1,NewOrder,1548966938.509987,58844,8,0
2,Payment,1548966938.529208,48152,1,0
4,Delivery,1548966938.549603,27666,11,0
2,Payment,1548966938.568826,9047,8,0
2,Payment,1548966938.588090,47451,15,0
2,Payment,1548966938.608437,35540,26,0
1,NewOrder,1548966938.627534,2052,18,0
5,StockLevel,1548966938.646765,7861,14,0
2,Payment,1548966938.667020,51999,32,0
2,Payment,1548966938.686252,49475,17,0
2,Payment,1548966938.706631,29174,25,0
2,Payment,1548966938.725828,10487,27,0
1,NewOrder,1548966938.745021,24258,5,0
2,Payment,1548966938.765551,12141,16,0
1,NewOrder,1548966938.784962,9738,28,0
2,Payment,1548966938.804198,15098,20,0
1,NewOrder,1548966938.823337,54715,19,0
1,NewOrder,1548966938.843631,76015,0,0
2,Payment,1548966938.862851,56818,29,0
4,Delivery,1548966938.882081,46074,13,0
2,Payment,1548966938.902305,18092,21,0
1,NewOrder,1548966938.921499,31804,22,0
1,NewOrder,1548966938.941836,61564,38,0
2,Payment,1548966938.961030,50661,39,0
2,Payment,1548966938.980253,31982,37,0
1,NewOrder,1548966939.000723,7638,2,0
2,Payment,1548966939.019930,16999,35,0
2,Payment,1548966939.039170,14510,23,0
1,NewOrder,1548966939.059602,19263,12,0
1,NewOrder,1548966939.079005,58417,36,0
2,Payment,1548966939.098229,63858,24,0
2,Payment,1548966939.117473,44615,3,0
2,Payment,1548966939.137837,32469,33,0
1,NewOrder,1548966939.157041,21822,34,0
1,NewOrder,1548966939.176269,61062,31,0
1,NewOrder,1548966939.196619,49075,6,0
1,NewOrder,1548966939.215829,29940,4,0
1,NewOrder,1548966939.235036,19133,9,0
1,NewOrder,1548966939.255226,24035,7,0
1,NewOrder,1548966939.274438,46813,30,0
1,NewOrder,1548966939.294723,34952,10,0
5,StockLevel,1548966939.313889,6336,11,0
1,NewOrder,1548966939.333168,21435,1,0
3,OrderStatus,1548966939.353530,3492,8,0
2,Payment,1548966939.372770,48806,18,0
4,Delivery,1548966939.392055,54861,15,0
2,Payment,1548966939.412396,34438,26,0
1,NewOrder,1548966939.431595,31932,14,0
2,Payment,1548966939.450823,21098,32,0
1,NewOrder,1548966939.471240,59246,17,0
2,Payment,1548966939.490478,48398,25,0
1,NewOrder,1548966939.509709,29124,27,0
2,Payment,1548966939.530058,25888,5,0
2,Payment,1548966939.549343,23129,16,0
1,NewOrder,1548966939.568562,62441,28,0
2,Payment,1548966939.588994,50521,20,0
1,NewOrder,1548966939.608396,31027,19,0
2,Payment,1548966939.627518,20391,0,0
2,Payment,1548966939.647800,8411,29,0
1,NewOrder,1548966939.666962,47754,21,0
1,NewOrder,1548966939.686120,37101,13,0
2,Payment,1548966939.706382,16716,22,0
2,Payment,1548966939.725549,22480,38,0
2,Payment,1548966939.744778,70136,2,0
4,Delivery,1548966939.764976,58967,39,0
1,NewOrder,1548966939.784158,39784,37,0
2,Payment,1548966939.804326,19561,35,0
2,Payment,1548966939.823531,8674,23,0
1,NewOrder,1548966939.843922,30159,12,0
2,Payment,1548966939.863203,19382,36,0
2,Payment,1548966939.882384,8364,24,0
1,NewOrder,1548966939.902717,46530,3,0
1,NewOrder,1548966939.922096,35577,33,0
1,NewOrder,1548966939.941344,24706,34,0
5,StockLevel,1548966939.960538,7537,31,0
2,Payment,1548966939.980779,18889,6,0
1,NewOrder,1548966940.000014,24621,4,0
2,Payment,1548966940.020409,62554,9,0
1,NewOrder,1548966940.039841,51606,7,0
2,Payment,1548966940.059050,40738,11,0
1,NewOrder,1548966940.078280,29966,30,0
1,NewOrder,1548966940.098657,43297,10,0
1,NewOrder,1548966940.117796,32655,1,0
2,Payment,1548966940.136941,21632,8,0
2,Payment,1548966940.157137,51466,18,0
1,NewOrder,1548966940.176339,40794,26,0
1,NewOrder,1548966940.196660,28980,15,0
2,Payment,1548966940.215796,18383,14,0
1,NewOrder,1548966940.235018,65626,32,0
2,Payment,1548966940.255154,53999,17,0
1,NewOrder,1548966940.274324,34784,27,0
1,NewOrder,1548966940.294652,22819,25,0
2,Payment,1548966940.313828,12165,5,0
1,NewOrder,1548966940.334089,67116,16,0
2,Payment,1548966940.353449,56118,28,0
2,Payment,1548966940.372717,36789,19,0
2,Payment,1548966940.391914,18182,20,0
2,Payment,1548966940.412269,47399,0,0
2,Payment,1548966940.431496,36501,29,0
2,Payment,1548966940.450720,18027,21,0
1,NewOrder,1548966940.470917,55627,22,0
1,NewOrder,1548966940.490140,44653,13,0
5,StockLevel,1548966940.510491,8584,38,0
2,Payment,1548966940.529727,13530,2,0
5,StockLevel,1548966940.548888,9853,35,0
2,Payment,1548966940.569266,32378,39,0
2,Payment,1548966940.588442,13727,37,0
1,NewOrder,1548966940.607616,27290,23,0
1,NewOrder,1548966940.627888,15480,12,0
1,NewOrder,1548966940.647156,46293,36,0
1,NewOrder,1548966940.667386,34593,24,0
1,NewOrder,1548966940.686585,23789,3,0
2,Payment,1548966940.705781,13159,33,0
1,NewOrder,1548966940.726089,17813,34,0
1,NewOrder,1548966940.745212,82099,31,0
1,NewOrder,1548966940.764406,71542,6,0
2,Payment,1548966940.784657,51182,4,0
2,Payment,1548966940.803891,32828,9,0
2,Payment,1548966940.824271,12487,7,0
1,NewOrder,1548966940.843515,84052,11,0
2,Payment,1548966940.862776,73307,30,0
2,Payment,1548966940.883140,52985,10,0
2,Payment,1548966940.902617,33414,1,0
1,NewOrder,1548966940.921818,30786,8,0
1,NewOrder,1548966940.941067,53713,18,0
2,Payment,1548966940.961437,41568,26,0
1,NewOrder,1548966940.980639,22345,15,0
2,Payment,1548966940.999847,11520,14,0
2,Payment,1548966941.020160,57794,32,0
2,Payment,1548966941.039403,47254,27,0
1,NewOrder,1548966941.058623,27926,17,0
1,NewOrder,1548966941.079017,40799,25,0
1,NewOrder,1548966941.098177,30046,5,0
1,NewOrder,1548966941.117420,61115,16,0
2,Payment,1548966941.137781,49071,19,0
2,Payment,1548966941.157006,29906,28,0
1,NewOrder,1548966941.176234,19079,20,0
4,Delivery,1548966941.196623,57123,0,0
1,NewOrder,1548966941.215832,46512,29,0
2,Payment,1548966941.235003,27201,21,0
1,NewOrder,1548966941.255224,23760,38,0
1,NewOrder,1548966941.274457,54849,22,0
1,NewOrder,1548966941.294766,12811,13,0
2,Payment,1548966941.313983,23506,2,0
4,Delivery,1548966941.333249,29737,35,0
3,OrderStatus,1548966941.353581,3436,39,0
2,Payment,1548966941.372812,56919,37,0
5,StockLevel,1548966941.392037,10348,23,0
2,Payment,1548966941.412454,25342,12,0
1,NewOrder,1548966941.431710,73108,36,0
1,NewOrder,1548966941.450889,62602,24,0
2,Payment,1548966941.471214,42227,3,0
1,NewOrder,1548966941.490369,23107,33,0
2,Payment,1548966941.509564,12185,34,0
1,NewOrder,1548966941.529935,66855,31,0
2,Payment,1548966941.549113,56226,4,0
1,NewOrder,1548966941.569359,36042,6,0
1,NewOrder,1548966941.588521,18605,9,0
4,Delivery,1548966941.607739,81998,7,0
2,Payment,1548966941.628019,53104,11,0
2,Payment,1548966941.647272,42429,1,0
1,NewOrder,1548966941.666493,23220,30,0
1,NewOrder,1548966941.686923,86182,10,0
2,Payment,1548966941.706153,75650,8,0
2,Payment,1548966941.725353,56423,18,0
1,NewOrder,1548966941.745756,17670,15,0
2,Payment,1548966941.764997,16765,26,0
2,Payment,1548966941.784224,14003,14,0
1,NewOrder,1548966941.804643,77123,32,0
1,NewOrder,1548966941.823881,66431,17,0
1,NewOrder,1548966941.843054,47158,27,0
2,Payment,1548966941.863376,26779,25,0
1,NewOrder,1548966941.882546,16181,5,0
1,NewOrder,1548966941.901774,47234,16,0
2,Payment,1548966941.922165,35138,19,0
1,NewOrder,1548966941.941504,24000,28,0
2,Payment,1548966941.960755,13457,20,0
2,Payment,1548966941.981140,18025,0,0
1,NewOrder,1548966942.000362,40585,21,0
3,OrderStatus,1548966942.019557,4422,29,0
1,NewOrder,1548966942.039921,18007,38,0
1,NewOrder,1548966942.059144,48796,13,0
1,NewOrder,1548966942.078333,46124,22,0
5,StockLevel,1548966942.097722,8572,2,0
3,OrderStatus,1548966942.117982,2983,39,0
1,NewOrder,1548966942.137181,37593,35,0
1,NewOrder,1548966942.157538,75390,23,0
2,Payment,1548966942.176783,64675,37,0
2,Payment,1548966942.196042,45510,12,0
4,Delivery,1548966942.216451,33685,36,0
2,Payment,1548966942.235789,14311,3,0
1,NewOrder,1548966942.254984,28558,33,0
2,Payment,1548966942.274194,17743,24,0
1,NewOrder,1548966942.294395,55802,34,0
3,OrderStatus,1548966942.313575,3345,31,0
1,NewOrder,1548966942.333842,24874,4,0
2,Payment,1548966942.352984,14143,6,0
1,NewOrder,1548966942.373273,60475,9,0
2,Payment,1548966942.392442,49964,11,0
1,NewOrder,1548966942.411612,30708,1,0
3,OrderStatus,1548966942.432012,3613,30,0
1,NewOrder,1548966942.451216,66229,7,0
2,Payment,1548966942.470443,55476,15,0
1,NewOrder,1548966942.490880,35035,10,0
2,Payment,1548966942.510087,15899,26,0
1,NewOrder,1548966942.529379,30082,18,0
1,NewOrder,1548966942.549725,43262,8,0
1,NewOrder,1548966942.568894,40720,14,0
2,Payment,1548966942.587988,29939,32,0
2,Payment,1548966942.608199,18107,25,0
2,Payment,1548966942.627475,15500,27,0
1,NewOrder,1548966942.647849,20133,17,0
2,Payment,1548966942.667217,9040,5,0
1,NewOrder,1548966942.686458,31757,16,0
2,Payment,1548966942.705682,54091,19,0
1,NewOrder,1548966942.725944,50775,28,0
1,NewOrder,1548966942.745038,31779,20,0
2,Payment,1548966942.765406,19541,0,0
1,NewOrder,1548966942.784619,75393,29,0
2,Payment,1548966942.803853,64539,21,0
2,Payment,1548966942.824093,44319,38,0
1,NewOrder,1548966942.843182,33674,2,0
1,NewOrder,1548966942.863444,21773,13,0
2,Payment,1548966942.882551,11090,39,0
1,NewOrder,1548966942.901790,25318,22,0
1,NewOrder,1548966942.922170,63359,35,0
1,NewOrder,1548966942.941426,52376,23,0
1,NewOrder,1548966942.960623,33276,37,0
1,NewOrder,1548966942.980876,21442,12,0
2,Payment,1548966943.000093,10743,3,0
1,NewOrder,1548966943.019304,16580,36,0
1,NewOrder,1548966943.039495,46253,33,0
2,Payment,1548966943.058708,35406,24,0
1,NewOrder,1548966943.079160,23409,31,0
2,Payment,1548966943.098346,12584,34,0
2,Payment,1548966943.117578,43574,4,0
2,Payment,1548966943.137986,23720,6,0
2,Payment,1548966943.157213,4471,9,0
1,NewOrder,1548966943.176456,67841,30,0
1,NewOrder,1548966943.196804,55850,1,0
2,Payment,1548966943.216010,36727,11,0
1,NewOrder,1548966943.235217,25993,7,0
2,Payment,1548966943.255643,13934,10,0
1,NewOrder,1548966943.274870,10708,15,0
1,NewOrder,1548966943.294051,17257,26,0
2,Payment,1548966943.314357,55371,18,0
1,NewOrder,1548966943.333560,44534,8,0
2,Payment,1548966943.352705,17618,14,0
2,Payment,1548966943.372974,13507,32,0
2,Payment,1548966943.392202,19166,25,0
1,NewOrder,1548966943.412573,48986,27,0
1,NewOrder,1548966943.431930,38041,17,0
1,NewOrder,1548966943.451140,27223,5,0
