Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1548970777.431112,43593,50,0
2,Payment,1548970777.440526,10989,21,0
4,Delivery,1548970777.448662,44011,35,0
1,NewOrder,1548970777.456862,27035,64,0
1,NewOrder,1548970777.465959,2164,55,0
2,Payment,1548970777.475128,17393,23,0
1,NewOrder,1548970777.483343,26206,56,0
2,Payment,1548970777.492573,17029,15,0
1,NewOrder,1548970777.500788,25872,31,0
2,Payment,1548970777.510041,25045,36,0
2,Payment,1548970777.518213,4969,3,0
2,Payment,1548970777.527548,15844,58,0
1,NewOrder,1548970777.535695,16341,17,0
2,Payment,1548970777.543908,58177,54,0
2,Payment,1548970777.553124,57901,38,0
1,NewOrder,1548970777.561310,49606,20,0
2,Payment,1548970777.570483,4521,6,0
3,OrderStatus,1548970777.578674,6711,42,0
1,NewOrder,1548970777.587866,31948,40,0
1,NewOrder,1548970777.596023,32322,49,0
1,NewOrder,1548970777.605166,31949,14,0
1,NewOrder,1548970777.614396,20408,18,0
1,NewOrder,1548970777.622569,14061,48,0
2,Payment,1548970777.631837,13897,7,0
1,NewOrder,1548970777.640040,22442,34,0
1,NewOrder,1548970777.649204,63827,53,0
1,NewOrder,1548970777.657303,15918,52,0
2,Payment,1548970777.666564,55464,51,0
1,NewOrder,1548970777.674721,15545,41,0
2,Payment,1548970777.683997,5588,46,0
2,Payment,1548970777.692193,6472,43,0
1,NewOrder,1548970777.700344,30214,16,0
1,NewOrder,1548970777.709544,38023,39,0
1,NewOrder,1548970777.717800,13957,44,0
2,Payment,1548970777.726900,12258,37,0
3,OrderStatus,1548970777.736155,4723,47,0
3,OrderStatus,1548970777.744417,4226,19,0
2,Payment,1548970777.752636,78478,88,0
5,StockLevel,1548970777.761940,9002,45,0
1,NewOrder,1548970777.770139,3810,86,0
2,Payment,1548970777.779507,52238,87,0
1,NewOrder,1548970777.787720,51833,28,0
2,Payment,1548970777.796000,5971,11,0
3,OrderStatus,1548970777.805188,3237,74,0
3,OrderStatus,1548970777.814437,6274,80,0
2,Payment,1548970777.822575,9071,82,0
1,NewOrder,1548970777.830772,26055,84,0
2,Payment,1548970777.839871,8275,83,0
1,NewOrder,1548970777.849097,57990,27,0
1,NewOrder,1548970777.857196,59341,85,0
2,Payment,1548970777.866554,50012,73,0
1,NewOrder,1548970777.874734,13691,29,0
1,NewOrder,1548970777.883997,32540,25,0
3,OrderStatus,1548970777.892519,5193,68,0
5,StockLevel,1548970777.900647,9192,26,0
2,Payment,1548970777.909915,7287,75,0
2,Payment,1548970777.918077,48817,12,0
1,NewOrder,1548970777.927397,56626,79,0
1,NewOrder,1548970777.935495,48509,89,0
2,Payment,1548970777.944728,39331,81,0
1,NewOrder,1548970777.952856,39661,77,0
2,Payment,1548970777.962069,21883,78,0
2,Payment,1548970777.970220,14249,72,0
1,NewOrder,1548970777.979447,29970,9,0
2,Payment,1548970777.987593,13293,13,0
3,OrderStatus,1548970777.996854,4410,65,0
4,Delivery,1548970778.005082,63521,32,0
2,Payment,1548970778.014393,63486,67,0
4,Delivery,1548970778.022496,55219,70,0
1,NewOrder,1548970778.031725,46154,30,0
2,Payment,1548970778.039815,38030,76,0
1,NewOrder,1548970778.048958,37482,10,0
1,NewOrder,1548970778.057174,29211,71,0
2,Payment,1548970778.066576,11914,60,0
2,Payment,1548970778.074741,3851,69,0
2,Payment,1548970778.083959,11071,66,0
4,Delivery,1548970778.092069,71729,62,0
2,Payment,1548970778.101297,53035,63,0
1,NewOrder,1548970778.109471,54244,33,0
1,NewOrder,1548970778.118794,2622,61,0
1,NewOrder,1548970778.126996,36787,8,0
5,StockLevel,1548970778.135184,3551,24,0
2,Payment,1548970778.144321,4528,4,0
2,Payment,1548970778.153550,18508,1,0
1,NewOrder,1548970778.161833,2837,0,0
3,OrderStatus,1548970778.169952,5178,5,0
5,StockLevel,1548970778.179136,11625,22,0
1,NewOrder,1548970778.187321,77759,21,0
1,NewOrder,1548970778.196526,68438,2,0
2,Payment,1548970778.205737,50149,55,0
3,OrderStatus,1548970778.213833,4131,57,0
1,NewOrder,1548970778.223202,2645,59,0
1,NewOrder,1548970778.231345,3815,50,0
2,Payment,1548970778.239587,25339,64,0
1,NewOrder,1548970778.248754,84240,23,0
1,NewOrder,1548970778.256858,76162,35,0
2,Payment,1548970778.265959,57580,56,0
2,Payment,1548970778.275221,57693,15,0
1,NewOrder,1548970778.283350,23290,3,0
3,OrderStatus,1548970778.292591,4820,31,0
2,Payment,1548970778.300705,4706,36,0
1,NewOrder,1548970778.309876,31662,58,0
2,Payment,1548970778.317984,15595,17,0
2,Payment,1548970778.327256,5231,6,0
2,Payment,1548970778.335407,14838,42,0
2,Payment,1548970778.344671,30799,54,0
1,NewOrder,1548970778.352827,39396,20,0
2,Payment,1548970778.361998,30311,38,0
2,Payment,1548970778.370085,30631,40,0
2,Payment,1548970778.379458,21797,49,0
1,NewOrder,1548970778.387708,21420,18,0
2,Payment,1548970778.396983,4272,48,0
1,NewOrder,1548970778.405234,72188,14,0
2,Payment,1548970778.413423,54253,7,0
1,NewOrder,1548970778.422613,54835,34,0
1,NewOrder,1548970778.430815,46954,52,0
1,NewOrder,1548970778.439978,12559,46,0
1,NewOrder,1548970778.448229,17279,41,0
1,NewOrder,1548970778.457426,29646,43,0
4,Delivery,1548970778.466688,29023,53,0
5,StockLevel,1548970778.474802,12660,51,0
1,NewOrder,1548970778.482989,21160,16,0
1,NewOrder,1548970778.492141,70649,44,0
3,OrderStatus,1548970778.501341,4620,37,0
1,NewOrder,1548970778.509516,62651,47,0
1,NewOrder,1548970778.518759,53425,39,0
2,Payment,1548970778.526908,45361,19,0
1,NewOrder,1548970778.536261,15786,45,0
1,NewOrder,1548970778.544437,15544,86,0
1,NewOrder,1548970778.552526,28100,11,0
2,Payment,1548970778.561718,19037,74,0
1,NewOrder,1548970778.570966,27061,80,0
2,Payment,1548970778.579178,10353,88,0
2,Payment,1548970778.587364,2556,82,0
2,Payment,1548970778.596552,9653,87,0
2,Payment,1548970778.604775,51487,28,0
2,Payment,1548970778.613960,51167,83,0
1,NewOrder,1548970778.622126,42973,84,0
1,NewOrder,1548970778.631365,3227,29,0
2,Payment,1548970778.639543,5817,68,0
1,NewOrder,1548970778.648770,25714,27,0
4,Delivery,1548970778.656939,78163,26,0
2,Payment,1548970778.666048,17265,85,0
5,StockLevel,1548970778.675225,9473,25,0
2,Payment,1548970778.683461,60447,73,0
1,NewOrder,1548970778.691653,52288,75,0
1,NewOrder,1548970778.700795,43135,12,0
3,OrderStatus,1548970778.710043,3662,78,0
2,Payment,1548970778.718219,25670,89,0
1,NewOrder,1548970778.727519,24772,79,0
2,Payment,1548970778.735675,8698,81,0
1,NewOrder,1548970778.743820,17007,72,0
1,NewOrder,1548970778.753034,16109,77,0
1,NewOrder,1548970778.762245,15569,13,0
2,Payment,1548970778.770390,16000,65,0
2,Payment,1548970778.779667,14924,9,0
5,StockLevel,1548970778.787872,12552,32,0
1,NewOrder,1548970778.796118,41086,70,0
1,NewOrder,1548970778.805234,14785,76,0
2,Payment,1548970778.814423,14239,67,0
2,Payment,1548970778.822567,14510,30,0
1,NewOrder,1548970778.831839,38965,60,0
3,OrderStatus,1548970778.839985,3853,69,0
4,Delivery,1548970778.849253,30366,71,0
1,NewOrder,1548970778.857420,30769,10,0
2,Payment,1548970778.865638,22558,66,0
2,Payment,1548970778.874751,13869,61,0
4,Delivery,1548970778.882940,31119,24,0
2,Payment,1548970778.892103,13283,4,0
1,NewOrder,1548970778.901422,29789,63,0
1,NewOrder,1548970778.909519,30506,33,0
1,NewOrder,1548970778.918853,29809,8,0
1,NewOrder,1548970778.926992,30315,62,0
1,NewOrder,1548970778.935162,30993,0,0
1,NewOrder,1548970778.944245,30341,1,0
1,NewOrder,1548970778.953554,71510,5,0
1,NewOrder,1548970778.961681,75707,22,0
2,Payment,1548970778.970978,12062,57,0
4,Delivery,1548970778.979112,58245,59,0
1,NewOrder,1548970778.987309,20135,50,0
1,NewOrder,1548970778.996394,40985,55,0
2,Payment,1548970779.005582,31737,64,0
4,Delivery,1548970779.013769,32660,2,0
1,NewOrder,1548970779.023008,23364,21,0
2,Payment,1548970779.031143,15178,31,0
2,Payment,1548970779.040505,6690,36,0
1,NewOrder,1548970779.048672,72847,3,0
1,NewOrder,1548970779.056907,76298,56,0
2,Payment,1548970779.066140,66943,6,0
4,Delivery,1548970779.074375,58826,15,0
1,NewOrder,1548970779.083525,49602,23,0
1,NewOrder,1548970779.091674,41564,35,0
1,NewOrder,1548970779.100889,32238,17,0
1,NewOrder,1548970779.109077,24040,58,0
2,Payment,1548970779.118261,23464,42,0
2,Payment,1548970779.127550,14151,54,0
2,Payment,1548970779.135701,14696,20,0
5,StockLevel,1548970779.143907,13463,38,0
1,NewOrder,1548970779.153106,63938,40,0
1,NewOrder,1548970779.161309,65195,48,0
2,Payment,1548970779.170490,4918,49,0
2,Payment,1548970779.178703,47833,18,0
1,NewOrder,1548970779.187914,21115,46,0
2,Payment,1548970779.196155,5774,41,0
1,NewOrder,1548970779.205416,29417,7,0
1,NewOrder,1548970779.213635,18519,14,0
5,StockLevel,1548970779.222869,11528,34,0
1,NewOrder,1548970779.231004,20943,52,0
2,Payment,1548970779.240217,20046,43,0
2,Payment,1548970779.248334,20284,51,0
1,NewOrder,1548970779.257593,70841,53,0
1,NewOrder,1548970779.265816,53133,16,0
2,Payment,1548970779.275085,53339,37,0
1,NewOrder,1548970779.283254,45168,45,0
1,NewOrder,1548970779.292633,35840,86,0
1,NewOrder,1548970779.300839,16078,44,0
2,Payment,1548970779.310124,18342,47,0
1,NewOrder,1548970779.318296,1562,39,0
4,Delivery,1548970779.326462,46264,19,0
2,Payment,1548970779.335684,18230,11,0
2,Payment,1548970779.343890,19102,74,0
4,Delivery,1548970779.353087,46932,88,0
1,NewOrder,1548970779.361289,14851,82,0
2,Payment,1548970779.370483,12080,80,0
2,Payment,1548970779.378699,4428,87,0
1,NewOrder,1548970779.387865,20378,29,0
2,Payment,1548970779.396031,20702,68,0
3,OrderStatus,1548970779.405175,3222,28,0
1,NewOrder,1548970779.414478,61128,84,0
1,NewOrder,1548970779.422645,62526,83,0
2,Payment,1548970779.431852,53279,27,0
1,NewOrder,1548970779.440021,45146,85,0
2,Payment,1548970779.448255,37389,25,0
2,Payment,1548970779.457456,27674,78,0
1,NewOrder,1548970779.465688,2893,26,0
5,StockLevel,1548970779.474919,12062,89,0
1,NewOrder,1548970779.483123,13605,73,0
1,NewOrder,1548970779.492457,67894,12,0
2,Payment,1548970779.500648,68402,75,0
2,Payment,1548970779.510007,58931,81,0
2,Payment,1548970779.518217,51293,79,0
2,Payment,1548970779.526416,43012,72,0
2,Payment,1548970779.535611,33877,77,0
1,NewOrder,1548970779.543855,33750,13,0
1,NewOrder,1548970779.553083,33113,65,0
2,Payment,1548970779.561227,16375,9,0
2,Payment,1548970779.570387,15625,32,0
1,NewOrder,1548970779.578592,57897,76,0
1,NewOrder,1548970779.587765,58029,67,0
1,NewOrder,1548970779.595985,49841,30,0
1,NewOrder,1548970779.605185,40594,70,0
1,NewOrder,1548970779.613381,32360,69,0
2,Payment,1548970779.622613,23237,60,0
1,NewOrder,1548970779.630812,23503,71,0
2,Payment,1548970779.639976,6000,10,0
2,Payment,1548970779.648175,14513,66,0
2,Payment,1548970779.657336,5765,61,0
2,Payment,1548970779.666639,87626,4,0
2,Payment,1548970779.674803,88516,24,0
2,Payment,1548970779.683001,80263,63,0
1,NewOrder,1548970779.692197,71100,33,0
2,Payment,1548970779.700376,1235,8,0
2,Payment,1548970779.709634,53982,62,0
2,Payment,1548970779.717925,1307,0,0
2,Payment,1548970779.727280,1560,1,0
2,Payment,1548970779.735505,5965,57,0
1,NewOrder,1548970779.744839,11279,50,0
1,NewOrder,1548970779.752979,1536,5,0
1,NewOrder,1548970779.762214,84684,64,0
2,Payment,1548970779.770372,86425,59,0
1,NewOrder,1548970779.778586,78172,55,0
1,NewOrder,1548970779.787732,69026,22,0
1,NewOrder,1548970779.797007,59753,31,0
2,Payment,1548970779.805204,51604,21,0
2,Payment,1548970779.813416,43402,2,0
3,OrderStatus,1548970779.822616,5095,36,0
1,NewOrder,1548970779.830847,25937,3,0
1,NewOrder,1548970779.840046,25181,6,0
1,NewOrder,1548970779.848248,25736,58,0
1,NewOrder,1548970779.857446,25138,23,0
1,NewOrder,1548970779.865655,25430,17,0
2,Payment,1548970779.874880,16325,15,0
1,NewOrder,1548970779.883091,33216,56,0
2,Payment,1548970779.892264,15657,35,0
3,OrderStatus,1548970779.900405,4102,54,0
1,NewOrder,1548970779.909593,75305,42,0
2,Payment,1548970779.917882,57108,20,0
1,NewOrder,1548970779.926972,57952,38,0
1,NewOrder,1548970779.936181,48710,49,0
1,NewOrder,1548970779.944266,40631,41,0
1,NewOrder,1548970779.953496,17248,46,0
2,Payment,1548970779.961606,4793,40,0
1,NewOrder,1548970779.970913,11010,48,0
1,NewOrder,1548970779.979045,14111,18,0
2,Payment,1548970779.988232,13570,14,0
1,NewOrder,1548970779.996374,72760,34,0
2,Payment,1548970780.005603,54567,7,0
1,NewOrder,1548970780.013777,10485,52,0
1,NewOrder,1548970780.022933,46224,43,0
2,Payment,1548970780.031055,38013,51,0
2,Payment,1548970780.040342,28857,44,0
3,OrderStatus,1548970780.048483,3659,16,0
1,NewOrder,1548970780.057736,19822,39,0
2,Payment,1548970780.065835,20087,37,0
1,NewOrder,1548970780.075067,28060,45,0
2,Payment,1548970780.083217,11219,53,0
2,Payment,1548970780.092465,19018,47,0
1,NewOrder,1548970780.100593,69688,86,0
1,NewOrder,1548970780.109808,70357,11,0
2,Payment,1548970780.117903,62251,74,0
1,NewOrder,1548970780.127170,53007,19,0
5,StockLevel,1548970780.135313,11723,82,0
1,NewOrder,1548970780.144574,35542,80,0
1,NewOrder,1548970780.152671,17680,87,0
4,Delivery,1548970780.161773,10271117,88,0
1,NewOrder,1548970780.169908,10191334,29,0
2,Payment,1548970780.179079,10244980,28,0
5,StockLevel,1548970780.188393,3554,68,0
2,Payment,1548970780.196537,10240145,26,0
2,Payment,1548970780.204676,7102,84,0
2,Payment,1548970780.214032,10223920,27,0
1,NewOrder,1548970780.222275,10201810,78,0
4,Delivery,1548970780.231582,10194101,85,0
2,Payment,1548970780.239705,6096,83,0
5,StockLevel,1548970780.248975,4298,25,0
1,NewOrder,1548970780.257147,10176841,89,0
2,Payment,1548970780.266374,10157831,73,0
1,NewOrder,1548970780.274468,22805,12,0
1,NewOrder,1548970780.283769,13504,81,0
1,NewOrder,1548970780.291882,15838,75,0
1,NewOrder,1548970780.300336,10123589,72,0
2,Payment,1548970780.309493,10116306,77,0
1,NewOrder,1548970780.318788,4768,79,0
2,Payment,1548970780.326990,10097282,9,0
1,NewOrder,1548970780.335176,13017,13,0
2,Payment,1548970780.344275,10081021,32,0
2,Payment,1548970780.353558,10070461,65,0
2,Payment,1548970780.361805,10072895,76,0
2,Payment,1548970780.369939,10056547,69,0
2,Payment,1548970780.379106,10046501,70,0
1,NewOrder,1548970780.387302,10036812,67,0
2,Payment,1548970780.396470,10030088,30,0
2,Payment,1548970780.405837,10019179,60,0
1,NewOrder,1548970780.414014,17526,10,0
2,Payment,1548970780.422255,10004008,71,0
3,OrderStatus,1548970780.431482,4014,10,0
1,NewOrder,1548970780.439630,3085,61,0
2,Payment,1548970780.448983,9989008,8,0
2,Payment,1548970780.457191,9980008,0,0
2,Payment,1548970780.466536,9967530,1,0
1,NewOrder,1548970780.474770,9949427,57,0
4,Delivery,1548970780.482945,9943751,4,0
2,Payment,1548970780.492128,9941512,5,0
1,NewOrder,1548970780.500330,16629,50,0
1,NewOrder,1548970780.509484,9923767,63,0
2,Payment,1548970780.518643,9907783,33,0
1,NewOrder,1548970780.526846,22618,24,0
1,NewOrder,1548970780.536212,13230,62,0
4,Delivery,1548970780.544378,9879693,36,0
2,Payment,1548970780.552533,9881783,64,0
1,NewOrder,1548970780.561714,9865026,55,0
2,Payment,1548970780.570956,9864522,31,0
1,NewOrder,1548970780.579109,12199,22,0
1,NewOrder,1548970780.588309,3316,3,0
1,NewOrder,1548970780.596442,9828111,59,0
3,OrderStatus,1548970780.605683,4015,21,0
1,NewOrder,1548970780.613783,3463,2,0
2,Payment,1548970780.623047,9810942,6,0
1,NewOrder,1548970780.631228,9793148,58,0
1,NewOrder,1548970780.640601,15523,23,0
1,NewOrder,1548970780.648808,13027,17,0
2,Payment,1548970780.656915,4588,15,0
2,Payment,1548970780.666040,5592,54,0
2,Payment,1548970780.675287,9751480,35,0
2,Payment,1548970780.683461,5670,56,0
1,NewOrder,1548970780.692680,9731533,40,0
1,NewOrder,1548970780.700768,17777,46,0
1,NewOrder,1548970780.710085,11563,20,0
2,Payment,1548970780.718164,9706114,48,0
1,NewOrder,1548970780.727496,9706274,49,0
2,Payment,1548970780.735618,9703058,42,0
2,Payment,1548970780.743824,9694634,41,0
1,NewOrder,1548970780.753025,9670903,38,0
1,NewOrder,1548970780.761233,17792,18,0
1,NewOrder,1548970780.770465,15111,14,0
3,OrderStatus,1548970780.778629,3441,52,0
1,NewOrder,1548970780.787840,19327,16,0
4,Delivery,1548970780.797076,9636493,7,0
2,Payment,1548970780.805278,5540,51,0
2,Payment,1548970780.813431,9625549,34,0
2,Payment,1548970780.822622,9615829,43,0
2,Payment,1548970780.830790,9606970,44,0
1,NewOrder,1548970780.840036,9584565,39,0
2,Payment,1548970780.849188,9576739,37,0
1,NewOrder,1548970780.857359,9567053,53,0
1,NewOrder,1548970780.866529,9602,45,0
2,Payment,1548970780.874641,9563703,47,0
2,Payment,1548970780.883925,4505,82,0
1,NewOrder,1548970780.892087,9354,86,0
1,NewOrder,1548970780.901429,12017,87,0
2,Payment,1548970780.909578,4010,80,0
1,NewOrder,1548970780.917894,9507382,74,0
1,NewOrder,1548970780.927187,12312,11,0
1,NewOrder,1548970780.935272,11750,19,0
2,Payment,1548970780.944431,9490608,68,0
2,Payment,1548970780.952601,6666,84,0
5,StockLevel,1548970780.961928,11109,83,0
2,Payment,1548970780.970130,9468279,25,0
1,NewOrder,1548970780.979466,20488,81,0
3,OrderStatus,1548970780.987573,3903,12,0
1,NewOrder,1548970780.996900,11804,75,0
2,Payment,1548970781.005100,9431222,79,0
4,Delivery,1548970781.014474,9418784,13,0
1,NewOrder,1548970781.022610,17705,66,0
2,Payment,1548970781.031779,5592,10,0
4,Delivery,1548970781.039909,9384067,61,0
1,NewOrder,1548970781.049150,21677,50,0
1,NewOrder,1548970781.057285,9289,62,0
5,StockLevel,1548970781.066430,3482,24,0
1,NewOrder,1548970781.074592,10549,22,0
1,NewOrder,1548970781.083916,3309,3,0
3,OrderStatus,1548970781.092039,3742,21,0
1,NewOrder,1548970781.101254,3879,2,0
2,Payment,1548970781.109422,9329106,23,0
2,Payment,1548970781.118744,6418,15,0
2,Payment,1548970781.126921,5874,17,0
2,Payment,1548970781.135118,6459,54,0
2,Payment,1548970781.144281,8646,56,0
3,OrderStatus,1548970781.153518,4958,46,0
2,Payment,1548970781.161695,9276747,20,0
1,NewOrder,1548970781.169946,22267,18,0
2,Payment,1548970781.179035,5829,52,0
3,OrderStatus,1548970781.188197,3082,14,0
2,Payment,1548970781.196374,7557,16,0
3,OrderStatus,1548970781.205824,3662,51,0
1,NewOrder,1548970781.213915,12113,45,0
1,NewOrder,1548970781.222098,14025,82,0
2,Payment,1548970781.231257,4560,86,0
2,Payment,1548970781.239479,5366,87,0
1,NewOrder,1548970781.248674,14932,80,0
2,Payment,1548970781.257887,4636,11,0
2,Payment,1548970781.266133,4345,19,0
1,NewOrder,1548970781.274299,16467,84,0
1,NewOrder,1548970781.283455,12523,83,0
3,OrderStatus,1548970781.292615,2340,12,0
2,Payment,1548970781.300742,4585,81,0
1,NewOrder,1548970781.309978,14678,75,0
2,Payment,1548970781.318156,7170,10,0
1,NewOrder,1548970781.327563,13150,66,0
1,NewOrder,1548970781.335753,13842,62,0
1,NewOrder,1548970781.343885,2404,24,0
2,Payment,1548970781.352979,6058,50,0
1,NewOrder,1548970781.362116,15118,22,0
2,Payment,1548970781.370194,9065197,3,0
1,NewOrder,1548970781.379437,3204,21,0
2,Payment,1548970781.387646,9048054,2,0
1,NewOrder,1548970781.397014,12688,15,0
2,Payment,1548970781.405203,5885,17,0
1,NewOrder,1548970781.414485,9023019,54,0
1,NewOrder,1548970781.422638,9358,56,0
1,NewOrder,1548970781.431802,2431,46,0
3,OrderStatus,1548970781.440020,3841,52,0
1,NewOrder,1548970781.449266,18802,14,0
3,OrderStatus,1548970781.457352,3463,18,0
1,NewOrder,1548970781.466604,17166,16,0
2,Payment,1548970781.474816,5195,51,0
2,Payment,1548970781.482964,8957286,45,0
1,NewOrder,1548970781.492199,12327,86,0
2,Payment,1548970781.500358,3857,82,0
4,Delivery,1548970781.509531,8916902,87,0
1,NewOrder,1548970781.517891,14778,11,0
3,OrderStatus,1548970781.527077,2712,80,0
2,Payment,1548970781.535273,5494,19,0
2,Payment,1548970781.544444,5153,84,0
2,Payment,1548970781.552635,6069,12,0
1,NewOrder,1548970781.561962,18194,83,0
1,NewOrder,1548970781.570125,12924,81,0
1,NewOrder,1548970781.579286,16458,75,0
2,Payment,1548970781.587371,64690,10,0
2,Payment,1548970781.596479,8841953,66,0
1,NewOrder,1548970781.605942,2940,24,0
2,Payment,1548970781.614193,8811958,62,0
2,Payment,1548970781.622279,6974,50,0
2,Payment,1548970781.631590,8807386,22,0
1,NewOrder,1548970781.639782,11956,21,0
2,Payment,1548970781.649126,7414,15,0
