Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,OrderStatus,1548965502.686205,4550,4,0
1,NewOrder,1548965502.763610,41949,3,0
2,Payment,1548965502.839856,15580,7,0
1,NewOrder,1548965502.917042,30142,1,0
1,NewOrder,1548965502.994435,44491,0,0
1,NewOrder,1548965503.070702,26431,6,0
2,Payment,1548965503.147910,32659,8,0
2,Payment,1548965503.225380,13478,9,0
1,NewOrder,1548965503.301645,37246,5,0
2,Payment,1548965503.378954,9977,2,0
1,NewOrder,1548965503.455210,25338,4,0
2,Payment,1548965503.532459,31523,3,0
2,Payment,1548965503.609869,12419,7,0
1,NewOrder,1548965503.686076,44615,1,0
1,NewOrder,1548965503.763357,25736,0,0
1,NewOrder,1548965503.840787,31623,6,0
1,NewOrder,1548965503.917059,22030,8,0
2,Payment,1548965503.994494,27887,9,0
1,NewOrder,1548965504.070763,18296,5,0
2,Payment,1548965504.148086,24337,2,0
2,Payment,1548965504.225298,22533,4,0
1,NewOrder,1548965504.301580,37567,3,0
1,NewOrder,1548965504.379143,43390,7,0
1,NewOrder,1548965504.455375,25482,1,0
4,Delivery,1548965504.532597,31598,0,0
1,NewOrder,1548965504.610007,29233,6,0
1,NewOrder,1548965504.686175,36446,8,0
1,NewOrder,1548965504.763375,17547,9,0
4,Delivery,1548965504.839661,49746,5,0
2,Payment,1548965504.916887,14049,2,0
1,NewOrder,1548965504.994070,20097,4,0
2,Payment,1548965505.071514,9605,3,0
2,Payment,1548965505.147725,8283,7,0
2,Payment,1548965505.225025,22718,1,0
2,Payment,1548965505.301321,13081,0,0
2,Payment,1548965505.378575,19061,6,0
2,Payment,1548965505.455909,8406,8,0
2,Payment,1548965505.532158,15391,9,0
1,NewOrder,1548965505.609416,21512,5,0
2,Payment,1548965505.686877,19038,2,0
2,Payment,1548965505.763096,9661,4,0
1,NewOrder,1548965505.840312,57759,3,0
1,NewOrder,1548965505.917691,29954,7,0
1,NewOrder,1548965505.993816,28853,1,0
1,NewOrder,1548965506.071082,51943,0,0
1,NewOrder,1548965506.148531,32566,6,0
1,NewOrder,1548965506.224746,31306,8,0
1,NewOrder,1548965506.302198,28938,9,0
3,OrderStatus,1548965506.378309,4008,5,0
1,NewOrder,1548965506.455556,33881,2,0
1,NewOrder,1548965506.532991,23163,4,0
1,NewOrder,1548965506.609257,38545,3,0
1,NewOrder,1548965506.686490,15886,7,0
3,OrderStatus,1548965506.762747,3919,1,0
1,NewOrder,1548965506.839972,41230,0,0
1,NewOrder,1548965506.917220,30739,6,0
2,Payment,1548965506.994599,36757,8,0
2,Payment,1548965507.070858,10392,9,0
1,NewOrder,1548965507.148327,107966,5,0
1,NewOrder,1548965507.224572,40042,2,0
5,StockLevel,1548965507.301839,7033,4,0
5,StockLevel,1548965507.379160,7116,3,0
2,Payment,1548965507.455415,17592,7,0
2,Payment,1548965507.532767,23579,1,0
2,Payment,1548965507.609009,13927,0,0
5,StockLevel,1548965507.686273,6486,6,0
2,Payment,1548965507.763666,9418,8,0
2,Payment,1548965507.839860,16463,9,0
4,Delivery,1548965507.917040,31033,5,0
1,NewOrder,1548965507.994442,20332,2,0
2,Payment,1548965508.070730,10765,4,0
1,NewOrder,1548965508.147998,33504,3,0
3,OrderStatus,1548965508.225416,5385,7,0
2,Payment,1548965508.301678,29819,1,0
2,Payment,1548965508.379028,10797,0,0
1,NewOrder,1548965508.455263,17838,6,0
2,Payment,1548965508.532501,15682,8,0
1,NewOrder,1548965508.609917,21591,9,0
1,NewOrder,1548965508.686184,28659,5,0
1,NewOrder,1548965508.763606,26576,2,0
2,Payment,1548965508.839824,16722,4,0
3,OrderStatus,1548965508.917037,3731,3,0
2,Payment,1548965508.994749,11669,7,0
5,StockLevel,1548965509.070933,4935,1,0
2,Payment,1548965509.148346,8066,0,0
1,NewOrder,1548965509.224581,31991,6,0
1,NewOrder,1548965509.304964,35018,8,0
2,Payment,1548965509.378264,11518,9,0
2,Payment,1548965509.455485,9382,5,0
2,Payment,1548965509.532914,15386,2,0
2,Payment,1548965509.609128,14216,4,0
5,StockLevel,1548965509.686388,4369,3,0
1,NewOrder,1548965509.763993,25872,7,0
2,Payment,1548965509.840095,133502,1,0
2,Payment,1548965509.917574,57107,0,0
1,NewOrder,1548965509.993757,46338,6,0
2,Payment,1548965510.070954,10584,8,0
2,Payment,1548965510.148455,24756,9,0
1,NewOrder,1548965510.224631,40791,5,0
2,Payment,1548965510.301865,88019,2,0
1,NewOrder,1548965510.378198,20066,4,0
1,NewOrder,1548965510.455398,34591,3,0
1,NewOrder,1548965510.532695,32555,7,0
1,NewOrder,1548965510.608893,81085,1,0
1,NewOrder,1548965510.686083,20518,0,0
2,Payment,1548965510.763335,18342,6,0
2,Payment,1548965510.840792,16017,8,0
1,NewOrder,1548965510.917049,123222,9,0
1,NewOrder,1548965510.994431,104395,5,0
1,NewOrder,1548965511.070640,129704,2,0
2,Payment,1548965511.147878,125756,4,0
1,NewOrder,1548965511.225209,173636,3,0
2,Payment,1548965511.301438,97320,7,0
2,Payment,1548965511.378713,20912,1,0
1,NewOrder,1548965511.456075,25646,0,0
1,NewOrder,1548965511.532319,32789,6,0
1,NewOrder,1548965511.609495,80668,8,0
2,Payment,1548965511.686902,11597,9,0
2,Payment,1548965511.763132,27025,5,0
1,NewOrder,1548965511.840562,132999,2,0
1,NewOrder,1548965511.916780,65158,4,0
1,NewOrder,1548965511.993882,29721,7,0
4,Delivery,1548965512.071209,18910,3,0
2,Payment,1548965512.147462,67886,1,0
1,NewOrder,1548965512.224647,24003,0,0
1,NewOrder,1548965512.302034,38313,6,0
1,NewOrder,1548965512.378260,20498,8,0
2,Payment,1548965512.455478,9919,9,0
2,Payment,1548965512.532903,15707,5,0
2,Payment,1548965512.609077,14525,2,0
1,NewOrder,1548965512.686326,20592,4,0
3,OrderStatus,1548965512.763609,3647,7,0
1,NewOrder,1548965512.839849,25427,3,0
2,Payment,1548965512.917070,14964,1,0
2,Payment,1548965512.994531,62504,0,0
1,NewOrder,1548965513.070707,19668,6,0
2,Payment,1548965513.147967,8970,8,0
3,OrderStatus,1548965513.225230,4204,9,0
1,NewOrder,1548965513.301449,30541,5,0
2,Payment,1548965513.378629,20204,2,0
5,StockLevel,1548965513.455968,4867,4,0
1,NewOrder,1548965513.532208,24939,7,0
1,NewOrder,1548965513.609476,22511,3,0
2,Payment,1548965513.686963,70137,1,0
2,Payment,1548965513.763291,10446,0,0
2,Payment,1548965513.840740,124668,6,0
1,NewOrder,1548965513.916958,56814,8,0
2,Payment,1548965513.994382,12683,9,0
2,Payment,1548965514.070650,11439,5,0
1,NewOrder,1548965514.147886,25862,2,0
1,NewOrder,1548965514.225268,23528,4,0
1,NewOrder,1548965514.301500,39089,7,0
2,Payment,1548965514.378682,11871,3,0
2,Payment,1548965514.456093,17749,1,0
1,NewOrder,1548965514.532347,9180,0,0
1,NewOrder,1548965514.609755,22368,6,0
1,NewOrder,1548965514.685926,29701,8,0
1,NewOrder,1548965514.763152,19045,9,0
4,Delivery,1548965514.840610,33389,5,0
2,Payment,1548965514.916821,6964,2,0
2,Payment,1548965514.994052,13124,4,0
1,NewOrder,1548965515.071462,27548,7,0
2,Payment,1548965515.147718,9633,3,0
2,Payment,1548965515.224947,15768,1,0
4,Delivery,1548965515.302214,13358,0,0
2,Payment,1548965515.378421,20601,6,0
1,NewOrder,1548965515.455665,18344,8,0
1,NewOrder,1548965515.533053,32675,9,0
2,Payment,1548965515.609298,14739,5,0
1,NewOrder,1548965515.686733,20572,2,0
1,NewOrder,1548965515.762960,19370,4,0
2,Payment,1548965515.840215,17193,7,0
1,NewOrder,1548965515.917565,14741,3,0
4,Delivery,1548965515.993829,21927,1,0
2,Payment,1548965516.071088,11297,0,0
2,Payment,1548965516.147336,18377,6,0
1,NewOrder,1548965516.224600,15956,8,0
2,Payment,1548965516.301833,22199,9,0
1,NewOrder,1548965516.379203,19863,5,0
2,Payment,1548965516.455359,18677,2,0
1,NewOrder,1548965516.532600,25056,4,0
2,Payment,1548965516.609921,22748,7,0
1,NewOrder,1548965516.686099,21550,3,0
2,Payment,1548965516.763269,19378,1,0
2,Payment,1548965516.840713,17073,0,0
1,NewOrder,1548965516.916820,24200,6,0
2,Payment,1548965516.994076,13820,8,0
2,Payment,1548965517.071563,19346,9,0
2,Payment,1548965517.147804,9806,5,0
3,OrderStatus,1548965517.225136,3550,2,0
5,StockLevel,1548965517.301385,4399,4,0
2,Payment,1548965517.378636,12380,7,0
2,Payment,1548965517.456054,18252,3,0
1,NewOrder,1548965517.532306,25404,1,0
2,Payment,1548965517.609538,14800,0,0
2,Payment,1548965517.686981,12316,6,0
1,NewOrder,1548965517.763196,36215,8,0
1,NewOrder,1548965517.840575,16909,9,0
1,NewOrder,1548965517.916782,24318,5,0
2,Payment,1548965517.994016,13818,2,0
2,Payment,1548965518.071441,11105,4,0
2,Payment,1548965518.147670,9955,7,0
1,NewOrder,1548965518.224972,24294,3,0
2,Payment,1548965518.301263,14774,1,0
2,Payment,1548965518.378510,20817,0,0
2,Payment,1548965518.455903,10202,6,0
2,Payment,1548965518.532154,17126,8,0
1,NewOrder,1548965518.609334,23447,9,0
2,Payment,1548965518.686737,12693,5,0
1,NewOrder,1548965518.762948,28181,2,0
5,StockLevel,1548965518.840193,4265,4,0
1,NewOrder,1548965518.917626,23406,7,0
1,NewOrder,1548965518.993850,13918,3,0
1,NewOrder,1548965519.071083,28500,1,0
2,Payment,1548965519.148509,9377,0,0
5,StockLevel,1548965519.224732,5550,6,0
2,Payment,1548965519.302163,13927,8,0
2,Payment,1548965519.378413,21010,9,0
2,Payment,1548965519.455599,10628,5,0
1,NewOrder,1548965519.533045,33187,2,0
2,Payment,1548965519.609377,15048,4,0
1,NewOrder,1548965519.686760,21035,7,0
1,NewOrder,1548965519.762976,28182,3,0
2,Payment,1548965519.840195,26452,1,0
1,NewOrder,1548965519.917592,23592,0,0
2,Payment,1548965519.993790,14269,6,0
2,Payment,1548965520.071068,20208,8,0
1,NewOrder,1548965520.148493,17681,9,0
1,NewOrder,1548965520.224705,24915,5,0
1,NewOrder,1548965520.302104,22587,2,0
1,NewOrder,1548965520.378328,29684,4,0
1,NewOrder,1548965520.455535,19186,7,0
2,Payment,1548965520.532960,16709,3,0
1,NewOrder,1548965520.609231,15442,1,0
2,Payment,1548965520.686480,21627,0,0
1,NewOrder,1548965520.762734,28696,6,0
1,NewOrder,1548965520.839985,26519,8,0
1,NewOrder,1548965520.917198,24380,9,0
1,NewOrder,1548965520.994598,30408,5,0
1,NewOrder,1548965521.070778,20578,2,0
2,Payment,1548965521.147991,10301,4,0
3,OrderStatus,1548965521.225450,3917,7,0
2,Payment,1548965521.301694,14795,3,0
2,Payment,1548965521.379151,12310,1,0
1,NewOrder,1548965521.455315,27726,0,0
3,OrderStatus,1548965521.532560,3343,6,0
1,NewOrder,1548965521.609993,23259,8,0
1,NewOrder,1548965521.686238,22083,9,0
2,Payment,1548965521.763786,11133,5,0
2,Payment,1548965521.840014,9812,2,0
1,NewOrder,1548965521.917256,15994,4,0
2,Payment,1548965521.993498,6302,7,0
1,NewOrder,1548965522.070748,29153,3,0
2,Payment,1548965522.148041,10174,1,0
1,NewOrder,1548965522.225398,24813,0,0
1,NewOrder,1548965522.301650,31669,6,0
2,Payment,1548965522.379015,12574,8,0
2,Payment,1548965522.455111,19760,9,0
4,Delivery,1548965522.532333,25980,5,0
4,Delivery,1548965522.609580,32024,2,0
2,Payment,1548965522.685860,22558,4,0
1,NewOrder,1548965522.763059,28562,7,0
2,Payment,1548965522.840341,9737,3,0
2,Payment,1548965522.916585,16832,1,0
1,NewOrder,1548965522.993823,22835,0,0
2,Payment,1548965523.071102,12352,6,0
2,Payment,1548965523.147353,11056,8,0
1,NewOrder,1548965523.224590,108750,9,0
1,NewOrder,1548965523.301843,39929,5,0
2,Payment,1548965523.379243,12518,2,0
2,Payment,1548965523.455338,19805,4,0
2,Payment,1548965523.532576,9154,7,0
1,NewOrder,1548965523.610076,23352,3,0
2,Payment,1548965523.686322,13750,1,0
2,Payment,1548965523.763717,19641,0,0
1,NewOrder,1548965523.839954,18520,6,0
1,NewOrder,1548965523.917160,8953,8,0
1,NewOrder,1548965523.994632,22073,9,0
1,NewOrder,1548965524.070885,20978,5,0
1,NewOrder,1548965524.148255,26935,2,0
2,Payment,1548965524.224349,25883,4,0
2,Payment,1548965524.301561,6921,7,0
2,Payment,1548965524.378808,21328,3,0
2,Payment,1548965524.456096,10708,1,0
1,NewOrder,1548965524.532333,26154,0,0
2,Payment,1548965524.609567,7319,6,0
1,NewOrder,1548965524.685847,22699,8,0
2,Payment,1548965524.763064,12104,9,0
1,NewOrder,1548965524.840321,34999,5,0
1,NewOrder,1548965524.917579,24198,2,0
2,Payment,1548965524.993764,23140,4,0
1,NewOrder,1548965525.070980,12506,7,0
2,Payment,1548965525.148355,18638,3,0
1,NewOrder,1548965525.224573,25730,1,0
1,NewOrder,1548965525.301790,15154,0,0
3,OrderStatus,1548965525.378182,3650,6,0
3,OrderStatus,1548965525.455354,3398,8,0
1,NewOrder,1548965525.532604,34343,9,0
2,Payment,1548965525.609981,15312,5,0
1,NewOrder,1548965525.686168,14018,2,0
1,NewOrder,1548965525.763417,28928,4,0
2,Payment,1548965525.839650,18956,7,0
2,Payment,1548965525.916828,42252,3,0
1,NewOrder,1548965525.994019,22966,1,0
2,Payment,1548965526.071440,12243,0,0
2,Payment,1548965526.147662,36396,6,0
2,Payment,1548965526.224788,8944,8,0
1,NewOrder,1548965526.302260,131659,9,0
1,NewOrder,1548965526.378519,8836,5,0
1,NewOrder,1548965526.455838,19418,2,0
1,NewOrder,1548965526.532030,26761,4,0
2,Payment,1548965526.609173,66250,7,0
2,Payment,1548965526.686369,14047,3,0
1,NewOrder,1548965526.763718,53538,1,0
2,Payment,1548965526.839960,10535,0,0
1,NewOrder,1548965526.917140,33407,6,0
1,NewOrder,1548965526.994586,22562,8,0
1,NewOrder,1548965527.070832,38060,5,0
1,NewOrder,1548965527.148242,77414,9,0
1,NewOrder,1548965527.224496,3847,2,0
1,NewOrder,1548965527.301750,40502,4,0
2,Payment,1548965527.379080,13203,7,0
1,NewOrder,1548965527.455262,37057,3,0
1,NewOrder,1548965527.532487,43230,1,0
2,Payment,1548965527.609928,7382,0,0
2,Payment,1548965527.686133,14395,6,0
2,Payment,1548965527.763354,20601,8,0
3,OrderStatus,1548965527.840778,3621,5,0
2,Payment,1548965527.917027,25344,9,0
2,Payment,1548965527.994455,14558,2,0
1,NewOrder,1548965528.070703,38293,4,0
3,OrderStatus,1548965528.147895,3675,7,0
1,NewOrder,1548965528.225264,33779,3,0
3,OrderStatus,1548965528.301503,3765,1,0
2,Payment,1548965528.378753,30302,0,0
4,Delivery,1548965528.456003,36377,6,0
2,Payment,1548965528.532224,10206,8,0
1,NewOrder,1548965528.609467,57853,5,0
1,NewOrder,1548965528.686910,22103,9,0
1,NewOrder,1548965528.763208,29198,2,0
1,NewOrder,1548965528.840600,18478,4,0
1,NewOrder,1548965528.916776,67341,7,0
1,NewOrder,1548965528.994025,23383,3,0
1,NewOrder,1548965529.071418,29305,1,0
2,Payment,1548965529.147638,11490,0,0
1,NewOrder,1548965529.224860,59423,6,0
2,Payment,1548965529.302263,15162,8,0
1,NewOrder,1548965529.378511,38911,5,0
1,NewOrder,1548965529.455983,19915,9,0
1,NewOrder,1548965529.532229,68752,2,0
2,Payment,1548965529.609464,8009,4,0
2,Payment,1548965529.686930,5542,7,0
2,Payment,1548965529.763126,29517,3,0
1,NewOrder,1548965529.840535,35753,1,0
2,Payment,1548965529.916714,9070,0,0
1,NewOrder,1548965529.993888,115423,6,0
2,Payment,1548965530.071320,2609,8,0
2,Payment,1548965530.147556,11748,5,0
1,NewOrder,1548965530.224742,117909,9,0
1,NewOrder,1548965530.302137,3322,2,0
2,Payment,1548965530.378385,14139,4,0
1,NewOrder,1548965530.455559,37038,7,0
2,Payment,1548965530.532853,9701,3,0
1,NewOrder,1548965530.609016,16947,1,0
1,NewOrder,1548965530.686193,39782,0,0
2,Payment,1548965530.763474,87382,8,0
4,Delivery,1548965530.839729,36275,6,0
1,NewOrder,1548965530.916934,42731,5,0
2,Payment,1548965530.994141,90264,2,0
1,NewOrder,1548965531.071566,3292,9,0
1,NewOrder,1548965531.147729,28300,4,0
2,Payment,1548965531.225173,17845,7,0
1,NewOrder,1548965531.301402,33348,3,0
2,Payment,1548965531.378650,22424,1,0
2,Payment,1548965531.456060,28666,0,0
1,NewOrder,1548965531.532279,77214,8,0
1,NewOrder,1548965531.609502,24925,8,0
1,NewOrder,1548965531.686906,22414,5,0
2,Payment,1548965531.763123,12963,9,0
2,Payment,1548965531.840532,18952,2,0
1,NewOrder,1548965531.916768,67767,4,0
3,OrderStatus,1548965531.994033,3831,7,0
2,Payment,1548965532.071467,12992,3,0
4,Delivery,1548965532.147711,128534,1,0
1,NewOrder,1548965532.224954,59618,0,0
1,NewOrder,1548965532.301204,24916,6,0
2,Payment,1548965532.378398,31463,8,0
2,Payment,1548965532.455652,78771,5,0
1,NewOrder,1548965532.533027,3243,9,0
1,NewOrder,1548965532.609274,25255,2,0
4,Delivery,1548965532.686682,39915,4,0
1,NewOrder,1548965532.762879,88409,7,0
2,Payment,1548965532.840116,2634,3,0
1,NewOrder,1548965532.917372,25582,1,0
1,NewOrder,1548965532.993590,15948,0,0
1,NewOrder,1548965533.070836,38808,6,0
2,Payment,1548965533.148225,11478,8,0
2,Payment,1548965533.224434,10202,5,0
1,NewOrder,1548965533.301669,33105,9,0
1,NewOrder,1548965533.378992,22427,2,0
4,Delivery,1548965533.455335,29450,4,0
2,Payment,1548965533.532555,127311,3,0
2,Payment,1548965533.609835,50832,7,0
1,NewOrder,1548965533.686046,23671,1,0
1,NewOrder,1548965533.763274,29863,0,0
1,NewOrder,1548965533.840721,27506,6,0
2,Payment,1548965533.916874,9571,8,0
1,NewOrder,1548965533.994101,15741,5,0
4,Delivery,1548965534.071521,46900,9,0
1,NewOrder,1548965534.147742,29006,2,0
2,Payment,1548965534.225118,9882,4,0
5,StockLevel,1548965534.301369,5725,3,0
2,Payment,1548965534.378618,23306,7,0
2,Payment,1548965534.456038,12354,1,0
2,Payment,1548965534.532288,19415,0,0
2,Payment,1548965534.609510,8920,6,0
3,OrderStatus,1548965534.686921,4387,8,0
1,NewOrder,1548965534.763182,21818,5,0
1,NewOrder,1548965534.840604,144550,9,0
2,Payment,1548965534.916785,2474,2,0
4,Delivery,1548965534.993948,24565,4,0
1,NewOrder,1548965535.071403,38847,3,0
1,NewOrder,1548965535.147620,29295,7,0
2,Payment,1548965535.224875,35407,1,0
2,Payment,1548965535.302293,7914,0,0
1,NewOrder,1548965535.378534,23340,6,0
3,OrderStatus,1548965535.455945,3946,8,0
2,Payment,1548965535.532194,11321,5,0
1,NewOrder,1548965535.609443,25828,2,0
1,NewOrder,1548965535.686732,15152,9,0
2,Payment,1548965535.762974,22277,4,0
2,Payment,1548965535.840216,11694,3,0
2,Payment,1548965535.917508,9264,7,0
2,Payment,1548965535.993780,16460,1,0
1,NewOrder,1548965536.071034,64150,0,0
1,NewOrder,1548965536.148378,28529,6,0
1,NewOrder,1548965536.224649,27255,8,0
4,Delivery,1548965536.302043,33357,5,0
1,NewOrder,1548965536.378240,15448,2,0
1,NewOrder,1548965536.455483,21612,9,0
2,Payment,1548965536.532836,69577,4,0
2,Payment,1548965536.609052,43294,3,0
5,StockLevel,1548965536.686301,6474,7,0
2,Payment,1548965536.763808,21646,1,0
2,Payment,1548965536.840062,70315,0,0
3,OrderStatus,1548965536.917381,3748,6,0
1,NewOrder,1548965536.993737,16569,8,0
1,NewOrder,1548965537.070983,139451,5,0
2,Payment,1548965537.148418,2339,2,0
1,NewOrder,1548965537.224615,27451,9,0
2,Payment,1548965537.301835,16913,4,0
2,Payment,1548965537.379252,64460,3,0
2,Payment,1548965537.455424,13255,7,0
4,Delivery,1548965537.532870,19116,1,0
1,NewOrder,1548965537.609101,26343,0,0
1,NewOrder,1548965537.686300,24186,6,0
1,NewOrder,1548965537.763661,71940,8,0
5,StockLevel,1548965537.839911,6662,2,0
1,NewOrder,1548965537.917119,18313,5,0
2,Payment,1548965537.994572,32711,9,0
1,NewOrder,1548965538.070798,139824,4,0
2,Payment,1548965538.148192,2657,3,0
1,NewOrder,1548965538.224434,27811,7,0
1,NewOrder,1548965538.301652,25553,1,0
1,NewOrder,1548965538.379077,31520,0,0
1,NewOrder,1548965538.455170,22007,6,0
2,Payment,1548965538.532415,11605,8,0
1,NewOrder,1548965538.609812,17465,2,0
2,Payment,1548965538.686033,16338,5,0
1,NewOrder,1548965538.763280,114103,9,0
2,Payment,1548965538.840690,2238,3,0
2,Payment,1548965538.916937,10391,4,0
1,NewOrder,1548965538.994100,24801,7,0
1,NewOrder,1548965539.071484,22547,1,0
1,NewOrder,1548965539.147731,21298,0,0
5,StockLevel,1548965539.225028,5755,6,0
2,Payment,1548965539.301210,9565,8,0
1,NewOrder,1548965539.378320,24086,2,0
2,Payment,1548965539.455536,13653,5,0
1,NewOrder,1548965539.532998,27726,3,0
2,Payment,1548965539.609242,9798,9,0
2,Payment,1548965539.686487,15994,4,0
2,Payment,1548965539.763774,13754,7,0
2,Payment,1548965539.840064,37447,1,0
1,NewOrder,1548965539.917463,26651,0,0
1,NewOrder,1548965539.993699,25358,6,0
1,NewOrder,1548965540.070949,14869,8,0
2,Payment,1548965540.148387,12402,2,0
1,NewOrder,1548965540.224631,28141,5,0
1,NewOrder,1548965540.301878,34044,3,0
2,Payment,1548965540.379209,6584,9,0
2,Payment,1548965540.455380,13701,4,0
5,StockLevel,1548965540.532564,4510,7,0
2,Payment,1548965540.609865,117755,1,0
1,NewOrder,1548965540.686111,2679,0,0
1,NewOrder,1548965540.763376,22444,6,0
2,Payment,1548965540.840793,11694,8,0
2,Payment,1548965540.917029,60534,2,0
3,OrderStatus,1548965540.994321,4473,5,0
2,Payment,1548965541.070550,15166,3,0
2,Payment,1548965541.147770,13022,9,0
5,StockLevel,1548965541.225110,4472,4,0
1,NewOrder,1548965541.301328,34588,7,0
1,NewOrder,1548965541.378576,15498,0,0
2,Payment,1548965541.455836,21642,1,0
1,NewOrder,1548965541.532080,20457,6,0
2,Payment,1548965541.609298,18206,8,0
2,Payment,1548965541.686615,7416,2,0
2,Payment,1548965541.762851,23057,5,0
2,Payment,1548965541.840104,12372,3,0
2,Payment,1548965541.917567,18142,9,0
1,NewOrder,1548965541.993827,25222,4,0
1,NewOrder,1548965542.071025,31517,7,0
1,NewOrder,1548965542.148378,15838,0,0
1,NewOrder,1548965542.224576,19612,1,0
