Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1548966482.911478,5971,20,0
4,Delivery,1548966482.937941,154893,2,0
2,Payment,1548966482.964292,136940,8,0
1,NewOrder,1548966482.990593,110545,23,0
1,NewOrder,1548966483.016979,84089,11,0
1,NewOrder,1548966483.042178,3155,6,0
1,NewOrder,1548966483.069439,31719,4,0
3,OrderStatus,1548966483.095760,4230,21,0
1,NewOrder,1548966483.122112,46048,7,0
2,Payment,1548966483.148449,61017,0,0
2,Payment,1548966483.174818,42928,27,0
2,Payment,1548966483.201204,9021,1,0
2,Payment,1548966483.226432,57963,28,0
1,NewOrder,1548966483.253699,39157,24,0
2,Payment,1548966483.280032,21163,3,0
1,NewOrder,1548966483.306285,36618,18,0
2,Payment,1548966483.332706,18658,25,0
1,NewOrder,1548966483.359086,83845,29,0
2,Payment,1548966483.384308,66999,5,0
5,StockLevel,1548966483.411715,8648,17,0
2,Payment,1548966483.436913,22774,15,0
1,NewOrder,1548966483.464368,53650,12,0
2,Payment,1548966483.489709,36530,16,0
1,NewOrder,1548966483.516031,27004,10,0
2,Payment,1548966483.542228,59095,14,0
2,Payment,1548966483.569594,32589,19,0
1,NewOrder,1548966483.594817,48267,9,0
1,NewOrder,1548966483.622262,37451,20,0
4,Delivery,1548966483.647477,87685,26,0
3,OrderStatus,1548966483.674859,5133,6,0
2,Payment,1548966483.700075,51856,22,0
1,NewOrder,1548966483.727432,24499,2,0
1,NewOrder,1548966483.753749,81533,13,0
3,OrderStatus,1548966483.780035,2801,21,0
1,NewOrder,1548966483.806380,37361,11,0
2,Payment,1548966483.832663,19527,23,0
1,NewOrder,1548966483.859019,68123,4,0
2,Payment,1548966483.885339,50142,8,0
1,NewOrder,1548966483.911630,32132,7,0
2,Payment,1548966483.937903,14335,0,0
2,Payment,1548966483.964205,29668,1,0
2,Payment,1548966483.990629,61363,27,0
1,NewOrder,1548966484.016892,43754,28,0
1,NewOrder,1548966484.043118,25882,24,0
1,NewOrder,1548966484.069515,41129,3,0
2,Payment,1548966484.095891,23155,18,0
1,NewOrder,1548966484.121209,31234,25,0
3,OrderStatus,1548966484.147431,4569,17,0
2,Payment,1548966484.174858,19320,29,0
1,NewOrder,1548966484.200091,27692,5,0
1,NewOrder,1548966484.227516,25360,15,0
1,NewOrder,1548966484.252765,83427,12,0
3,OrderStatus,1548966484.278998,3405,16,0
2,Payment,1548966484.306289,96567,10,0
2,Payment,1548966484.332634,70575,14,0
2,Payment,1548966484.358888,44379,19,0
1,NewOrder,1548966484.385080,76304,9,0
1,NewOrder,1548966484.411319,149619,20,0
5,StockLevel,1548966484.437499,7878,6,0
1,NewOrder,1548966484.463670,105716,26,0
2,Payment,1548966484.489866,79547,2,0
2,Payment,1548966484.516087,53318,22,0
2,Payment,1548966484.542296,27686,21,0
2,Payment,1548966484.568520,9022,13,0
5,StockLevel,1548966484.595877,6077,11,0
1,NewOrder,1548966484.622225,38805,23,0
2,Payment,1548966484.647437,21842,4,0
1,NewOrder,1548966484.674791,44945,8,0
2,Payment,1548966484.701099,84881,7,0
1,NewOrder,1548966484.727422,22955,0,0
1,NewOrder,1548966484.753840,40556,1,0
2,Payment,1548966484.779028,15408,27,0
2,Payment,1548966484.806408,62984,28,0
1,NewOrder,1548966484.832816,45039,24,0
1,NewOrder,1548966484.858013,28231,3,0
2,Payment,1548966484.885396,50847,18,0
2,Payment,1548966484.910585,26052,17,0
2,Payment,1548966484.937937,73274,25,0
1,NewOrder,1548966484.964306,55286,29,0
4,Delivery,1548966484.990581,37545,5,0
2,Payment,1548966485.016890,19515,15,0
2,Payment,1548966485.043044,60072,16,0
2,Payment,1548966485.069396,34408,12,0
2,Payment,1548966485.095721,8294,10,0
1,NewOrder,1548966485.121939,97884,14,0
2,Payment,1548966485.148248,79989,19,0
2,Payment,1548966485.174633,7446,6,0
1,NewOrder,1548966485.200995,27222,9,0
1,NewOrder,1548966485.227370,59220,20,0
2,Payment,1548966485.253938,40751,26,0
1,NewOrder,1548966485.279162,15659,22,0
2,Payment,1548966485.305422,47770,2,0
2,Payment,1548966485.331626,30227,21,0
4,Delivery,1548966485.359091,52630,13,0
1,NewOrder,1548966485.385366,34584,11,0
1,NewOrder,1548966485.410657,42694,23,0
1,NewOrder,1548966485.438003,23843,4,0
2,Payment,1548966485.464375,55787,8,0
1,NewOrder,1548966485.489554,38760,0,0
1,NewOrder,1548966485.516961,19980,7,0
2,Payment,1548966485.543279,60220,1,0
2,Payment,1548966485.568516,43281,27,0
1,NewOrder,1548966485.595945,24348,28,0
2,Payment,1548966485.621140,15677,24,0
1,NewOrder,1548966485.648495,30203,3,0
2,Payment,1548966485.674806,12068,18,0
1,NewOrder,1548966485.701201,35736,17,0
1,NewOrder,1548966485.726383,77337,25,0
1,NewOrder,1548966485.753806,58368,29,0
4,Delivery,1548966485.779050,33238,5,0
2,Payment,1548966485.806454,14066,15,0
1,NewOrder,1548966485.831629,55653,16,0
1,NewOrder,1548966485.858966,36687,12,0
2,Payment,1548966485.885255,18694,10,0
1,NewOrder,1548966485.911624,50812,6,0
2,Payment,1548966485.937962,32639,14,0
2,Payment,1548966485.964278,14700,9,0
1,NewOrder,1548966485.990650,80141,19,0
2,Payment,1548966486.015871,63140,20,0
2,Payment,1548966486.043210,36469,26,0
1,NewOrder,1548966486.068490,60702,22,0
3,OrderStatus,1548966486.095917,3927,2,0
2,Payment,1548966486.121116,16396,21,0
2,Payment,1548966486.148510,30636,13,0
2,Payment,1548966486.174845,4614,11,0
2,Payment,1548966486.200090,20942,23,0
2,Payment,1548966486.227429,85220,4,0
1,NewOrder,1548966486.253780,117013,8,0
1,NewOrder,1548966486.280025,13511,0,0
2,Payment,1548966486.306350,6883,7,0
1,NewOrder,1548966486.332686,46596,1,0
2,Payment,1548966486.358035,21150,27,0
1,NewOrder,1548966486.384265,53777,28,0
5,StockLevel,1548966486.411625,4095,24,0
1,NewOrder,1548966486.438003,74939,3,0
1,NewOrder,1548966486.463213,74444,18,0
1,NewOrder,1548966486.490598,47150,17,0
1,NewOrder,1548966486.515847,30154,25,0
2,Payment,1548966486.543191,11137,29,0
2,Payment,1548966486.569606,26428,5,0
1,NewOrder,1548966486.594835,34996,15,0
2,Payment,1548966486.622092,65601,16,0
1,NewOrder,1548966486.648471,10240,12,0
1,NewOrder,1548966486.674787,96422,10,0
3,OrderStatus,1548966486.701079,3633,6,0
1,NewOrder,1548966486.727450,52174,14,0
2,Payment,1548966486.753761,25960,9,0
2,Payment,1548966486.779069,8655,19,0
3,OrderStatus,1548966486.806451,4049,20,0
2,Payment,1548966486.832717,13509,26,0
2,Payment,1548966486.857946,30348,2,0
2,Payment,1548966486.885314,61230,22,0
1,NewOrder,1548966486.911754,109582,21,0
4,Delivery,1548966486.936986,92601,13,0
4,Delivery,1548966486.963220,66837,11,0
2,Payment,1548966486.990601,38986,23,0
1,NewOrder,1548966487.016953,29437,0,0
2,Payment,1548966487.043123,11612,4,0
1,NewOrder,1548966487.069520,43635,7,0
1,NewOrder,1548966487.095877,25639,8,0
1,NewOrder,1548966487.122194,74429,27,0
2,Payment,1548966487.148584,56338,1,0
1,NewOrder,1548966487.173834,31196,24,0
2,Payment,1548966487.200136,13158,28,0
2,Payment,1548966487.227558,85865,3,0
2,Payment,1548966487.252779,69039,18,0
1,NewOrder,1548966487.280075,41620,17,0
2,Payment,1548966487.306472,15458,25,0
2,Payment,1548966487.332712,30643,29,0
2,Payment,1548966487.359104,12629,5,0
2,Payment,1548966487.384357,45760,15,0
1,NewOrder,1548966487.411749,26650,12,0
2,Payment,1548966487.436995,59798,16,0
2,Payment,1548966487.463224,41923,6,0
1,NewOrder,1548966487.490646,22866,10,0
2,Payment,1548966487.516946,46511,14,0
1,NewOrder,1548966487.543199,28614,9,0
2,Payment,1548966487.569556,52291,19,0
3,OrderStatus,1548966487.594789,3969,20,0
1,NewOrder,1548966487.622125,41337,26,0
1,NewOrder,1548966487.648495,73632,2,0
2,Payment,1548966487.674840,55519,22,0
2,Payment,1548966487.700147,30976,21,0
2,Payment,1548966487.727525,3713,23,0
2,Payment,1548966487.752794,60773,13,0
1,NewOrder,1548966487.778996,42906,11,0
1,NewOrder,1548966487.806414,65563,0,0
1,NewOrder,1548966487.832770,39569,4,0
1,NewOrder,1548966487.859119,29567,7,0
2,Payment,1548966487.884346,12757,8,0
2,Payment,1548966487.910578,61571,27,0
2,Payment,1548966487.937957,42387,1,0
2,Payment,1548966487.964371,8245,24,0
2,Payment,1548966487.989570,24120,28,0
2,Payment,1548966488.016914,63435,3,0
2,Payment,1548966488.043242,45388,17,0
1,NewOrder,1548966488.069572,27457,18,0
2,Payment,1548966488.095951,9565,25,0
1,NewOrder,1548966488.121177,26110,29,0
1,NewOrder,1548966488.148607,32222,5,0
3,OrderStatus,1548966488.173914,4361,15,0
2,Payment,1548966488.200165,80783,12,0
2,Payment,1548966488.227491,53907,16,0
1,NewOrder,1548966488.252685,61301,6,0
1,NewOrder,1548966488.279932,42357,10,0
2,Payment,1548966488.306156,16037,14,0
1,NewOrder,1548966488.332528,31652,9,0
1,NewOrder,1548966488.358909,105441,20,0
1,NewOrder,1548966488.385286,145679,19,0
1,NewOrder,1548966488.411640,119225,26,0
1,NewOrder,1548966488.436893,93981,2,0
1,NewOrder,1548966488.464387,74944,22,0
1,NewOrder,1548966488.489650,57693,21,0
2,Payment,1548966488.515862,5182,23,0
2,Payment,1548966488.543206,12673,13,0
1,NewOrder,1548966488.569600,102912,11,0
2,Payment,1548966488.594793,86079,0,0
2,Payment,1548966488.622156,59312,4,0
4,Delivery,1548966488.648576,40764,7,0
2,Payment,1548966488.673756,7727,8,0
1,NewOrder,1548966488.701126,80022,27,0
1,NewOrder,1548966488.727311,62118,24,0
2,Payment,1548966488.753714,35709,1,0
2,Payment,1548966488.780121,17752,28,0
1,NewOrder,1548966488.805352,92521,3,0
1,NewOrder,1548966488.832706,73585,17,0
1,NewOrder,1548966488.857955,56497,18,0
3,OrderStatus,1548966488.885250,3895,25,0
2,Payment,1548966488.911605,11244,29,0
1,NewOrder,1548966488.937979,35019,15,0
2,Payment,1548966488.964337,16929,5,0
2,Payment,1548966488.989542,58397,12,0
2,Payment,1548966489.016966,31293,16,0
2,Payment,1548966489.042155,13939,6,0
1,NewOrder,1548966489.069572,111638,14,0
2,Payment,1548966489.095914,93795,10,0
2,Payment,1548966489.122267,67439,9,0
1,NewOrder,1548966489.147441,42275,20,0
2,Payment,1548966489.174777,14896,23,0
1,NewOrder,1548966489.200049,31178,26,0
2,Payment,1548966489.227447,12226,2,0
5,StockLevel,1548966489.252700,7520,19,0
2,Payment,1548966489.280026,93194,22,0
2,Payment,1548966489.306392,67380,21,0
2,Payment,1548966489.332721,106939,13,0
1,NewOrder,1548966489.359069,89051,11,0
2,Payment,1548966489.384275,63735,0,0
1,NewOrder,1548966489.411663,36412,4,0
1,NewOrder,1548966489.438052,68395,8,0
2,Payment,1548966489.463329,51550,7,0
1,NewOrder,1548966489.489520,25234,27,0
1,NewOrder,1548966489.516859,39698,1,0
3,OrderStatus,1548966489.543184,3988,24,0
1,NewOrder,1548966489.569553,37157,28,0
2,Payment,1548966489.595883,19059,25,0
2,Payment,1548966489.621111,60510,3,0
4,Delivery,1548966489.648440,49949,17,0
2,Payment,1548966489.674801,15207,18,0
1,NewOrder,1548966489.701220,63883,29,0
4,Delivery,1548966489.726405,47313,15,0
2,Payment,1548966489.753633,19838,5,0
1,NewOrder,1548966489.779851,85418,12,0
1,NewOrder,1548966489.806209,67499,16,0
2,Payment,1548966489.832598,41107,6,0
2,Payment,1548966489.859069,14552,14,0
2,Payment,1548966489.884301,64280,23,0
1,NewOrder,1548966489.911698,45222,9,0
1,NewOrder,1548966489.936904,28396,20,0
4,Delivery,1548966489.964292,9418,10,0
2,Payment,1548966489.990554,24875,26,0
1,NewOrder,1548966490.016871,73604,2,0
1,NewOrder,1548966490.043216,55575,19,0
1,NewOrder,1548966490.068483,30363,22,0
2,Payment,1548966490.095797,11374,21,0
1,NewOrder,1548966490.122150,26551,13,0
1,NewOrder,1548966490.148436,58864,0,0
2,Payment,1548966490.174812,40714,4,0
2,Payment,1548966490.200088,15479,11,0
1,NewOrder,1548966490.227428,80101,8,0
2,Payment,1548966490.253843,120014,27,0
2,Payment,1548966490.279046,94807,7,0
2,Payment,1548966490.306398,67912,24,0
1,NewOrder,1548966490.332776,49570,1,0
1,NewOrder,1548966490.359093,31613,28,0
5,StockLevel,1548966490.384297,4654,25,0
1,NewOrder,1548966490.411713,87346,3,0
2,Payment,1548966490.436920,70520,18,0
1,NewOrder,1548966490.464309,43111,17,0
1,NewOrder,1548966490.489546,26231,29,0
1,NewOrder,1548966490.516900,65563,5,0
4,Delivery,1548966490.543242,47629,15,0
3,OrderStatus,1548966490.569483,4983,12,0
1,NewOrder,1548966490.595822,28334,14,0
1,NewOrder,1548966490.621971,44057,6,0
2,Payment,1548966490.648249,26108,16,0
1,NewOrder,1548966490.674660,66303,23,0
2,Payment,1548966490.700967,48289,9,0
1,NewOrder,1548966490.727334,30264,20,0
2,Payment,1548966490.753764,12181,10,0
4,Delivery,1548966490.780118,35905,26,0
2,Payment,1548966490.805320,19121,2,0
1,NewOrder,1548966490.832619,66957,19,0
3,OrderStatus,1548966490.857940,4135,22,0
2,Payment,1548966490.885310,22552,21,0
2,Payment,1548966490.911696,79539,13,0
3,OrderStatus,1548966490.936916,3673,0,0
2,Payment,1548966490.964310,35011,4,0
1,NewOrder,1548966490.990608,17326,11,0
3,OrderStatus,1548966491.016934,4322,8,0
2,Payment,1548966491.043275,31062,7,0
2,Payment,1548966491.069510,13269,27,0
4,Delivery,1548966491.095854,137157,24,0
1,NewOrder,1548966491.122205,119180,1,0
2,Payment,1548966491.147448,93858,25,0
2,Payment,1548966491.174849,67109,28,0
1,NewOrder,1548966491.200072,41336,3,0
1,NewOrder,1548966491.227365,22504,17,0
2,Payment,1548966491.253697,71062,18,0
2,Payment,1548966491.280084,53150,29,0
1,NewOrder,1548966491.306431,26789,12,0
5,StockLevel,1548966491.331626,7871,5,0
1,NewOrder,1548966491.357954,116884,15,0
4,Delivery,1548966491.385311,98009,14,0
3,OrderStatus,1548966491.411696,3450,6,0
2,Payment,1548966491.436915,46444,16,0
1,NewOrder,1548966491.464338,27340,23,0
1,NewOrder,1548966491.489593,85556,9,0
2,Payment,1548966491.516933,66386,20,0
2,Payment,1548966491.542169,41229,10,0
2,Payment,1548966491.569318,14734,26,0
2,Payment,1548966491.595722,62656,2,0
1,NewOrder,1548966491.622161,44503,22,0
1,NewOrder,1548966491.648549,26633,19,0
2,Payment,1548966491.674830,8496,21,0
1,NewOrder,1548966491.700058,33493,0,0
1,NewOrder,1548966491.727391,72728,13,0
2,Payment,1548966491.753777,54806,4,0
4,Delivery,1548966491.779015,29551,11,0
1,NewOrder,1548966491.806163,52392,8,0
1,NewOrder,1548966491.832506,34448,7,0
2,Payment,1548966491.858814,16572,27,0
1,NewOrder,1548966491.885185,56771,24,0
2,Payment,1548966491.911518,38700,25,0
2,Payment,1548966491.937826,12477,1,0
1,NewOrder,1548966491.964214,61083,3,0
4,Delivery,1548966491.990522,43164,28,0
1,NewOrder,1548966492.016769,25552,17,0
1,NewOrder,1548966492.043342,73919,18,0
2,Payment,1548966492.069598,73121,12,0
2,Payment,1548966492.095933,46746,29,0
2,Payment,1548966492.121115,21546,5,0
1,NewOrder,1548966492.148455,85970,6,0
1,NewOrder,1548966492.174768,67894,15,0
2,Payment,1548966492.201113,41573,14,0
2,Payment,1548966492.227361,15856,16,0
1,NewOrder,1548966492.253780,97203,23,0
2,Payment,1548966492.280140,79201,9,0
1,NewOrder,1548966492.305343,54011,20,0
2,Payment,1548966492.332649,26704,10,0
2,Payment,1548966492.358992,8742,26,0
2,Payment,1548966492.385359,15659,2,0
1,NewOrder,1548966492.410586,65885,22,0
2,Payment,1548966492.437969,96512,19,0
2,Payment,1548966492.464313,70148,21,0
4,Delivery,1548966492.489540,53262,0,0
1,NewOrder,1548966492.516909,25849,13,0
1,NewOrder,1548966492.543254,66156,11,0
2,Payment,1548966492.569452,48301,4,0
4,Delivery,1548966492.595839,88669,8,0
1,NewOrder,1548966492.622189,70849,7,0
1,NewOrder,1548966492.648554,44400,27,0
2,Payment,1548966492.673924,18977,24,0
1,NewOrder,1548966492.700130,67795,25,0
1,NewOrder,1548966492.727511,48997,1,0
2,Payment,1548966492.752770,23674,3,0
2,Payment,1548966492.780141,71067,28,0
2,Payment,1548966492.805327,54299,17,0
1,NewOrder,1548966492.832698,27038,18,0
4,Delivery,1548966492.858085,76819,5,0
2,Payment,1548966492.884296,58779,29,0
5,StockLevel,1548966492.911662,7364,12,0
1,NewOrder,1548966492.936895,14624,6,0
2,Payment,1548966492.964242,45621,15,0
1,NewOrder,1548966492.990631,27375,14,0
4,Delivery,1548966493.015856,52476,16,0
4,Delivery,1548966493.043189,33645,23,0
2,Payment,1548966493.069534,15491,9,0
2,Payment,1548966493.094785,48703,20,0
1,NewOrder,1548966493.122033,38095,10,0
1,NewOrder,1548966493.148377,20137,26,0
5,StockLevel,1548966493.174749,5508,2,0
2,Payment,1548966493.201142,75650,22,0
1,NewOrder,1548966493.227477,57711,21,0
4,Delivery,1548966493.253770,48432,19,0
2,Payment,1548966493.280017,13664,13,0
